날짜,요일,시간,구장,홈팀,홈팀점수,원정팀,원정팀점수,홈팀승리여부,구분
2024.10.27,일,14:00,대전 월드컵 경기장,대전,1,대구,0,True,파이널 라운드B
2024.10.27,일,16:30,인천 축구 전용경기장,인천,1,광주,0,True,파이널 라운드B
2024.10.27,일,16:30,제주 월드컵 경기장,제주,1,전북,0,True,파이널 라운드B
2024.11.01,금,19:30,울산 종합 운동장,울산,2,강원,1,True,파이널 라운드A
2024.11.02,토,14:00,전주 월드컵 경기장,전북,0,인천,0,False,파이널 라운드B
2024.11.02,토,16:30,서울 월드컵 경기장,서울,1,포항,1,False,파이널 라운드A
2024.11.02,토,16:30,김천 종합 운동장,김천,1,수원FC,0,True,파이널 라운드A
2024.11.02,토,16:30,광주 축구 전용경기장,광주,0,대전,0,False,파이널 라운드B
2024.11.03,일,14:00,대구iM뱅크PARK,대구,2,제주,2,False,파이널 라운드B
2024.11.09,토,16:30,수원 종합 운동장,수원FC,4,강원,0,True,파이널 라운드A
2024.11.10,일,14:00,서울 월드컵 경기장,서울,1,울산,1,False,파이널 라운드A
2024.11.10,일,14:00,포항 스틸야드,포항,0,김천,3,False,파이널 라운드A
2024.11.10,일,16:30,인천 축구 전용경기장,인천,1,대전,2,False,파이널 라운드B
2024.11.10,일,16:30,제주 월드컵 경기장,제주,0,광주,0,False,파이널 라운드B
2024.11.10,일,16:30,전주 월드컵 경기장,전북,3,대구,1,True,파이널 라운드B
2024.11.23,토,14:00,울산 문수 축구경기장,울산,4,수원FC,2,True,파이널 라운드A
2024.11.23,토,14:00,김천 종합 운동장,김천,1,서울,3,False,파이널 라운드A
2024.11.23,토,14:00,강릉 종합 운동장,강원,1,포항,0,True,파이널 라운드A
2024.11.24,일,14:00,광주 축구 전용경기장,광주,1,전북,1,False,파이널 라운드B
2024.11.24,일,14:00,대구iM뱅크PARK,대구,1,인천,3,False,파이널 라운드B
2024.11.24,일,14:00,대전 월드컵 경기장,대전,2,제주,1,True,파이널 라운드B
2024.11.28,목,19:00,천안 종합 운동장,충남아산,4,대구,3,True,플레이오프
2024.12.01,일,14:00,대구iM뱅크PARK,대구,3,충남아산,1,True,플레이오프
2024.12.01,일,16:00,목동 종합 운동장,서울E,1,전북,2,False,플레이오프
2024.12.08,일,14:25,전주 월드컵 경기장,전북,2,서울E,1,True,플레이오프
