지역,날짜,사고,사망,부상
전북 군산시,2023.06.23,5,0,8
전북 군산시,2023.06.24,3,0,3
전북 군산시,2023.06.25,2,0,2
전북 군산시,2023.06.26,6,0,11
전북 군산시,2023.06.27,2,0,2
전북 군산시,2023.06.28,1,0,3
전북 군산시,2023.06.29,4,0,4
전북 군산시,2023.06.30,10,0,15
전북 군산시,2023.07.01,7,0,8
전북 군산시,2023.07.02,3,0,5
전북 군산시,2023.07.03,4,0,12
전북 군산시,2023.07.04,2,0,2
전북 군산시,2023.07.05,5,0,6
전북 군산시,2023.07.06,2,0,2
전북 군산시,2023.07.07,2,0,3
전북 군산시,2023.07.10,3,0,4
전북 군산시,2023.07.11,2,0,2
전북 군산시,2023.07.12,4,0,5
전북 군산시,2023.07.13,2,0,2
전북 군산시,2023.07.14,2,0,4
전북 군산시,2023.07.15,2,1,2
전북 군산시,2023.07.16,3,0,7
전북 군산시,2023.07.17,4,0,8
전북 군산시,2023.07.18,1,0,2
전북 군산시,2023.07.19,3,0,3
전북 군산시,2023.07.20,3,0,7
전북 군산시,2023.07.21,4,1,3
전북 군산시,2023.07.22,4,0,6
전북 군산시,2023.07.23,1,0,1
전북 군산시,2023.07.24,4,0,4
전북 군산시,2023.07.25,2,0,5
전북 군산시,2023.07.26,2,0,3
전북 군산시,2023.07.27,7,0,11
전북 군산시,2023.07.28,4,0,7
전북 군산시,2023.07.29,1,0,1
전북 군산시,2023.07.30,6,0,14
전북 군산시,2023.07.31,3,0,3
전북 군산시,2023.08.01,3,0,7
전북 군산시,2023.08.02,5,0,5
전북 군산시,2023.08.03,3,0,4
전북 군산시,2023.08.04,3,0,3
전북 군산시,2023.08.05,2,2,2
전북 군산시,2023.08.06,1,0,6
전북 군산시,2023.08.07,4,0,5
전북 군산시,2023.08.08,4,0,5
전북 군산시,2023.08.09,5,0,6
전북 군산시,2023.08.11,7,0,13
전북 군산시,2023.08.12,1,0,1
전북 군산시,2023.08.13,3,0,3
전북 군산시,2023.08.14,3,0,3
전북 군산시,2023.08.15,2,0,4
전북 군산시,2023.08.16,2,0,2
전북 군산시,2023.08.17,6,1,10
전북 군산시,2023.08.18,6,0,8
전북 군산시,2023.08.19,1,0,1
전북 군산시,2023.08.20,1,0,1
전북 군산시,2023.08.21,3,0,4
전북 군산시,2023.08.22,1,0,4
전북 군산시,2023.08.23,4,0,6
전북 군산시,2023.08.24,4,0,4
전북 군산시,2023.08.25,10,0,19
전북 군산시,2023.08.26,3,0,5
전북 군산시,2023.08.27,3,0,3
전북 군산시,2023.08.28,6,0,7
전북 군산시,2023.08.29,3,0,5
전북 군산시,2023.08.30,1,0,1
전북 군산시,2023.08.31,4,0,8
전북 군산시,2023.09.01,2,0,2
전북 군산시,2023.09.02,2,0,4
전북 군산시,2023.09.03,2,0,4
전북 군산시,2023.09.04,5,0,5
전북 군산시,2023.09.05,2,0,2
전북 군산시,2023.09.06,3,0,7
전북 군산시,2023.09.07,2,0,4
전북 군산시,2023.09.08,2,0,6
전북 군산시,2023.09.09,1,0,1
전북 군산시,2023.09.10,6,0,8
전북 군산시,2023.09.11,4,0,4
전북 군산시,2023.09.12,5,0,9
전북 군산시,2023.09.13,4,0,7
전북 군산시,2023.09.14,4,0,4
전북 군산시,2023.09.15,5,0,6
전북 군산시,2023.09.16,7,0,12
전북 군산시,2023.09.17,1,0,2
전북 군산시,2023.09.18,4,0,4
전북 군산시,2023.09.19,1,0,1
전북 군산시,2023.09.20,3,0,3
전북 군산시,2023.09.21,2,0,2
전북 군산시,2023.09.22,2,0,2
전북 군산시,2023.09.23,1,0,1
전북 군산시,2023.09.24,2,0,2
전북 군산시,2023.09.25,7,0,11
전북 군산시,2023.09.26,4,0,9
전북 군산시,2023.09.27,6,0,8
전북 군산시,2023.09.28,1,0,2
전북 군산시,2023.09.29,1,0,1
전북 군산시,2023.09.30,1,0,1
전북 군산시,2023.10.01,2,0,3
전북 군산시,2023.10.02,5,0,13
전북 군산시,2023.10.03,7,1,7
전북 군산시,2023.10.04,1,0,2
전북 군산시,2023.10.05,3,1,2
전북 군산시,2023.10.06,2,0,2
전북 군산시,2023.10.07,2,0,2
전북 군산시,2023.10.08,3,0,4
전북 군산시,2023.10.09,1,0,1
전북 군산시,2023.10.10,2,0,6
전북 군산시,2023.10.11,3,0,3
전북 군산시,2023.10.12,6,1,10
전북 군산시,2023.10.13,9,0,12
전북 군산시,2023.10.14,3,0,3
전북 군산시,2023.10.15,2,0,2
전북 군산시,2023.10.16,6,0,10
전북 군산시,2023.10.17,3,1,2
전북 군산시,2023.10.18,3,0,3
전북 군산시,2023.10.19,2,0,3
전북 군산시,2023.10.20,5,0,6
전북 군산시,2023.10.21,2,1,2
전북 군산시,2023.10.22,2,0,2
전북 군산시,2023.10.23,1,0,1
전북 군산시,2023.10.24,5,0,5
전북 군산시,2023.10.25,4,0,5
전북 군산시,2023.10.26,6,0,7
전북 군산시,2023.10.27,3,0,4
전북 군산시,2023.10.28,1,0,4
전북 군산시,2023.10.29,3,0,7
전북 군산시,2023.10.30,4,0,12
전북 군산시,2023.10.31,2,0,3
전북 군산시,2023.11.01,1,1,0
전북 군산시,2023.11.02,6,0,6
전북 군산시,2023.11.04,3,0,6
전북 군산시,2023.11.05,4,0,4
전북 군산시,2023.11.06,6,0,8
전북 군산시,2023.11.07,3,0,3
전북 군산시,2023.11.08,5,0,7
전북 군산시,2023.11.09,5,0,6
전북 군산시,2023.11.10,1,0,5
전북 군산시,2023.11.11,9,0,13
전북 군산시,2023.11.12,4,0,9
전북 군산시,2023.11.13,3,0,3
전북 군산시,2023.11.14,4,0,6
전북 군산시,2023.11.15,2,0,2
전북 군산시,2023.11.16,2,0,3
전북 군산시,2023.11.17,4,2,3
전북 군산시,2023.11.18,1,0,1
전북 군산시,2023.11.19,2,0,3
전북 군산시,2023.11.20,5,0,5
전북 군산시,2023.11.21,7,0,11
전북 군산시,2023.11.22,2,0,3
전북 군산시,2023.11.23,2,0,3
전북 군산시,2023.11.24,6,0,10
전북 군산시,2023.11.25,3,0,15
전북 군산시,2023.11.26,2,0,2
전북 군산시,2023.11.27,2,0,3
전북 군산시,2023.11.28,1,0,3
전북 군산시,2023.11.29,1,0,1
전북 군산시,2023.11.30,7,0,10
전북 군산시,2023.12.01,4,0,6
전북 군산시,2023.12.02,2,0,2
전북 군산시,2023.12.03,1,0,1
전북 군산시,2023.12.04,3,0,3
전북 군산시,2023.12.05,3,1,4
전북 군산시,2023.12.06,4,0,4
전북 군산시,2023.12.07,6,0,8
전북 군산시,2023.12.08,4,0,6
전북 군산시,2023.12.09,6,0,9
전북 군산시,2023.12.10,2,0,3
전북 군산시,2023.12.11,4,0,5
전북 군산시,2023.12.12,1,0,1
전북 군산시,2023.12.13,4,0,6
전북 군산시,2023.12.14,3,0,6
전북 군산시,2023.12.15,6,0,8
전북 군산시,2023.12.16,5,0,12
전북 군산시,2023.12.17,4,0,7
전북 군산시,2023.12.18,3,0,4
전북 군산시,2023.12.19,3,0,3
전북 군산시,2023.12.20,1,0,1
전북 군산시,2023.12.21,2,0,2
전북 군산시,2023.12.22,2,0,6
전북 군산시,2023.12.23,3,0,7
전북 군산시,2023.12.24,3,0,6
전북 군산시,2023.12.25,3,0,3
전북 군산시,2023.12.26,1,0,1
전북 군산시,2023.12.27,4,0,4
전북 군산시,2023.12.28,3,0,4
전북 군산시,2023.12.29,4,0,6
전북 군산시,2023.12.30,2,0,3
전북 군산시,2023.12.31,2,0,2
전북 전주시,2023.01.01,4,0,6
전북 전주시,2023.01.02,1,0,2
전북 전주시,2023.01.03,8,1,12
전북 전주시,2023.01.04,6,0,6
전북 전주시,2023.01.05,9,0,15
전북 전주시,2023.01.06,3,0,3
전북 전주시,2023.01.07,3,0,5
전북 전주시,2023.01.08,2,0,3
전북 전주시,2023.01.09,9,0,14
전북 전주시,2023.01.10,3,0,3
전북 전주시,2023.01.11,2,0,4
전북 전주시,2023.01.12,6,0,9
전북 전주시,2023.01.13,9,0,15
전북 전주시,2023.01.14,5,0,8
전북 전주시,2023.01.15,5,0,11
전북 전주시,2023.01.16,6,0,7
전북 전주시,2023.01.17,3,1,2
전북 전주시,2023.01.18,6,0,7
전북 전주시,2023.01.19,3,0,4
전북 전주시,2023.01.20,7,0,11
전북 전주시,2023.01.21,1,0,1
전북 전주시,2023.01.22,3,0,6
전북 전주시,2023.01.23,3,0,3
전북 전주시,2023.01.25,5,0,10
전북 전주시,2023.01.26,2,0,3
전북 전주시,2023.01.27,4,0,5
전북 전주시,2023.01.28,8,0,10
전북 전주시,2023.01.29,3,0,4
전북 전주시,2023.01.30,4,0,8
전북 전주시,2023.01.31,10,0,10
전북 전주시,2023.02.01,5,0,7
전북 전주시,2023.02.02,7,0,10
전북 전주시,2023.02.03,5,0,6
전북 전주시,2023.02.04,6,0,10
전북 전주시,2023.02.05,4,0,8
전북 전주시,2023.02.06,5,0,5
전북 전주시,2023.02.07,4,0,4
전북 전주시,2023.02.08,4,1,4
전북 전주시,2023.02.09,7,0,13
전북 전주시,2023.02.10,4,0,6
전북 전주시,2023.02.11,2,0,2
전북 전주시,2023.02.12,3,1,5
전북 전주시,2023.02.13,6,1,6
전북 전주시,2023.02.14,2,0,2
전북 전주시,2023.02.15,3,0,3
전북 전주시,2023.02.16,6,0,6
전북 전주시,2023.02.17,3,0,4
전북 전주시,2023.02.18,5,0,6
전북 전주시,2023.02.19,2,0,5
전북 전주시,2023.02.20,3,0,5
전북 전주시,2023.02.21,7,0,7
전북 전주시,2023.02.22,7,0,10
전북 전주시,2023.02.23,5,0,7
전북 전주시,2023.02.24,9,0,17
전북 전주시,2023.02.25,7,0,11
전북 전주시,2023.02.26,6,0,12
전북 전주시,2023.02.27,2,0,2
전북 전주시,2023.02.28,4,0,7
전북 전주시,2023.03.01,7,1,13
전북 전주시,2023.03.02,6,0,6
전북 전주시,2023.03.03,7,0,9
전북 전주시,2023.03.04,6,0,8
전북 전주시,2023.03.05,5,0,11
전북 전주시,2023.03.06,6,0,6
전북 전주시,2023.03.07,4,0,7
전북 전주시,2023.03.08,7,0,10
전북 전주시,2023.03.09,3,0,4
전북 전주시,2023.03.10,6,0,7
전북 전주시,2023.03.11,11,0,20
전북 전주시,2023.03.12,1,0,2
전북 전주시,2023.03.13,12,1,17
전북 전주시,2023.03.14,10,0,11
전북 전주시,2023.03.15,7,0,13
전북 전주시,2023.03.16,6,0,8
전북 전주시,2023.03.17,7,0,8
전북 전주시,2023.03.18,7,0,14
전북 전주시,2023.03.19,4,0,7
전북 전주시,2023.03.20,6,0,7
전북 전주시,2023.03.21,7,0,8
전북 전주시,2023.03.22,8,0,12
전북 전주시,2023.03.23,2,0,2
전북 전주시,2023.03.24,5,0,6
전북 전주시,2023.03.25,4,0,4
전북 전주시,2023.03.26,8,0,9
전북 전주시,2023.03.27,4,0,4
전북 전주시,2023.03.28,4,0,5
전북 전주시,2023.03.29,5,0,7
전북 전주시,2023.03.30,8,0,8
전북 전주시,2023.03.31,3,0,3
전북 전주시,2023.04.01,10,1,13
전북 전주시,2023.04.02,4,0,8
전북 전주시,2023.04.03,5,0,7
전북 전주시,2023.04.04,9,0,10
전북 전주시,2023.04.05,3,0,3
전북 전주시,2023.04.06,6,0,7
전북 전주시,2023.04.07,11,0,13
전북 전주시,2023.04.08,7,0,9
전북 전주시,2023.04.09,3,0,6
전북 전주시,2023.04.10,8,0,13
전북 전주시,2023.04.11,7,0,8
전북 전주시,2023.04.12,3,0,4
전북 전주시,2023.04.13,4,0,4
전북 전주시,2023.04.14,3,0,5
전북 전주시,2023.04.15,6,0,10
전북 전주시,2023.04.16,5,0,7
전북 전주시,2023.04.17,4,0,4
전북 전주시,2023.04.18,4,0,6
전북 전주시,2023.04.19,7,0,9
전북 전주시,2023.04.20,4,0,5
전북 전주시,2023.04.21,10,0,16
전북 전주시,2023.04.22,9,0,12
전북 전주시,2023.04.23,5,0,7
전북 전주시,2023.04.24,5,0,7
전북 전주시,2023.04.25,3,0,3
전북 전주시,2023.04.26,11,0,12
전북 전주시,2023.04.27,4,0,4
전북 전주시,2023.04.28,4,1,6
전북 전주시,2023.04.29,1,0,1
전북 전주시,2023.04.30,6,0,8
전북 전주시,2023.05.01,8,0,9
전북 전주시,2023.05.02,6,0,10
전북 전주시,2023.05.03,1,0,1
전북 전주시,2023.05.04,5,0,8
전북 전주시,2023.05.05,5,0,8
전북 전주시,2023.05.06,4,0,9
전북 전주시,2023.05.07,3,0,7
전북 전주시,2023.05.08,4,0,4
전북 전주시,2023.05.09,4,0,4
전북 전주시,2023.05.10,4,0,4
전북 전주시,2023.05.11,6,0,6
전북 전주시,2023.05.12,6,0,8
전북 전주시,2023.05.13,11,0,14
전북 전주시,2023.05.14,2,0,4
전북 전주시,2023.05.15,3,0,3
전북 전주시,2023.05.16,7,0,11
전북 전주시,2023.05.17,12,0,15
전북 전주시,2023.05.18,11,0,12
전북 전주시,2023.05.19,6,0,10
전북 전주시,2023.05.20,6,0,11
전북 전주시,2023.05.21,3,0,5
전북 전주시,2023.05.22,5,0,6
전북 전주시,2023.05.23,7,0,9
전북 전주시,2023.05.24,3,0,3
전북 전주시,2023.05.25,6,0,11
전북 전주시,2023.05.26,3,0,5
전북 전주시,2023.05.27,1,0,1
전북 전주시,2023.05.28,4,0,7
전북 전주시,2023.05.29,10,0,18
전북 전주시,2023.05.30,9,0,16
전북 전주시,2023.05.31,6,0,10
전북 전주시,2023.06.01,5,0,5
전북 전주시,2023.06.02,3,0,3
전북 전주시,2023.06.03,4,0,5
전북 전주시,2023.06.04,6,0,10
전북 전주시,2023.06.05,11,0,22
전북 전주시,2023.06.06,5,0,7
전북 전주시,2023.06.07,6,0,8
전북 전주시,2023.06.08,4,0,5
전북 전주시,2023.06.09,5,0,6
전북 전주시,2023.06.10,4,0,22
전북 전주시,2023.06.11,5,0,9
전북 전주시,2023.06.12,3,0,3
전북 전주시,2023.06.13,7,0,9
전북 전주시,2023.06.14,6,0,7
전북 전주시,2023.06.15,1,0,1
전북 전주시,2023.06.16,5,0,7
전북 전주시,2023.06.17,11,0,23
전북 전주시,2023.06.18,6,0,10
전북 전주시,2023.06.19,4,0,6
전북 전주시,2023.06.20,4,0,6
전북 전주시,2023.06.21,4,0,4
전북 전주시,2023.06.22,7,0,13
전북 전주시,2023.06.23,5,0,6
전북 전주시,2023.06.24,5,0,10
전북 전주시,2023.06.25,4,0,9
전북 전주시,2023.06.26,2,0,2
전북 전주시,2023.06.27,9,0,14
전북 전주시,2023.06.28,3,0,3
전북 전주시,2023.06.29,4,0,5
전북 전주시,2023.06.30,6,0,6
전북 전주시,2023.07.01,1,0,4
전북 전주시,2023.07.02,3,0,5
전북 전주시,2023.07.03,13,0,21
전북 전주시,2023.07.04,7,0,10
전북 전주시,2023.07.05,4,0,5
전북 전주시,2023.07.06,4,0,6
전북 전주시,2023.07.07,8,0,16
전북 전주시,2023.07.08,7,0,12
전북 전주시,2023.07.09,2,0,2
전북 전주시,2023.07.10,7,0,10
전북 전주시,2023.07.11,4,0,5
전북 전주시,2023.07.12,8,0,12
전북 전주시,2023.07.13,7,0,11
전북 전주시,2023.07.14,2,0,2
전북 전주시,2023.07.15,7,0,16
전북 전주시,2023.07.16,7,0,11
전북 전주시,2023.07.17,7,0,10
전북 전주시,2023.07.18,4,0,9
전북 전주시,2023.07.19,5,0,6
전북 전주시,2023.07.20,6,0,8
전북 전주시,2023.07.21,10,0,14
전북 전주시,2023.07.22,6,0,10
전북 전주시,2023.07.23,4,0,10
전북 전주시,2023.07.24,8,0,11
전북 전주시,2023.07.25,6,0,7
전북 전주시,2023.07.26,9,0,12
전북 전주시,2023.07.27,6,0,9
전북 전주시,2023.07.28,7,0,8
전북 전주시,2023.07.29,8,0,14
전북 전주시,2023.07.30,5,0,9
전북 전주시,2023.07.31,6,0,6
전북 전주시,2023.08.01,8,0,11
전북 전주시,2023.08.02,5,0,9
전북 전주시,2023.08.03,6,1,9
전북 전주시,2023.08.04,5,0,6
전북 전주시,2023.08.05,7,0,10
전북 전주시,2023.08.06,4,0,5
전북 전주시,2023.08.07,5,0,5
전북 전주시,2023.08.08,10,0,14
전북 전주시,2023.08.09,4,0,5
전북 전주시,2023.08.10,4,1,3
전북 전주시,2023.08.11,4,0,8
전북 전주시,2023.08.12,1,0,1
전북 전주시,2023.08.13,5,0,8
전북 전주시,2023.08.14,4,0,4
전북 전주시,2023.08.15,2,0,4
전북 전주시,2023.08.16,11,0,20
전북 전주시,2023.08.17,6,0,10
전북 전주시,2023.08.18,5,0,6
전북 전주시,2023.08.19,1,0,1
전북 전주시,2023.08.20,7,0,11
전북 전주시,2023.08.21,7,0,14
전북 전주시,2023.08.22,6,0,6
전북 전주시,2023.08.23,6,0,6
전북 전주시,2023.08.24,12,0,20
전북 전주시,2023.08.25,11,0,15
전북 전주시,2023.08.26,5,0,11
전북 전주시,2023.08.27,3,0,4
전북 전주시,2023.08.28,2,1,1
전북 전주시,2023.08.29,10,0,11
전북 전주시,2023.08.30,6,0,8
전북 전주시,2023.09.01,6,0,11
전북 전주시,2023.09.02,4,0,7
전북 전주시,2023.09.03,2,1,1
전북 전주시,2023.09.04,2,0,3
전북 전주시,2023.09.05,7,0,11
전북 전주시,2023.09.06,5,0,10
전북 전주시,2023.09.07,6,0,8
전북 전주시,2023.09.08,4,1,4
전북 전주시,2023.09.09,7,0,11
전북 전주시,2023.09.10,6,0,14
전북 전주시,2023.09.11,6,0,7
전북 전주시,2023.09.12,6,0,10
전북 전주시,2023.09.13,7,0,12
전북 전주시,2023.09.14,9,0,14
전북 전주시,2023.09.15,6,0,6
전북 전주시,2023.09.16,4,0,5
전북 전주시,2023.09.17,7,0,9
전북 전주시,2023.09.18,8,0,12
전북 전주시,2023.09.19,7,0,11
전북 전주시,2023.09.20,4,0,4
전북 전주시,2023.09.21,6,0,7
전북 전주시,2023.09.22,10,0,17
전북 전주시,2023.09.23,3,0,4
전북 전주시,2023.09.24,3,0,6
전북 전주시,2023.09.25,9,0,15
전북 전주시,2023.09.26,7,0,10
전북 전주시,2023.09.27,7,0,8
전북 전주시,2023.09.28,3,0,7
전북 전주시,2023.09.29,2,0,9
전북 전주시,2023.09.30,4,1,13
전북 전주시,2023.10.01,9,0,14
전북 전주시,2023.10.02,6,1,6
전북 전주시,2023.10.04,9,0,9
전북 전주시,2023.10.05,2,0,3
전북 전주시,2023.10.06,5,0,7
전북 전주시,2023.10.07,3,0,3
전북 전주시,2023.10.08,5,0,8
전북 전주시,2023.10.09,5,0,7
전북 전주시,2023.10.10,4,0,5
전북 전주시,2023.10.11,6,1,6
전북 전주시,2023.10.12,7,0,10
전북 전주시,2023.10.13,9,0,13
전북 전주시,2023.10.14,5,0,7
전북 전주시,2023.10.15,4,0,13
전북 전주시,2023.10.16,5,0,5
전북 전주시,2023.10.17,6,0,10
전북 전주시,2023.10.18,4,0,6
전북 전주시,2023.10.19,10,0,14
전북 전주시,2023.10.20,4,0,7
전북 전주시,2023.10.21,3,0,5
전북 전주시,2023.10.22,3,1,2
전북 전주시,2023.10.23,3,0,4
전북 전주시,2023.10.24,6,0,8
전북 전주시,2023.10.25,6,0,7
전북 전주시,2023.10.26,3,0,4
전북 전주시,2023.10.27,10,0,12
전북 전주시,2023.10.28,6,0,18
전북 전주시,2023.10.29,3,0,5
전북 전주시,2023.10.30,5,0,5
전북 전주시,2023.10.31,7,0,7
전북 전주시,2023.11.01,5,0,8
전북 전주시,2023.11.02,8,0,8
전북 전주시,2023.11.03,2,0,2
전북 전주시,2023.11.04,4,0,5
전북 전주시,2023.11.05,7,1,8
전북 전주시,2023.11.06,7,0,9
전북 전주시,2023.11.07,6,0,6
전북 전주시,2023.11.08,8,0,17
전북 전주시,2023.11.09,9,0,15
전북 전주시,2023.11.10,9,0,14
전북 전주시,2023.11.11,3,0,8
전북 전주시,2023.11.12,2,0,4
전북 전주시,2023.11.13,9,0,10
전북 전주시,2023.11.14,3,0,4
전북 전주시,2023.11.15,6,0,9
전북 전주시,2023.11.16,2,0,4
전북 전주시,2023.11.17,8,0,9
전북 전주시,2023.11.18,5,0,8
전북 전주시,2023.11.19,5,0,7
전북 전주시,2023.11.20,8,0,10
전북 전주시,2023.11.21,8,0,10
전북 전주시,2023.11.22,7,0,9
전북 전주시,2023.11.23,3,0,4
전북 전주시,2023.11.24,8,0,10
전북 전주시,2023.11.25,7,1,6
전북 전주시,2023.11.26,5,0,17
전북 전주시,2023.11.27,6,0,8
전북 전주시,2023.11.28,9,1,12
전북 전주시,2023.11.29,10,0,13
전북 전주시,2023.11.30,5,0,6
전북 전주시,2023.12.01,4,2,3
전북 전주시,2023.12.02,9,0,11
전북 전주시,2023.12.03,4,0,7
전북 전주시,2023.12.04,6,0,6
전북 전주시,2023.12.05,12,0,13
전북 전주시,2023.12.06,6,0,8
전북 전주시,2023.12.07,8,0,11
전북 전주시,2023.12.08,3,1,6
전북 전주시,2023.12.09,2,0,7
전북 전주시,2023.12.10,7,1,10
전북 전주시,2023.12.11,7,0,7
전북 전주시,2023.12.12,5,0,6
전북 전주시,2023.12.13,2,0,2
전북 전주시,2023.12.14,4,0,5
전북 전주시,2023.12.15,10,0,16
전북 전주시,2023.12.16,3,0,11
전북 전주시,2023.12.17,2,0,2
전북 전주시,2023.12.18,6,0,12
전북 전주시,2023.12.19,6,0,9
전북 전주시,2023.12.20,2,0,2
전북 전주시,2023.12.21,2,0,2
전북 전주시,2023.12.22,10,0,12
전북 전주시,2023.12.23,3,1,2
전북 전주시,2023.12.24,1,0,1
전북 전주시,2023.12.26,6,0,11
전북 전주시,2023.12.27,2,0,2
전북 전주시,2023.12.28,3,0,3
전북 전주시,2023.12.29,3,0,3
전북 전주시,2023.12.30,4,0,4
전북 전주시,2023.12.31,7,0,8
제주 제주시,2023.01.01,2,0,2
제주 제주시,2023.01.02,7,0,11
제주 제주시,2023.01.03,8,0,11
제주 제주시,2023.01.04,9,0,11
제주 제주시,2023.01.05,2,0,3
제주 제주시,2023.01.06,6,0,8
제주 제주시,2023.01.07,4,0,4
제주 제주시,2023.01.08,2,0,5
제주 제주시,2023.01.09,8,0,11
제주 제주시,2023.01.10,8,0,8
제주 제주시,2023.01.11,6,0,10
제주 제주시,2023.01.12,7,0,9
제주 제주시,2023.01.13,9,0,12
제주 제주시,2023.01.14,3,0,4
제주 제주시,2023.01.15,2,0,3
제주 제주시,2023.01.16,6,0,10
제주 제주시,2023.01.17,5,0,6
제주 제주시,2023.01.18,6,0,6
제주 제주시,2023.01.19,5,0,8
제주 제주시,2023.01.20,10,0,12
제주 제주시,2023.01.21,4,0,5
제주 제주시,2023.01.22,7,0,13
제주 제주시,2023.01.23,3,0,3
제주 제주시,2023.01.24,5,0,11
제주 제주시,2023.01.25,3,0,3
제주 제주시,2023.01.26,5,0,6
제주 제주시,2023.01.27,9,0,31
제주 제주시,2023.01.28,6,0,9
제주 제주시,2023.01.29,2,0,3
제주 제주시,2023.01.30,10,2,13
제주 제주시,2023.01.31,9,0,12
제주 제주시,2023.02.01,10,0,12
제주 제주시,2023.02.02,8,0,14
제주 제주시,2023.02.03,9,0,14
제주 제주시,2023.02.04,4,0,4
제주 제주시,2023.02.05,7,0,20
제주 제주시,2023.02.06,3,0,4
제주 제주시,2023.02.07,8,0,13
제주 제주시,2023.02.08,4,0,4
제주 제주시,2023.02.09,9,0,15
제주 제주시,2023.02.10,10,0,17
제주 제주시,2023.02.11,10,0,17
제주 제주시,2023.02.12,6,0,14
제주 제주시,2023.02.13,7,0,10
제주 제주시,2023.02.14,5,0,8
제주 제주시,2023.02.15,11,0,21
제주 제주시,2023.02.16,9,1,13
제주 제주시,2023.02.17,3,0,3
제주 제주시,2023.02.18,4,0,22
제주 제주시,2023.02.19,6,0,9
제주 제주시,2023.02.20,7,0,8
제주 제주시,2023.02.21,4,0,5
제주 제주시,2023.02.22,4,0,5
제주 제주시,2023.02.23,3,0,5
제주 제주시,2023.02.24,6,0,8
제주 제주시,2023.02.25,10,1,17
제주 제주시,2023.02.26,4,0,5
제주 제주시,2023.02.27,8,0,11
제주 제주시,2023.02.28,9,0,19
제주 제주시,2023.03.01,5,0,11
제주 제주시,2023.03.02,10,0,16
제주 제주시,2023.03.03,9,0,13
제주 제주시,2023.03.04,5,0,7
제주 제주시,2023.03.05,5,0,12
제주 제주시,2023.03.06,10,0,16
제주 제주시,2023.03.07,9,0,11
제주 제주시,2023.03.08,6,0,9
제주 제주시,2023.03.09,4,0,7
제주 제주시,2023.03.10,6,0,7
제주 제주시,2023.03.11,6,0,7
제주 제주시,2023.03.12,9,0,13
제주 제주시,2023.03.13,6,0,9
제주 제주시,2023.03.14,10,0,12
제주 제주시,2023.03.15,7,0,7
제주 제주시,2023.03.16,7,0,9
제주 제주시,2023.03.17,5,0,6
제주 제주시,2023.03.18,9,0,13
제주 제주시,2023.03.19,3,0,4
제주 제주시,2023.03.20,6,1,7
제주 제주시,2023.03.21,7,0,8
제주 제주시,2023.03.22,7,0,8
제주 제주시,2023.03.23,11,0,18
제주 제주시,2023.03.24,9,0,13
제주 제주시,2023.03.25,5,1,4
제주 제주시,2023.03.26,2,0,2
제주 제주시,2023.03.27,3,0,4
제주 제주시,2023.03.28,11,0,16
제주 제주시,2023.03.29,3,0,7
제주 제주시,2023.03.30,9,0,14
제주 제주시,2023.03.31,4,2,4
제주 제주시,2023.04.01,4,0,7
제주 제주시,2023.04.02,5,0,12
제주 제주시,2023.04.03,11,0,15
제주 제주시,2023.04.04,12,0,17
제주 제주시,2023.04.05,8,0,12
제주 제주시,2023.04.06,8,0,11
제주 제주시,2023.04.07,8,0,9
제주 제주시,2023.04.08,6,0,12
제주 제주시,2023.04.09,6,0,7
제주 제주시,2023.04.10,12,0,19
제주 제주시,2023.04.11,8,0,13
제주 제주시,2023.04.12,3,0,5
제주 제주시,2023.04.13,9,0,15
제주 제주시,2023.04.14,4,0,4
제주 제주시,2023.04.15,8,0,10
제주 제주시,2023.04.16,7,0,11
제주 제주시,2023.04.17,7,0,7
제주 제주시,2023.04.18,6,0,6
제주 제주시,2023.04.19,5,0,6
제주 제주시,2023.04.20,10,0,14
제주 제주시,2023.04.21,7,1,10
제주 제주시,2023.04.22,6,0,7
제주 제주시,2023.04.23,4,1,3
제주 제주시,2023.04.24,7,0,7
제주 제주시,2023.04.25,9,0,15
제주 제주시,2023.04.26,6,0,7
제주 제주시,2023.04.27,12,0,16
제주 제주시,2023.04.28,9,0,12
제주 제주시,2023.04.29,7,0,9
제주 제주시,2023.04.30,3,0,3
제주 제주시,2023.05.01,4,0,6
제주 제주시,2023.05.02,9,0,17
제주 제주시,2023.05.03,5,0,6
제주 제주시,2023.05.04,2,0,2
제주 제주시,2023.05.05,7,0,12
제주 제주시,2023.05.06,11,0,12
제주 제주시,2023.05.07,8,0,14
제주 제주시,2023.05.08,17,1,23
제주 제주시,2023.05.09,5,0,10
제주 제주시,2023.05.10,10,0,13
제주 제주시,2023.05.11,3,0,3
제주 제주시,2023.05.12,12,0,17
제주 제주시,2023.05.13,8,0,11
제주 제주시,2023.05.14,6,0,7
제주 제주시,2023.05.15,7,0,9
제주 제주시,2023.05.16,8,0,14
제주 제주시,2023.05.17,13,0,15
제주 제주시,2023.05.18,4,0,7
제주 제주시,2023.05.19,6,0,9
제주 제주시,2023.05.20,4,0,4
제주 제주시,2023.05.21,6,0,7
제주 제주시,2023.05.22,8,0,9
제주 제주시,2023.05.23,11,0,14
제주 제주시,2023.05.24,12,0,24
제주 제주시,2023.05.25,7,0,24
제주 제주시,2023.05.26,5,1,5
제주 제주시,2023.05.27,7,0,10
제주 제주시,2023.05.28,2,0,2
제주 제주시,2023.05.29,7,0,13
제주 제주시,2023.05.30,7,0,8
