game_id,stadium_code,sports_type,game_date,day_of_week,is_holiday,start_time,home_team_win,audience,region,accident_count,injury_count,death_count,temperature,precipitation,snow_depth,start_hour,match_시범경기,match_정규시즌,match_포스트시즌
1,DJ03,야구,2023-03-13,월,0,0 days 14:00:00,1,0,대전 중구,3.0,4.0,0.0,8.8,0.0,0.0,14,True,False,False
2,SO04,야구,2023-03-13,월,0,0 days 14:00:00,0,0,서울 구로구,0.0,0.0,0.0,6.6,0.0,0.0,14,True,False,False
3,CW01,야구,2023-03-13,월,0,0 days 14:00:00,0,0,경남 창원시,0.0,0.0,0.0,8.3,0.0,0.0,14,True,False,False
4,BS02,야구,2023-03-13,월,0,0 days 14:00:00,0,0,부산 동래구,2.0,2.0,0.0,9.8,0.0,0.0,14,True,False,False
5,DG03,야구,2023-03-13,월,0,0 days 14:00:00,1,0,대구 수성구,5.0,8.0,0.0,8.9,0.0,0.0,14,True,False,False
6,DJ03,야구,2023-03-14,화,0,0 days 14:00:00,0,0,대전 중구,2.0,2.0,0.0,16.6,0.0,0.0,14,True,False,False
7,SO04,야구,2023-03-14,화,0,0 days 14:00:00,0,0,서울 구로구,0.0,0.0,0.0,15.2,0.0,0.0,14,True,False,False
8,CW01,야구,2023-03-14,화,0,0 days 14:00:00,0,0,경남 창원시,0.0,0.0,0.0,15.0,0.0,0.0,14,True,False,False
9,BS02,야구,2023-03-14,화,0,0 days 14:00:00,1,0,부산 동래구,4.0,7.0,0.0,13.2,0.0,0.0,14,True,False,False
10,DG03,야구,2023-03-14,화,0,0 days 14:00:00,0,0,대구 수성구,3.0,6.0,0.0,17.4,0.0,0.0,14,True,False,False
11,SO04,야구,2023-03-15,수,0,0 days 13:00:00,0,0,서울 구로구,0.0,0.0,0.0,14.2,0.0,0.0,13,True,False,False
12,DJ03,야구,2023-03-15,수,0,0 days 13:00:00,0,0,대전 중구,2.0,3.0,0.0,18.6,0.0,0.0,13,True,False,False
13,DG03,야구,2023-03-15,수,0,0 days 13:00:00,0,0,대구 수성구,4.0,4.0,0.0,19.6,0.0,0.0,13,True,False,False
14,CW01,야구,2023-03-15,수,0,0 days 13:00:00,0,0,경남 창원시,0.0,0.0,0.0,19.3,0.0,0.0,13,True,False,False
15,BS02,야구,2023-03-15,수,0,0 days 13:00:00,0,0,부산 동래구,3.0,4.0,0.0,15.5,0.0,0.0,13,True,False,False
16,SO04,야구,2023-03-16,목,0,0 days 14:00:00,1,0,서울 구로구,0.0,0.0,0.0,8.4,0.0,0.0,14,True,False,False
17,DJ03,야구,2023-03-16,목,0,0 days 14:00:00,1,0,대전 중구,0.0,0.0,0.0,11.6,0.0,0.0,14,True,False,False
18,DG03,야구,2023-03-16,목,0,0 days 14:00:00,0,0,대구 수성구,8.0,11.0,0.0,14.6,0.0,0.0,14,True,False,False
19,CW01,야구,2023-03-16,목,0,0 days 14:00:00,1,0,경남 창원시,0.0,0.0,0.0,14.6,0.0,0.0,14,True,False,False
20,BS02,야구,2023-03-16,목,0,0 days 14:00:00,0,0,부산 동래구,6.0,7.0,0.0,15.2,0.0,0.0,14,True,False,False
21,DG03,야구,2023-03-18,토,1,0 days 13:00:00,1,0,대구 수성구,5.0,7.0,0.0,15.4,0.0,0.0,13,True,False,False
22,BS02,야구,2023-03-18,토,1,0 days 13:00:00,0,0,부산 동래구,1.0,1.0,0.0,15.5,0.0,0.0,13,True,False,False
23,GJ02,야구,2023-03-18,토,1,0 days 13:00:00,0,0,광주 북구,4.0,4.0,0.0,15.1,0.0,0.0,13,True,False,False
24,CW01,야구,2023-03-18,토,1,0 days 13:00:00,1,0,경남 창원시,0.0,0.0,0.0,15.8,0.0,0.0,13,True,False,False
25,DJ03,야구,2023-03-18,토,1,0 days 13:00:00,0,0,대전 중구,3.0,7.0,0.0,13.7,0.0,0.0,13,True,False,False
26,DG03,야구,2023-03-19,일,1,0 days 13:00:00,1,0,대구 수성구,5.0,6.0,0.0,16.3,0.0,0.0,13,True,False,False
27,BS02,야구,2023-03-19,일,1,0 days 13:00:00,0,0,부산 동래구,1.0,1.0,0.0,17.4,0.0,0.0,13,True,False,False
28,GJ02,야구,2023-03-19,일,1,0 days 13:00:00,1,0,광주 북구,7.0,11.0,0.0,15.0,0.0,0.0,13,True,False,False
29,CW01,야구,2023-03-19,일,1,0 days 13:00:00,1,0,경남 창원시,0.0,0.0,0.0,16.8,0.0,0.0,13,True,False,False
30,DJ03,야구,2023-03-19,일,1,0 days 13:00:00,1,0,대전 중구,2.0,2.0,0.0,14.0,0.0,0.0,13,True,False,False
31,GJ02,야구,2023-03-20,월,0,0 days 13:00:00,1,0,광주 북구,10.0,12.0,0.0,18.1,0.0,0.0,13,True,False,False
32,DG03,야구,2023-03-20,월,0,0 days 13:00:00,1,0,대구 수성구,7.0,10.0,0.0,17.6,0.0,0.0,13,True,False,False
33,SU03,야구,2023-03-20,월,0,0 days 13:00:00,1,0,경기 수원시,10.0,11.0,0.0,14.6,0.0,0.0,13,True,False,False
34,DJ03,야구,2023-03-20,월,0,0 days 13:00:00,1,0,대전 중구,3.0,4.0,0.0,18.1,0.0,0.0,13,True,False,False
35,CW01,야구,2023-03-20,월,0,0 days 13:00:00,0,0,경남 창원시,0.0,0.0,0.0,17.5,0.0,0.0,13,True,False,False
36,GJ02,야구,2023-03-21,화,0,0 days 13:00:00,0,0,광주 북구,4.0,5.0,0.0,21.8,0.0,0.0,13,True,False,False
37,DG03,야구,2023-03-21,화,0,0 days 13:00:00,1,0,대구 수성구,6.0,11.0,0.0,20.3,0.0,0.0,13,True,False,False
38,SU03,야구,2023-03-21,화,0,0 days 13:00:00,0,0,경기 수원시,12.0,15.0,0.0,17.9,0.0,0.0,13,True,False,False
39,DJ03,야구,2023-03-21,화,0,0 days 13:00:00,0,0,대전 중구,2.0,2.0,0.0,20.6,0.0,0.0,13,True,False,False
40,CW01,야구,2023-03-21,화,0,0 days 13:00:00,0,0,경남 창원시,0.0,0.0,0.0,18.3,0.0,0.0,13,True,False,False
41,SU03,야구,2023-03-23,목,0,0 days 13:00:00,0,0,경기 수원시,9.0,10.0,0.0,21.4,0.0,0.0,13,True,False,False
42,CW01,야구,2023-03-23,목,0,0 days 13:00:00,0,0,경남 창원시,0.0,0.0,0.0,16.5,0.0,0.0,13,True,False,False
43,DJ03,야구,2023-03-23,목,0,0 days 13:00:00,1,0,대전 중구,3.0,4.0,0.0,16.7,0.0,0.0,13,True,False,False
44,GJ02,야구,2023-03-23,목,0,0 days 13:00:00,0,0,광주 북구,6.0,10.0,0.0,16.8,0.0,0.0,13,True,False,False
45,SO04,야구,2023-03-23,목,0,0 days 13:00:00,0,0,서울 구로구,0.0,0.0,0.0,20.8,0.0,0.0,13,True,False,False
46,SU03,야구,2023-03-24,금,0,0 days 13:00:00,1,0,경기 수원시,15.0,18.0,0.0,14.8,0.0,0.0,13,True,False,False
47,CW01,야구,2023-03-24,금,0,0 days 13:00:00,0,0,경남 창원시,0.0,0.0,0.0,14.1,0.0,0.0,13,True,False,False
48,DJ03,야구,2023-03-24,금,0,0 days 13:00:00,1,0,대전 중구,3.0,3.0,0.0,16.3,0.0,0.0,13,True,False,False
49,GJ02,야구,2023-03-24,금,0,0 days 13:00:00,0,0,광주 북구,5.0,9.0,0.0,12.4,0.0,0.0,13,True,False,False
50,SO04,야구,2023-03-24,금,0,0 days 13:00:00,0,0,서울 구로구,0.0,0.0,0.0,16.9,0.0,0.0,13,True,False,False
51,SO04,야구,2023-03-25,토,1,0 days 13:00:00,0,0,서울 구로구,0.0,0.0,0.0,16.9,0.0,0.0,13,True,False,False
52,SU03,야구,2023-03-25,토,1,0 days 13:00:00,0,0,경기 수원시,15.0,22.0,0.0,15.5,0.0,0.0,13,True,False,False
53,SO05,야구,2023-03-25,토,1,0 days 13:00:00,0,0,서울 송파구,3.0,5.0,0.0,16.9,0.0,0.0,13,True,False,False
54,BS02,야구,2023-03-25,토,1,0 days 18:00:00,0,0,부산 동래구,2.0,2.0,0.0,12.1,0.0,0.0,18,True,False,False
55,GJ02,야구,2023-03-25,토,1,0 days 18:00:00,0,0,광주 북구,3.0,4.0,0.0,12.8,0.0,0.0,18,True,False,False
56,BS02,야구,2023-03-26,일,1,0 days 13:00:00,0,0,부산 동래구,4.0,7.0,0.0,14.8,0.0,0.0,13,True,False,False
57,SO04,야구,2023-03-26,일,1,0 days 13:00:00,1,0,서울 구로구,0.0,0.0,0.0,13.6,0.0,0.0,13,True,False,False
58,GJ02,야구,2023-03-26,일,1,0 days 13:00:00,1,0,광주 북구,4.0,5.0,0.0,15.4,0.0,0.0,13,True,False,False
59,SU03,야구,2023-03-26,일,1,0 days 13:00:00,1,0,경기 수원시,8.0,12.0,0.0,13.9,0.0,0.0,13,True,False,False
60,SO05,야구,2023-03-26,일,1,0 days 13:00:00,0,0,서울 송파구,4.0,4.0,0.0,13.6,0.0,0.0,13,True,False,False
61,SU03,야구,2023-03-27,월,0,0 days 13:00:00,1,0,경기 수원시,12.0,14.0,0.0,11.8,0.0,0.0,13,True,False,False
62,SO04,야구,2023-03-27,월,0,0 days 13:00:00,0,0,서울 구로구,0.0,0.0,0.0,12.9,0.0,0.0,13,True,False,False
63,SO05,야구,2023-03-27,월,0,0 days 13:00:00,0,0,서울 송파구,2.0,3.0,0.0,12.9,0.0,0.0,13,True,False,False
64,DG03,야구,2023-03-27,월,0,0 days 18:00:00,0,0,대구 수성구,4.0,6.0,0.0,14.9,0.0,0.0,18,True,False,False
65,BS02,야구,2023-03-27,월,0,0 days 18:00:00,1,0,부산 동래구,4.0,5.0,0.0,13.4,0.0,0.0,18,True,False,False
66,DG03,야구,2023-03-28,화,0,0 days 13:00:00,1,0,대구 수성구,4.0,5.0,0.0,16.8,0.0,0.0,13,True,False,False
67,BS02,야구,2023-03-28,화,0,0 days 13:00:00,1,0,부산 동래구,3.0,4.0,0.0,15.9,0.0,0.0,13,True,False,False
68,SU03,야구,2023-03-28,화,0,0 days 13:00:00,0,0,경기 수원시,15.0,19.0,0.0,13.5,0.0,0.0,13,True,False,False
69,SO04,야구,2023-03-28,화,0,0 days 13:00:00,0,0,서울 구로구,0.0,0.0,0.0,14.6,0.0,0.0,13,True,False,False
70,SO05,야구,2023-03-28,화,0,0 days 13:00:00,0,0,서울 송파구,10.0,14.0,0.0,14.6,0.0,0.0,13,True,False,False
71,SO04,야구,2023-04-01,토,1,0 days 14:00:00,1,0,서울 구로구,0.0,0.0,0.0,25.0,0.0,0.0,14,False,True,False
72,IC02,야구,2023-04-01,토,1,0 days 14:00:00,1,0,인천 미추홀구,5.0,7.0,0.0,21.2,0.0,0.0,14,False,True,False
73,SU03,야구,2023-04-01,토,1,0 days 14:00:00,0,0,경기 수원시,13.0,16.0,0.0,24.0,0.0,0.0,14,False,True,False
74,SO05,야구,2023-04-01,토,1,0 days 14:00:00,1,0,서울 송파구,12.0,12.0,0.0,25.0,0.0,0.0,14,False,True,False
75,DG03,야구,2023-04-01,토,1,0 days 14:00:00,0,0,대구 수성구,4.0,6.0,0.0,22.7,0.0,0.0,14,False,True,False
76,SO04,야구,2023-04-02,일,1,0 days 14:00:00,1,0,서울 구로구,0.0,0.0,0.0,24.3,0.0,0.0,14,False,True,False
77,IC02,야구,2023-04-02,일,1,0 days 14:00:00,0,0,인천 미추홀구,3.0,3.0,0.0,22.7,0.0,0.0,14,False,True,False
78,SU03,야구,2023-04-02,일,1,0 days 14:00:00,1,0,경기 수원시,10.0,12.0,0.0,23.1,0.0,0.0,14,False,True,False
79,SO05,야구,2023-04-02,일,1,0 days 14:00:00,0,0,서울 송파구,6.0,8.0,0.0,24.3,0.0,0.0,14,False,True,False
80,DG03,야구,2023-04-02,일,1,0 days 14:00:00,1,0,대구 수성구,4.0,4.0,0.0,18.8,0.0,0.0,14,False,True,False
81,DG03,야구,2023-04-04,화,0,0 days 18:30:00,1,0,대구 수성구,4.0,10.0,0.0,18.5,0.0,0.0,18,False,True,False
82,SU03,야구,2023-04-04,화,0,0 days 18:30:00,1,0,경기 수원시,18.0,27.0,0.0,15.7,0.0,0.0,18,False,True,False
83,SO04,야구,2023-04-04,화,0,0 days 18:30:00,0,0,서울 구로구,0.0,0.0,0.0,19.8,0.0,0.0,18,False,True,False
84,IC02,야구,2023-04-04,화,0,0 days 18:30:00,1,0,인천 미추홀구,4.0,6.0,0.0,14.3,0.0,0.0,18,False,True,False
85,SO05,야구,2023-04-04,화,0,0 days 18:30:00,1,0,서울 송파구,11.0,14.0,0.0,19.8,0.0,0.0,18,False,True,False
86,DG03,야구,2023-04-05,수,0,0 days 18:30:00,0,0,대구 수성구,7.0,9.0,1.0,16.9,0.0,0.0,18,False,True,False
87,SU03,야구,2023-04-05,수,0,0 days 18:30:00,1,0,경기 수원시,21.0,30.0,0.0,10.0,0.0,0.0,18,False,True,False
88,SO04,야구,2023-04-05,수,0,0 days 18:30:00,1,0,서울 구로구,0.0,0.0,0.0,9.6,0.0,0.0,18,False,True,False
89,IC02,야구,2023-04-05,수,0,0 days 18:30:00,0,0,인천 미추홀구,5.0,7.0,0.0,8.0,0.0,0.0,18,False,True,False
90,SO05,야구,2023-04-05,수,0,0 days 18:30:00,0,0,서울 송파구,6.0,8.0,0.0,9.6,0.0,0.0,18,False,True,False
91,DG03,야구,2023-04-06,목,0,0 days 18:30:00,0,0,대구 수성구,4.0,6.0,0.0,13.8,0.0,0.0,18,False,True,False
92,SU03,야구,2023-04-06,목,0,0 days 18:30:00,1,0,경기 수원시,12.0,14.0,0.0,8.4,0.1,0.0,18,False,True,False
93,SO04,야구,2023-04-06,목,0,0 days 18:30:00,0,0,서울 구로구,0.0,0.0,0.0,9.0,0.0,0.0,18,False,True,False
94,IC02,야구,2023-04-06,목,0,0 days 18:30:00,0,0,인천 미추홀구,3.0,3.0,0.0,7.3,0.1,0.0,18,False,True,False
95,SO05,야구,2023-04-06,목,0,0 days 18:30:00,1,0,서울 송파구,5.0,6.0,0.0,9.0,0.0,0.0,18,False,True,False
96,BS02,야구,2023-04-07,금,0,0 days 18:30:00,0,0,부산 동래구,4.0,6.0,0.0,15.0,0.0,0.0,18,False,True,False
97,GJ02,야구,2023-04-07,금,0,0 days 18:30:00,0,0,광주 북구,5.0,6.0,0.0,8.9,0.0,0.0,18,False,True,False
98,DJ03,야구,2023-04-07,금,0,0 days 18:30:00,0,0,대전 중구,3.0,6.0,0.0,10.4,0.0,0.0,18,False,True,False
99,SO05,야구,2023-04-07,금,0,0 days 18:30:00,1,0,서울 송파구,8.0,9.0,0.0,9.3,0.0,0.0,18,False,True,False
100,CW01,야구,2023-04-07,금,0,0 days 18:30:00,1,0,경남 창원시,0.0,0.0,0.0,13.5,0.0,0.0,18,False,True,False
101,BS02,야구,2023-04-08,토,1,0 days 17:00:00,0,0,부산 동래구,6.0,9.0,0.0,16.3,0.0,0.0,17,False,True,False
102,GJ02,야구,2023-04-08,토,1,0 days 17:00:00,1,0,광주 북구,5.0,8.0,0.0,14.6,0.0,0.0,17,False,True,False
103,DJ03,야구,2023-04-08,토,1,0 days 17:00:00,0,0,대전 중구,0.0,0.0,0.0,14.7,0.0,0.0,17,False,True,False
104,SO05,야구,2023-04-08,토,1,0 days 17:00:00,1,0,서울 송파구,12.0,19.0,0.0,13.3,0.0,0.0,17,False,True,False
105,CW01,야구,2023-04-08,토,1,0 days 17:00:00,0,0,경남 창원시,0.0,0.0,0.0,15.8,0.0,0.0,17,False,True,False
106,BS02,야구,2023-04-09,일,1,0 days 14:00:00,1,0,부산 동래구,2.0,3.0,0.0,17.2,0.0,0.0,14,False,True,False
107,GJ02,야구,2023-04-09,일,1,0 days 14:00:00,0,0,광주 북구,9.0,19.0,0.0,18.1,0.0,0.0,14,False,True,False
108,DJ03,야구,2023-04-09,일,1,0 days 14:00:00,0,0,대전 중구,2.0,4.0,0.0,18.0,0.0,0.0,14,False,True,False
109,SO05,야구,2023-04-09,일,1,0 days 14:00:00,1,0,서울 송파구,6.0,7.0,0.0,17.4,0.0,0.0,14,False,True,False
110,CW01,야구,2023-04-09,일,1,0 days 14:00:00,1,0,경남 창원시,0.0,0.0,0.0,18.2,0.0,0.0,14,False,True,False
111,GJ02,야구,2023-04-11,화,0,0 days 18:30:00,0,0,광주 북구,4.0,6.0,0.0,14.5,0.0,0.0,18,False,True,False
112,CW01,야구,2023-04-11,화,0,0 days 18:30:00,1,0,경남 창원시,0.0,0.0,0.0,17.8,0.0,0.0,18,False,True,False
113,BS02,야구,2023-04-11,화,0,0 days 18:30:00,1,0,부산 동래구,4.0,5.0,0.0,17.4,0.0,0.0,18,False,True,False
114,DG03,야구,2023-04-11,화,0,0 days 18:30:00,0,0,대구 수성구,2.0,2.0,0.0,19.7,0.0,0.0,18,False,True,False
115,SO05,야구,2023-04-11,화,0,0 days 18:30:00,1,0,서울 송파구,6.0,6.0,0.0,11.8,0.0,0.0,18,False,True,False
116,GJ02,야구,2023-04-12,수,0,0 days 18:30:00,1,0,광주 북구,5.0,5.0,0.0,14.5,0.0,0.0,18,False,True,False
117,CW01,야구,2023-04-12,수,0,0 days 18:30:00,1,0,경남 창원시,0.0,0.0,0.0,14.1,0.0,0.0,18,False,True,False
118,BS02,야구,2023-04-12,수,0,0 days 18:30:00,1,0,부산 동래구,5.0,6.0,0.0,13.9,0.0,0.0,18,False,True,False
119,DG03,야구,2023-04-12,수,0,0 days 18:30:00,0,0,대구 수성구,6.0,9.0,0.0,16.8,0.0,0.0,18,False,True,False
120,SO05,야구,2023-04-12,수,0,0 days 18:30:00,0,0,서울 송파구,7.0,8.0,0.0,11.6,0.0,0.0,18,False,True,False
121,GJ02,야구,2023-04-13,목,0,0 days 18:30:00,0,0,광주 북구,7.0,7.0,1.0,19.9,0.0,0.0,18,False,True,False
122,CW01,야구,2023-04-13,목,0,0 days 18:30:00,1,0,경남 창원시,0.0,0.0,0.0,16.1,0.0,0.0,18,False,True,False
123,BS02,야구,2023-04-13,목,0,0 days 18:30:00,1,0,부산 동래구,4.0,4.0,0.0,16.1,0.0,0.0,18,False,True,False
124,DG03,야구,2023-04-13,목,0,0 days 18:30:00,0,0,대구 수성구,4.0,4.0,0.0,22.1,0.0,0.0,18,False,True,False
125,SO05,야구,2023-04-13,목,0,0 days 18:30:00,0,0,서울 송파구,9.0,9.0,0.0,15.4,0.0,0.0,18,False,True,False
126,SU03,야구,2023-04-14,금,0,0 days 18:30:00,0,0,경기 수원시,18.0,24.0,0.0,18.3,0.0,0.0,18,False,True,False
127,SO04,야구,2023-04-14,금,0,0 days 18:30:00,1,0,서울 구로구,0.0,0.0,0.0,18.1,0.0,0.0,18,False,True,False
128,DG03,야구,2023-04-14,금,0,0 days 18:30:00,1,0,대구 수성구,6.0,9.0,0.0,18.3,0.0,0.0,18,False,True,False
129,IC02,야구,2023-04-14,금,0,0 days 18:30:00,1,0,인천 미추홀구,1.0,3.0,0.0,15.5,0.0,0.0,18,False,True,False
130,SO05,야구,2023-04-14,금,0,0 days 18:30:00,0,0,서울 송파구,7.0,16.0,0.0,18.1,0.0,0.0,18,False,True,False
131,SU03,야구,2023-04-15,토,1,0 days 17:00:00,0,0,경기 수원시,20.0,36.0,0.0,13.8,0.0,0.0,17,False,True,False
132,SO04,야구,2023-04-15,토,1,0 days 17:00:00,1,0,서울 구로구,0.0,0.0,0.0,16.3,0.0,0.0,17,False,True,False
133,DG03,야구,2023-04-15,토,1,0 days 17:00:00,0,0,대구 수성구,7.0,11.0,0.0,13.6,0.0,0.0,17,False,True,False
134,IC02,야구,2023-04-15,토,1,0 days 17:00:00,0,0,인천 미추홀구,5.0,5.0,0.0,9.8,0.0,0.0,17,False,True,False
135,SO05,야구,2023-04-15,토,1,0 days 17:00:00,1,0,서울 송파구,10.0,12.0,0.0,16.3,0.0,0.0,17,False,True,False
136,SU03,야구,2023-04-16,일,1,0 days 14:00:00,0,0,경기 수원시,11.0,15.0,0.0,14.6,0.0,0.0,14,False,True,False
137,SO04,야구,2023-04-16,일,1,0 days 14:00:00,1,0,서울 구로구,0.0,0.0,0.0,14.4,0.0,0.0,14,False,True,False
138,DG03,야구,2023-04-16,일,1,0 days 14:00:00,1,0,대구 수성구,5.0,5.0,0.0,16.7,0.0,0.0,14,False,True,False
139,IC02,야구,2023-04-16,일,1,0 days 14:00:00,1,0,인천 미추홀구,4.0,7.0,0.0,13.4,0.0,0.0,14,False,True,False
140,SO05,야구,2023-04-16,일,1,0 days 14:00:00,1,0,서울 송파구,2.0,2.0,0.0,14.4,0.0,0.0,14,False,True,False
141,BS02,야구,2023-04-18,화,0,0 days 18:30:00,1,0,부산 동래구,1.0,1.0,0.0,18.4,0.0,0.0,18,False,True,False
142,SO05,야구,2023-04-18,화,0,0 days 18:30:00,0,0,서울 송파구,8.0,9.0,0.0,16.7,0.0,0.0,18,False,True,False
143,DJ03,야구,2023-04-18,화,0,0 days 18:30:00,0,0,대전 중구,5.0,7.0,0.0,13.6,0.0,0.0,18,False,True,False
144,SU03,야구,2023-04-18,화,0,0 days 18:30:00,1,0,경기 수원시,14.0,22.0,0.0,15.9,0.0,0.0,18,False,True,False
145,SO04,야구,2023-04-18,화,0,0 days 18:30:00,0,0,서울 구로구,0.0,0.0,0.0,16.7,0.0,0.0,18,False,True,False
146,BS02,야구,2023-04-19,수,0,0 days 18:30:00,0,0,부산 동래구,3.0,4.0,0.0,16.4,0.0,0.0,18,False,True,False
147,SO05,야구,2023-04-19,수,0,0 days 18:30:00,1,0,서울 송파구,5.0,9.0,0.0,22.1,0.0,0.0,18,False,True,False
148,DJ03,야구,2023-04-19,수,0,0 days 18:30:00,1,0,대전 중구,2.0,4.0,0.0,23.0,0.0,0.0,18,False,True,False
149,SU03,야구,2023-04-19,수,0,0 days 18:30:00,1,0,경기 수원시,16.0,28.0,0.0,19.0,0.0,0.0,18,False,True,False
150,SO04,야구,2023-04-19,수,0,0 days 18:30:00,0,0,서울 구로구,0.0,0.0,0.0,22.1,0.0,0.0,18,False,True,False
151,BS02,야구,2023-04-20,목,0,0 days 18:30:00,1,0,부산 동래구,4.0,7.0,0.0,18.8,0.0,0.0,18,False,True,False
152,SO05,야구,2023-04-20,목,0,0 days 18:30:00,1,0,서울 송파구,8.0,13.0,0.0,15.7,0.0,0.0,18,False,True,False
153,DJ03,야구,2023-04-20,목,0,0 days 18:30:00,0,0,대전 중구,1.0,2.0,0.0,22.0,0.0,0.0,18,False,True,False
154,SU03,야구,2023-04-20,목,0,0 days 18:30:00,0,0,경기 수원시,6.0,8.0,0.0,15.3,0.0,0.0,18,False,True,False
155,SO04,야구,2023-04-20,목,0,0 days 18:30:00,1,0,서울 구로구,0.0,0.0,0.0,15.7,0.0,0.0,18,False,True,False
156,SO05,야구,2023-04-21,금,0,0 days 18:30:00,0,0,서울 송파구,5.0,6.0,0.0,19.2,0.0,0.0,18,False,True,False
157,DJ03,야구,2023-04-21,금,0,0 days 18:30:00,0,0,대전 중구,6.0,7.0,0.0,19.8,0.0,0.0,18,False,True,False
158,CW01,야구,2023-04-21,금,0,0 days 18:30:00,0,0,경남 창원시,0.0,0.0,0.0,16.0,0.0,0.0,18,False,True,False
159,GJ02,야구,2023-04-21,금,0,0 days 18:30:00,1,0,광주 북구,10.0,13.0,0.0,19.6,0.0,0.0,18,False,True,False
160,IC02,야구,2023-04-21,금,0,0 days 18:30:00,1,0,인천 미추홀구,3.0,3.0,0.0,17.1,0.0,0.0,18,False,True,False
161,SO05,야구,2023-04-22,토,1,0 days 17:00:00,1,0,서울 송파구,10.0,10.0,0.0,22.2,0.0,0.0,17,False,True,False
162,DJ03,야구,2023-04-22,토,1,0 days 17:00:00,0,0,대전 중구,2.0,5.0,0.0,20.0,0.0,0.0,17,False,True,False
163,CW01,야구,2023-04-22,토,1,0 days 17:00:00,1,0,경남 창원시,0.0,0.0,0.0,17.3,0.0,0.0,17,False,True,False
164,GJ02,야구,2023-04-22,토,1,0 days 17:00:00,1,0,광주 북구,6.0,12.0,0.0,21.2,0.0,0.0,17,False,True,False
165,IC02,야구,2023-04-22,토,1,0 days 17:00:00,1,0,인천 미추홀구,5.0,6.0,0.0,20.6,0.0,0.0,17,False,True,False
166,SO05,야구,2023-04-23,일,1,0 days 14:00:00,0,0,서울 송파구,4.0,4.0,0.0,22.0,0.0,0.0,14,False,True,False
167,DJ03,야구,2023-04-23,일,1,0 days 14:00:00,1,0,대전 중구,2.0,5.0,0.0,20.2,0.0,0.0,14,False,True,False
168,CW01,야구,2023-04-23,일,1,0 days 14:00:00,0,0,경남 창원시,0.0,0.0,0.0,17.5,0.0,0.0,14,False,True,False
169,GJ02,야구,2023-04-23,일,1,0 days 14:00:00,1,0,광주 북구,2.0,5.0,0.0,20.2,0.0,0.0,14,False,True,False
170,IC02,야구,2023-04-23,일,1,0 days 14:00:00,1,0,인천 미추홀구,4.0,4.0,0.0,20.5,0.0,0.0,14,False,True,False
171,BS02,야구,2023-04-25,화,0,0 days 18:30:00,0,0,부산 동래구,2.0,3.0,0.0,9.2,2.1,0.0,18,False,True,False
172,SO04,야구,2023-04-25,화,0,0 days 18:30:00,1,0,서울 구로구,0.0,0.0,0.0,10.4,0.0,0.0,18,False,True,False
173,GJ02,야구,2023-04-25,화,0,0 days 18:30:00,0,0,광주 북구,6.0,10.0,0.0,10.7,0.0,0.0,18,False,True,False
174,DG03,야구,2023-04-25,화,0,0 days 18:30:00,1,0,대구 수성구,6.0,8.0,0.0,9.2,0.3,0.0,18,False,True,False
175,SO05,야구,2023-04-25,화,0,0 days 18:30:00,1,0,서울 송파구,10.0,11.0,0.0,10.4,0.0,0.0,18,False,True,False
176,BS02,야구,2023-04-26,수,0,0 days 18:30:00,1,0,부산 동래구,2.0,4.0,0.0,14.8,0.0,0.0,18,False,True,False
177,SO04,야구,2023-04-26,수,0,0 days 18:30:00,0,0,서울 구로구,0.0,0.0,0.0,10.8,0.0,0.0,18,False,True,False
178,GJ02,야구,2023-04-26,수,0,0 days 18:30:00,1,0,광주 북구,5.0,10.0,0.0,9.8,0.0,0.0,18,False,True,False
179,DG03,야구,2023-04-26,수,0,0 days 18:30:00,1,0,대구 수성구,6.0,6.0,0.0,15.3,0.0,0.0,18,False,True,False
180,SO05,야구,2023-04-26,수,0,0 days 18:30:00,0,0,서울 송파구,11.0,14.0,0.0,10.8,0.0,0.0,18,False,True,False
181,BS02,야구,2023-04-27,목,0,0 days 18:30:00,1,0,부산 동래구,4.0,6.0,0.0,15.6,0.0,0.0,18,False,True,False
182,SO04,야구,2023-04-27,목,0,0 days 18:30:00,1,0,서울 구로구,0.0,0.0,0.0,16.8,0.0,0.0,18,False,True,False
183,GJ02,야구,2023-04-27,목,0,0 days 18:30:00,1,0,광주 북구,9.0,15.0,0.0,18.3,0.0,0.0,18,False,True,False
184,DG03,야구,2023-04-27,목,0,0 days 18:30:00,1,0,대구 수성구,6.0,11.0,0.0,20.5,0.0,0.0,18,False,True,False
185,SO05,야구,2023-04-27,목,0,0 days 18:30:00,1,0,서울 송파구,4.0,4.0,0.0,16.8,0.0,0.0,18,False,True,False
186,SO05,야구,2023-04-28,금,0,0 days 18:30:00,0,0,서울 송파구,12.0,24.0,0.0,17.4,0.0,0.0,18,False,True,False
187,DJ03,야구,2023-04-28,금,0,0 days 18:30:00,0,0,대전 중구,4.0,5.0,0.0,20.1,0.0,0.0,18,False,True,False
188,IC02,야구,2023-04-28,금,0,0 days 18:30:00,1,0,인천 미추홀구,3.0,3.0,0.0,16.2,0.0,0.0,18,False,True,False
189,SU03,야구,2023-04-28,금,0,0 days 18:30:00,1,0,경기 수원시,12.0,15.0,0.0,17.8,0.0,0.0,18,False,True,False
190,BS02,야구,2023-04-28,금,0,0 days 18:30:00,1,0,부산 동래구,1.0,1.0,0.0,17.7,0.0,0.0,18,False,True,False
