date,region,accident_count,injury_count,death_count,game_count,sports_type,temperature,precipitation,snow_depth,weather_condition,is_post_season,is_hometeam_win,is_holiday,weekday,audience,game_start_time,game_end_time
2023-01-01,강원 강릉시,5,10,0,0,없음,4.9,0.0,0.0,맑음,0,0,1,일,0,,
2023-01-01,강원 원주시,3,6,0,0,없음,0.0,0.0,0.0,맑음,0,0,1,일,0,,
2023-01-01,강원 춘천시,0,0,0,0,없음,-2.1,0.0,0.0,맑음,0,0,1,일,0,,
2023-01-01,경기 고양시,0,0,0,1,농구,-0.6,0.0,0.0,정보없음,0,0,1,일,0,0 days 14:00:00,0 days 15:20:00
2023-01-01,경기 김포시,0,0,0,0,없음,-0.2,0.0,0.0,정보없음,0,0,1,일,0,,
2023-01-01,경기 수원시,15,20,0,0,없음,-2.0,0.0,0.0,맑음,0,0,1,일,0,,
2023-01-01,경기 안산시,11,13,0,1,배구,-2.9,0.0,0.0,정보없음,0,1,1,일,1906,0 days 14:00:00,0 days 16:00:00
2023-01-01,경기 안양시,0,0,0,0,없음,1.1,0.0,0.0,정보없음,0,0,1,일,0,,
2023-01-01,경기 의정부시,1,1,0,0,없음,-1.5,0.0,0.0,정보없음,0,0,1,일,0,,
2023-01-01,경기 이천시,1,1,0,0,없음,-1.9,0.0,0.0,맑음,0,0,1,일,0,,
2023-01-01,경기 화성시,6,7,1,1,여자배구,-1.0,0.0,0.0,정보없음,0,0,1,일,2461,0 days 16:00:00,0 days 18:00:00
2023-01-01,경남 창원시,0,0,0,1,농구,2.3,0.0,0.0,맑음,0,0,1,일,0,0 days 16:00:00,0 days 17:20:00
2023-01-01,경북 구미시,2,3,0,0,없음,0.5,0.0,0.0,맑음,0,0,1,일,0,,
2023-01-01,경북 김천시,0,0,0,0,없음,-2.5,0.0,0.0,정보없음,0,0,1,일,0,,
2023-01-01,경북 포항시,5,10,1,0,없음,,,,정보없음,0,0,1,일,0,,
2023-01-01,광주 광산구,5,9,0,0,없음,1.3,0.0,0.0,맑음,0,0,1,일,0,,
2023-01-01,광주 북구,3,6,0,0,없음,1.3,0.0,0.0,맑음,0,0,1,일,0,,
2023-01-01,대구 동구,0,0,0,0,없음,1.4,0.0,0.0,맑음,0,0,1,일,0,,
2023-01-01,대구 수성구,4,4,0,0,없음,1.4,0.0,0.0,맑음,0,0,1,일,0,,
2023-01-01,대전 유성구,4,7,0,0,없음,-0.8,0.0,0.0,맑음,0,0,1,일,0,,
2023-01-01,대전 중구,2,2,0,0,없음,-0.8,0.0,0.0,맑음,0,0,1,일,0,,
2023-01-01,부산 동래구,1,1,0,0,없음,4.0,0.0,0.0,맑음,0,0,1,일,0,,
2023-01-01,부산 연제구,1,2,0,0,없음,4.0,0.0,0.0,맑음,0,0,1,일,0,,
2023-01-01,서울 구로구,0,0,0,0,없음,0.3,0.0,0.0,맑음,0,0,1,일,0,,
2023-01-01,서울 마포구,2,2,0,0,없음,0.3,0.0,0.0,맑음,0,0,1,일,0,,
2023-01-01,서울 송파구,5,5,0,1,농구,0.3,0.0,0.0,맑음,0,0,1,일,0,0 days 14:00:00,0 days 15:20:00
2023-01-01,서울 양천구,1,1,0,0,없음,0.3,0.0,0.0,맑음,0,0,1,일,0,,
2023-01-01,서울 중구,0,0,0,0,없음,0.3,0.0,0.0,맑음,0,0,1,일,0,,
2023-01-01,울산 남구,0,0,0,0,없음,4.0,0.0,0.0,맑음,0,0,1,일,0,,
2023-01-01,울산 중구,3,7,0,0,없음,4.0,0.0,0.0,맑음,0,0,1,일,0,,
2023-01-01,인천 계양구,1,1,0,0,없음,0.1,0.0,0.0,약간흐림,0,0,1,일,0,,
2023-01-01,인천 남동구,2,3,0,0,없음,0.1,0.0,0.0,약간흐림,0,0,1,일,0,,
2023-01-01,인천 미추홀구,1,1,0,0,없음,0.1,0.0,0.0,약간흐림,0,0,1,일,0,,
2023-01-01,인천 서구,2,4,0,0,없음,0.1,0.0,0.0,약간흐림,0,0,1,일,0,,
2023-01-01,전북 군산시,3,4,0,0,없음,-0.0,0.0,0.0,맑음,0,0,1,일,0,,
2023-01-01,전북 전주시,4,6,0,0,없음,0.7,0.0,0.0,맑음,0,0,1,일,0,,
2023-01-01,제주 제주시,2,2,0,0,없음,8.0,0.0,0.0,약간흐림,0,0,1,일,0,,
2023-01-01,충남 천안시,9,15,0,0,없음,-2.7,0.0,0.0,맑음,0,0,1,일,0,,
2023-01-01,충북 청주시,10,12,0,0,없음,-0.4,0.0,0.0,맑음,0,0,1,일,0,,
2023-01-02,강원 강릉시,2,2,0,0,없음,1.8,0.0,0.0,맑음,0,0,0,월,0,,
2023-01-02,강원 원주시,8,15,0,1,농구,-4.2,0.0,0.0,맑음,0,0,0,월,0,0 days 19:00:00,0 days 20:20:00
2023-01-02,강원 춘천시,5,7,0,0,없음,-6.6,0.0,0.0,맑음,0,0,0,월,0,,
2023-01-02,경기 고양시,0,0,0,0,없음,-5.9,0.0,0.0,정보없음,0,0,0,월,0,,
2023-01-02,경기 김포시,0,0,0,0,없음,-4.8,0.0,0.0,정보없음,0,0,0,월,0,,
2023-01-02,경기 수원시,12,16,0,0,없음,-5.2,0.0,0.0,맑음,0,0,0,월,0,,
2023-01-02,경기 안산시,7,8,0,0,없음,-5.7,0.0,0.0,정보없음,0,0,0,월,0,,
2023-01-02,경기 안양시,0,0,0,0,없음,-3.2,0.0,0.0,정보없음,0,0,0,월,0,,
2023-01-02,경기 의정부시,4,5,0,0,없음,-5.8,0.0,0.0,정보없음,0,0,0,월,0,,
2023-01-02,경기 이천시,3,3,0,0,없음,-3.9,0.0,0.0,맑음,0,0,0,월,0,,
2023-01-02,경기 화성시,9,11,0,0,없음,-4.4,0.0,0.0,정보없음,0,0,0,월,0,,
2023-01-02,경남 창원시,0,0,0,0,없음,1.5,0.0,0.0,약간흐림,0,0,0,월,0,,
2023-01-02,경북 구미시,2,3,0,0,없음,-0.1,0.0,0.0,약간흐림,0,0,0,월,0,,
2023-01-02,경북 김천시,1,2,0,0,없음,-4.2,0.0,0.0,정보없음,0,0,0,월,0,,
2023-01-02,경북 포항시,3,4,0,0,없음,,,,정보없음,0,0,0,월,0,,
2023-01-02,광주 광산구,4,8,0,0,없음,-0.0,0.0,0.0,약간흐림,0,0,0,월,0,,
2023-01-02,광주 북구,9,11,0,0,없음,-0.0,0.0,0.0,약간흐림,0,0,0,월,0,,
2023-01-02,대구 동구,0,0,0,0,없음,0.7,0.0,0.0,약간흐림,0,0,0,월,0,,
2023-01-02,대구 수성구,5,7,0,0,없음,0.7,0.0,0.0,약간흐림,0,0,0,월,0,,
2023-01-02,대전 유성구,3,3,0,0,없음,-2.7,0.0,0.0,맑음,0,0,0,월,0,,
2023-01-02,대전 중구,2,2,0,0,없음,-2.7,0.0,0.0,맑음,0,0,0,월,0,,
2023-01-02,부산 동래구,1,1,0,0,없음,3.1,0.0,0.0,약간흐림,0,0,0,월,0,,
2023-01-02,부산 연제구,2,2,0,0,없음,3.1,0.0,0.0,약간흐림,0,0,0,월,0,,
2023-01-02,서울 구로구,0,0,0,0,없음,-4.4,0.0,0.0,맑음,0,0,0,월,0,,
2023-01-02,서울 마포구,1,1,0,0,없음,-4.4,0.0,0.0,맑음,0,0,0,월,0,,
2023-01-02,서울 송파구,5,8,0,0,없음,-4.4,0.0,0.0,맑음,0,0,0,월,0,,
2023-01-02,서울 양천구,1,1,0,0,없음,-4.4,0.0,0.0,맑음,0,0,0,월,0,,
2023-01-02,서울 중구,5,5,0,0,없음,-4.4,0.0,0.0,맑음,0,0,0,월,0,,
2023-01-02,울산 남구,5,5,0,0,없음,1.5,0.0,0.0,약간흐림,0,0,0,월,0,,
2023-01-02,울산 중구,2,2,0,0,없음,1.5,0.0,0.0,약간흐림,0,0,0,월,0,,
2023-01-02,인천 계양구,0,0,0,0,없음,-4.5,0.0,0.0,맑음,0,0,0,월,0,,
2023-01-02,인천 남동구,2,4,0,0,없음,-4.5,0.0,0.0,맑음,0,0,0,월,0,,
2023-01-02,인천 미추홀구,7,9,0,0,없음,-4.5,0.0,0.0,맑음,0,0,0,월,0,,
2023-01-02,인천 서구,4,6,0,0,없음,-4.5,0.0,0.0,맑음,0,0,0,월,0,,
2023-01-02,전북 군산시,5,6,0,0,없음,-2.2,0.0,0.0,맑음,0,0,0,월,0,,
2023-01-02,전북 전주시,1,2,0,0,없음,-1.6,0.0,0.0,맑음,0,0,0,월,0,,
2023-01-02,제주 제주시,7,11,0,0,없음,5.3,0.0,0.0,흐림,0,0,0,월,0,,
2023-01-02,충남 천안시,5,6,0,0,없음,-4.2,0.0,0.0,맑음,0,0,0,월,0,,
2023-01-02,충북 청주시,5,6,0,0,없음,-2.7,0.0,0.0,맑음,0,0,0,월,0,,
2023-01-03,강원 강릉시,3,4,0,0,없음,1.4,0.0,0.0,맑음,0,0,0,화,0,,
2023-01-03,강원 원주시,5,5,0,0,없음,-6.0,0.0,0.0,맑음,0,0,0,화,0,,
2023-01-03,강원 춘천시,3,4,0,0,없음,-7.5,0.0,0.0,맑음,0,0,0,화,0,,
2023-01-03,경기 고양시,0,0,0,0,없음,-6.8,0.0,0.0,정보없음,0,0,0,화,0,,
2023-01-03,경기 김포시,0,0,0,0,없음,-5.8,0.0,0.0,정보없음,0,0,0,화,0,,
2023-01-03,경기 수원시,8,11,0,0,없음,-6.2,0.0,0.0,맑음,0,0,0,화,0,,
2023-01-03,경기 안산시,7,10,0,0,없음,-7.6,0.0,0.0,정보없음,0,0,0,화,0,,
2023-01-03,경기 안양시,0,0,0,0,없음,-3.4,0.0,0.0,정보없음,0,0,0,화,0,,
2023-01-03,경기 의정부시,5,7,0,0,없음,-7.0,0.0,0.0,정보없음,0,0,0,화,0,,
2023-01-03,경기 이천시,3,3,0,0,없음,-6.4,0.0,0.0,맑음,0,0,0,화,0,,
2023-01-03,경기 화성시,15,17,1,0,없음,-5.2,0.0,0.0,정보없음,0,0,0,화,0,,
2023-01-03,경남 창원시,0,0,0,0,없음,0.5,0.0,0.0,맑음,0,0,0,화,0,,
2023-01-03,경북 구미시,6,10,0,0,없음,-0.9,0.0,0.0,맑음,0,0,0,화,0,,
2023-01-03,경북 김천시,3,5,0,0,없음,-6.8,0.0,0.0,정보없음,0,0,0,화,0,,
2023-01-03,경북 포항시,3,3,0,0,없음,,,,정보없음,0,0,0,화,0,,
2023-01-03,광주 광산구,6,7,0,0,없음,0.1,0.0,0.0,맑음,0,0,0,화,0,,
2023-01-03,광주 북구,7,13,0,0,없음,0.1,0.0,0.0,맑음,0,0,0,화,0,,
2023-01-03,대구 동구,4,7,0,0,없음,-0.2,0.0,0.0,맑음,0,0,0,화,0,,
2023-01-03,대구 수성구,3,5,0,0,없음,-0.2,0.0,0.0,맑음,0,0,0,화,0,,
2023-01-03,대전 유성구,4,7,0,0,없음,-3.6,0.0,0.0,맑음,0,0,0,화,0,,
2023-01-03,대전 중구,3,6,0,1,여자배구,-3.6,0.0,0.0,맑음,0,0,0,화,1525,0 days 19:00:00,0 days 21:00:00
2023-01-03,부산 동래구,1,1,0,0,없음,1.7,0.0,0.0,맑음,0,0,0,화,0,,
2023-01-03,부산 연제구,0,0,0,0,없음,1.7,0.0,0.0,맑음,0,0,0,화,0,,
2023-01-03,서울 구로구,0,0,0,0,없음,-5.0,0.0,0.0,맑음,0,0,0,화,0,,
2023-01-03,서울 마포구,4,7,0,0,없음,-5.0,0.0,0.0,맑음,0,0,0,화,0,,
2023-01-03,서울 송파구,4,4,0,0,없음,-5.0,0.0,0.0,맑음,0,0,0,화,0,,
2023-01-03,서울 양천구,3,4,0,0,없음,-5.0,0.0,0.0,맑음,0,0,0,화,0,,
2023-01-03,서울 중구,1,1,0,1,배구,-5.0,0.0,0.0,맑음,0,1,0,화,2487,0 days 19:00:00,0 days 21:00:00
2023-01-03,울산 남구,3,4,0,0,없음,0.7,0.0,0.0,맑음,0,0,0,화,0,,
2023-01-03,울산 중구,2,5,0,0,없음,0.7,0.0,0.0,맑음,0,0,0,화,0,,
2023-01-03,인천 계양구,1,1,0,0,없음,-4.8,0.0,0.0,맑음,0,0,0,화,0,,
2023-01-03,인천 남동구,3,3,0,0,없음,-4.8,0.0,0.0,맑음,0,0,0,화,0,,
2023-01-03,인천 미추홀구,2,6,0,0,없음,-4.8,0.0,0.0,맑음,0,0,0,화,0,,
2023-01-03,인천 서구,1,1,0,0,없음,-4.8,0.0,0.0,맑음,0,0,0,화,0,,
2023-01-03,전북 군산시,2,2,0,1,농구,-3.4,0.0,0.0,맑음,0,1,0,화,0,0 days 19:00:00,0 days 20:20:00
2023-01-03,전북 전주시,8,12,1,0,없음,-2.2,0.0,0.0,맑음,0,0,0,화,0,,
2023-01-03,제주 제주시,8,11,0,0,없음,6.0,0.0,0.0,흐림,0,0,0,화,0,,
2023-01-03,충남 천안시,7,11,0,0,없음,-6.4,0.0,0.0,맑음,0,0,0,화,0,,
2023-01-03,충북 청주시,10,14,0,0,없음,-3.5,0.0,0.0,맑음,0,0,0,화,0,,
2023-01-04,강원 강릉시,3,4,0,0,없음,2.3,0.0,0.0,맑음,0,0,0,수,0,,
2023-01-04,강원 원주시,4,4,0,0,없음,-4.9,0.0,0.0,맑음,0,0,0,수,0,,
2023-01-04,강원 춘천시,4,4,0,0,없음,-6.8,0.0,0.0,맑음,0,0,0,수,0,,
2023-01-04,경기 고양시,0,0,0,0,없음,-3.6,0.0,0.0,정보없음,0,0,0,수,0,,
2023-01-04,경기 김포시,0,0,0,0,없음,-2.9,0.0,0.0,정보없음,0,0,0,수,0,,
2023-01-04,경기 수원시,12,16,0,1,여자배구,-3.5,0.0,0.0,맑음,0,1,0,수,1618,0 days 19:00:00,0 days 21:00:00
2023-01-04,경기 안산시,11,12,0,0,없음,-4.6,0.0,0.0,정보없음,0,0,0,수,0,,
2023-01-04,경기 안양시,0,0,0,0,없음,-0.7,0.0,0.0,정보없음,0,0,0,수,0,,
2023-01-04,경기 의정부시,4,4,0,0,없음,-4.8,0.0,0.0,정보없음,0,0,0,수,0,,
2023-01-04,경기 이천시,2,6,0,0,없음,-3.8,0.0,0.0,맑음,0,0,0,수,0,,
2023-01-04,경기 화성시,12,15,0,0,없음,-2.2,0.0,0.0,정보없음,0,0,0,수,0,,
2023-01-04,경남 창원시,0,0,0,0,없음,1.6,0.0,0.0,맑음,0,0,0,수,0,,
2023-01-04,경북 구미시,2,2,0,0,없음,-0.5,0.0,0.0,맑음,0,0,0,수,0,,
2023-01-04,경북 김천시,0,0,0,0,없음,-4.4,0.0,0.0,정보없음,0,0,0,수,0,,
2023-01-04,경북 포항시,7,12,0,0,없음,,,,정보없음,0,0,0,수,0,,
2023-01-04,광주 광산구,7,14,0,0,없음,0.3,0.0,0.0,맑음,0,0,0,수,0,,
2023-01-04,광주 북구,5,7,0,0,없음,0.3,0.0,0.0,맑음,0,0,0,수,0,,
2023-01-04,대구 동구,3,3,0,0,없음,0.9,0.0,0.0,맑음,0,0,0,수,0,,
2023-01-04,대구 수성구,6,5,1,0,없음,0.9,0.0,0.0,맑음,0,0,0,수,0,,
2023-01-04,대전 유성구,6,9,0,0,없음,-1.6,0.0,0.0,맑음,0,0,0,수,0,,
2023-01-04,대전 중구,3,3,0,0,없음,-1.6,0.0,0.0,맑음,0,0,0,수,0,,
2023-01-04,부산 동래구,3,5,0,0,없음,2.6,0.0,0.0,맑음,0,0,0,수,0,,
2023-01-04,부산 연제구,3,3,0,0,없음,2.6,0.0,0.0,맑음,0,0,0,수,0,,
2023-01-04,서울 구로구,0,0,0,0,없음,-1.9,0.0,0.0,맑음,0,0,0,수,0,,
2023-01-04,서울 마포구,5,6,0,0,없음,-1.9,0.0,0.0,맑음,0,0,0,수,0,,
2023-01-04,서울 송파구,10,13,0,1,농구,-1.9,0.0,0.0,맑음,0,1,0,수,0,0 days 19:00:00,0 days 20:20:00
2023-01-04,서울 양천구,2,2,0,0,없음,-1.9,0.0,0.0,맑음,0,0,0,수,0,,
2023-01-04,서울 중구,5,7,0,0,없음,-1.9,0.0,0.0,맑음,0,0,0,수,0,,
2023-01-04,울산 남구,2,2,0,0,없음,1.4,0.0,0.0,맑음,0,0,0,수,0,,
2023-01-04,울산 중구,1,1,0,0,없음,1.4,0.0,0.0,맑음,0,0,0,수,0,,
2023-01-04,인천 계양구,2,2,0,1,배구,-1.7,0.0,0.0,맑음,0,1,0,수,824,0 days 19:00:00,0 days 21:00:00
2023-01-04,인천 남동구,5,5,1,0,없음,-1.7,0.0,0.0,맑음,0,0,0,수,0,,
2023-01-04,인천 미추홀구,3,3,0,0,없음,-1.7,0.0,0.0,맑음,0,0,0,수,0,,
2023-01-04,인천 서구,2,4,0,0,없음,-1.7,0.0,0.0,맑음,0,0,0,수,0,,
2023-01-04,전북 군산시,6,8,0,0,없음,-0.9,0.0,0.0,맑음,0,0,0,수,0,,
2023-01-04,전북 전주시,6,6,0,0,없음,-0.0,0.0,0.0,맑음,0,0,0,수,0,,
2023-01-04,제주 제주시,9,11,0,0,없음,6.5,0.0,0.0,맑음,0,0,0,수,0,,
2023-01-04,충남 천안시,7,7,0,0,없음,-4.1,0.0,0.0,맑음,0,0,0,수,0,,
2023-01-04,충북 청주시,10,12,0,0,없음,-1.5,0.0,0.0,맑음,0,0,0,수,0,,
2023-01-05,강원 강릉시,1,1,0,0,없음,3.6,0.0,0.0,맑음,0,0,0,목,0,,
2023-01-05,강원 원주시,3,4,0,0,없음,-3.8,0.0,0.0,맑음,0,0,0,목,0,,
2023-01-05,강원 춘천시,6,8,0,0,없음,-5.5,0.0,0.0,맑음,0,0,0,목,0,,
2023-01-05,경기 고양시,0,0,0,1,농구,-3.5,0.0,0.0,정보없음,0,1,0,목,0,0 days 19:00:00,0 days 20:20:00
2023-01-05,경기 김포시,0,0,0,0,없음,-3.6,0.0,0.0,정보없음,0,0,0,목,0,,
2023-01-05,경기 수원시,14,17,0,0,없음,-3.6,0.0,0.0,약간흐림,0,0,0,목,0,,
2023-01-05,경기 안산시,13,14,0,0,없음,-5.2,0.0,0.0,정보없음,0,0,0,목,0,,
2023-01-05,경기 안양시,0,0,0,0,없음,-0.6,0.0,0.0,정보없음,0,0,0,목,0,,
2023-01-05,경기 의정부시,5,5,0,0,없음,-4.2,0.0,0.0,정보없음,0,0,0,목,0,,
2023-01-05,경기 이천시,4,7,0,0,없음,-5.1,0.0,0.0,맑음,0,0,0,목,0,,
2023-01-05,경기 화성시,8,10,0,0,없음,-2.0,0.0,0.0,정보없음,0,0,0,목,0,,
2023-01-05,경남 창원시,0,0,0,0,없음,2.2,0.0,0.0,약간흐림,0,0,0,목,0,,
2023-01-05,경북 구미시,3,3,0,0,없음,-1.2,0.0,0.0,맑음,0,0,0,목,0,,
2023-01-05,경북 김천시,1,1,0,0,없음,-4.3,0.0,0.0,정보없음,0,0,0,목,0,,
2023-01-05,경북 포항시,6,10,0,0,없음,,,,정보없음,0,0,0,목,0,,
2023-01-05,광주 광산구,5,9,0,0,없음,2.8,0.0,0.0,약간흐림,0,0,0,목,0,,
2023-01-05,광주 북구,5,8,0,0,없음,2.8,0.0,0.0,약간흐림,0,0,0,목,0,,
2023-01-05,대구 동구,4,8,0,0,없음,0.4,0.0,0.0,맑음,0,0,0,목,0,,
2023-01-05,대구 수성구,5,10,0,0,없음,0.4,0.0,0.0,맑음,0,0,0,목,0,,
2023-01-05,대전 유성구,2,4,0,0,없음,-1.2,0.0,0.0,약간흐림,0,0,0,목,0,,
2023-01-05,대전 중구,0,0,0,1,배구,-1.2,0.0,0.0,약간흐림,0,1,0,목,1009,0 days 19:00:00,0 days 21:00:00
2023-01-05,부산 동래구,1,1,0,0,없음,4.5,0.0,0.0,맑음,0,0,0,목,0,,
2023-01-05,부산 연제구,1,1,0,0,없음,4.5,0.0,0.0,맑음,0,0,0,목,0,,
2023-01-05,서울 구로구,0,0,0,0,없음,-1.7,0.0,0.0,약간흐림,0,0,0,목,0,,
2023-01-05,서울 마포구,2,3,0,0,없음,-1.7,0.0,0.0,약간흐림,0,0,0,목,0,,
2023-01-05,서울 송파구,8,9,0,1,농구,-1.7,0.0,0.0,약간흐림,0,0,0,목,0,0 days 19:00:00,0 days 20:20:00
2023-01-05,서울 양천구,2,2,0,0,없음,-1.7,0.0,0.0,약간흐림,0,0,0,목,0,,
2023-01-05,서울 중구,3,5,0,0,없음,-1.7,0.0,0.0,약간흐림,0,0,0,목,0,,
2023-01-05,울산 남구,2,2,0,0,없음,3.3,0.0,0.0,약간흐림,0,0,0,목,0,,
2023-01-05,울산 중구,3,8,0,0,없음,3.3,0.0,0.0,약간흐림,0,0,0,목,0,,
2023-01-05,인천 계양구,1,1,0,0,없음,-1.6,0.0,0.0,약간흐림,0,0,0,목,0,,
2023-01-05,인천 남동구,6,13,0,1,여자배구,-1.6,0.0,0.0,약간흐림,0,1,0,목,3411,0 days 19:00:00,0 days 21:00:00
2023-01-05,인천 미추홀구,3,4,0,0,없음,-1.6,0.0,0.0,약간흐림,0,0,0,목,0,,
2023-01-05,인천 서구,4,6,0,0,없음,-1.6,0.0,0.0,약간흐림,0,0,0,목,0,,
2023-01-05,전북 군산시,1,1,0,0,없음,0.7,0.0,0.0,약간흐림,0,0,0,목,0,,
2023-01-05,전북 전주시,9,15,0,0,없음,2.1,0.0,0.0,약간흐림,0,0,0,목,0,,
2023-01-05,제주 제주시,2,3,0,0,없음,7.9,0.0,0.0,약간흐림,0,0,0,목,0,,
2023-01-05,충남 천안시,10,13,0,0,없음,-3.8,0.0,0.0,약간흐림,0,0,0,목,0,,
2023-01-05,충북 청주시,17,24,0,0,없음,-1.2,0.0,0.0,약간흐림,0,0,0,목,0,,
2023-01-06,강원 강릉시,1,1,0,0,없음,5.2,0.0,0.0,약간흐림,0,0,0,금,0,,
2023-01-06,강원 원주시,6,11,0,0,없음,-2.3,0.0,0.0,약간흐림,0,0,0,금,0,,
2023-01-06,강원 춘천시,7,13,0,0,없음,-3.9,0.0,0.0,약간흐림,0,0,0,금,0,,
2023-01-06,경기 고양시,0,0,0,0,없음,-0.5,5.5,5.5,비,0,0,0,금,0,,
2023-01-06,경기 김포시,0,0,0,0,없음,-0.5,3.5,3.5,비,0,0,0,금,0,,
2023-01-06,경기 수원시,23,35,0,0,없음,-1.3,0.6,0.6,비,0,0,0,금,0,,
2023-01-06,경기 안산시,17,20,0,0,없음,-1.8,3.5,3.5,비,0,0,0,금,0,,
2023-01-06,경기 안양시,0,0,0,1,농구,1.5,3.5,3.5,비,0,0,0,금,0,0 days 19:00:00,0 days 20:20:00
2023-01-06,경기 의정부시,6,8,0,1,배구,-1.9,2.5,2.5,비,0,1,0,금,834,0 days 19:00:00,0 days 21:00:00
2023-01-06,경기 이천시,4,5,1,0,없음,-3.2,0.0,0.0,약간흐림,0,0,0,금,0,,
2023-01-06,경기 화성시,13,19,0,0,없음,0.6,5.0,5.0,비,0,0,0,금,0,,
2023-01-06,경남 창원시,0,0,0,0,없음,3.3,0.0,0.0,맑음,0,0,0,금,0,,
2023-01-06,경북 구미시,4,7,0,0,없음,-0.2,0.0,0.0,약간흐림,0,0,0,금,0,,
2023-01-06,경북 김천시,3,3,0,1,여자배구,-3.1,0.0,0.0,정보없음,0,1,0,금,1397,0 days 19:00:00,0 days 21:00:00
2023-01-06,경북 포항시,3,12,0,0,없음,,,,정보없음,0,0,0,금,0,,
2023-01-06,광주 광산구,3,5,0,0,없음,3.4,0.5,0.5,비,0,0,0,금,0,,
2023-01-06,광주 북구,3,6,0,0,없음,3.4,0.5,0.5,비,0,0,0,금,0,,
2023-01-06,대구 동구,3,6,0,0,없음,1.8,0.0,0.0,약간흐림,0,0,0,금,0,,
2023-01-06,대구 수성구,9,11,0,0,없음,1.8,0.0,0.0,약간흐림,0,0,0,금,0,,
2023-01-06,대전 유성구,2,4,0,0,없음,0.9,0.0,0.0,약간흐림,0,0,0,금,0,,
2023-01-06,대전 중구,3,5,0,0,없음,0.9,0.0,0.0,약간흐림,0,0,0,금,0,,
2023-01-06,부산 동래구,2,2,0,0,없음,5.2,0.0,0.0,맑음,0,0,0,금,0,,
2023-01-06,부산 연제구,1,1,0,0,없음,5.2,0.0,0.0,맑음,0,0,0,금,0,,
2023-01-06,서울 구로구,0,0,0,0,없음,0.3,1.0,1.0,비,0,0,0,금,0,,
2023-01-06,서울 마포구,2,2,0,0,없음,0.3,1.0,1.0,비,0,0,0,금,0,,
2023-01-06,서울 송파구,10,15,0,0,없음,0.3,1.0,1.0,비,0,0,0,금,0,,
2023-01-06,서울 양천구,3,5,0,0,없음,0.3,1.0,1.0,비,0,0,0,금,0,,
2023-01-06,서울 중구,4,6,0,0,없음,0.3,1.0,1.0,비,0,0,0,금,0,,
2023-01-06,울산 남구,3,5,0,0,없음,3.9,0.0,0.0,맑음,0,0,0,금,0,,
2023-01-06,울산 중구,1,1,0,0,없음,3.9,0.0,0.0,맑음,0,0,0,금,0,,
2023-01-06,인천 계양구,3,4,0,0,없음,1.2,1.1,1.1,비,0,0,0,금,0,,
2023-01-06,인천 남동구,4,5,0,0,없음,1.2,1.1,1.1,비,0,0,0,금,0,,
2023-01-06,인천 미추홀구,6,8,0,0,없음,1.2,1.1,1.1,비,0,0,0,금,0,,
2023-01-06,인천 서구,3,4,0,0,없음,1.2,1.1,1.1,비,0,0,0,금,0,,
2023-01-06,전북 군산시,7,13,0,1,농구,2.0,0.0,0.0,약간흐림,0,0,0,금,0,0 days 19:00:00,0 days 20:20:00
2023-01-06,전북 전주시,3,3,0,0,없음,3.2,0.2,0.2,비,0,0,0,금,0,,
2023-01-06,제주 제주시,6,8,0,0,없음,9.0,1.7,1.7,비,0,0,0,금,0,,
2023-01-06,충남 천안시,10,11,0,0,없음,-1.6,0.0,0.0,약간흐림,0,0,0,금,0,,
2023-01-06,충북 청주시,7,7,0,0,없음,0.8,0.0,0.0,약간흐림,0,0,0,금,0,,
2023-01-07,강원 강릉시,3,4,0,0,없음,4.8,0.3,0.3,비,0,0,1,토,0,,
2023-01-07,강원 원주시,3,5,0,0,없음,1.3,1.4,1.4,비,0,0,1,토,0,,
2023-01-07,강원 춘천시,3,6,0,0,없음,0.5,4.7,4.7,비,0,0,1,토,0,,
2023-01-07,경기 고양시,0,0,0,0,없음,1.2,0.0,0.0,정보없음,0,0,1,토,0,,
2023-01-07,경기 김포시,0,0,0,0,없음,1.5,0.0,0.0,정보없음,0,0,1,토,0,,
2023-01-07,경기 수원시,8,9,1,1,여자배구,0.8,5.0,5.0,비,0,1,1,토,1968,0 days 16:00:00,0 days 18:00:00
2023-01-07,경기 안산시,11,20,0,0,없음,1.1,0.0,0.0,정보없음,0,0,1,토,0,,
2023-01-07,경기 안양시,0,0,0,0,없음,2.8,0.5,0.5,비,0,0,1,토,0,,
2023-01-07,경기 의정부시,3,8,0,0,없음,0.5,0.5,0.5,비,0,0,1,토,0,,
2023-01-07,경기 이천시,3,7,0,0,없음,1.1,3.5,3.5,비,0,0,1,토,0,,
2023-01-07,경기 화성시,4,4,0,0,없음,1.9,0.5,0.5,비,0,0,1,토,0,,
2023-01-07,경남 창원시,0,0,0,1,농구,4.9,0.1,0.1,비,0,0,1,토,0,0 days 14:00:00,0 days 15:20:00
2023-01-07,경북 구미시,5,7,0,0,없음,2.8,0.4,0.4,비,0,0,1,토,0,,
2023-01-07,경북 김천시,1,1,0,0,없음,1.1,0.5,0.5,비,0,0,1,토,0,,
2023-01-07,경북 포항시,7,11,0,0,없음,,,,정보없음,0,0,1,토,0,,
2023-01-07,광주 광산구,2,6,0,0,없음,4.9,1.9,1.9,비,0,0,1,토,0,,
2023-01-07,광주 북구,5,8,0,0,없음,4.9,1.9,1.9,비,0,0,1,토,0,,
