game_id,stadium_code,sports_type,game_date,day_of_week,is_holiday,start_time,home_team_win,audience,region,accident_count,injury_count,death_count,temperature,precipitation,snow_depth,start_hour,match_정규시즌,match_포스트시즌
2401,DJ01,축구,2024-07-13,토,1,0 days 19:30:00,0,7147.0,대전 유성구,8.0,10.0,0.0,25.4,0.0,0.0,19,True,False
2402,JE01,축구,2024-07-13,토,1,0 days 19:30:00,1,4412.0,제주 제주시,4.0,8.0,0.0,27.0,0.0,0.0,19,True,False
2403,GJ01,축구,2024-07-14,일,1,0 days 19:00:00,0,2969.0,광주 광산구,4.0,9.0,0.0,25.5,0.0,0.0,19,True,False
2404,SU02,축구,2024-07-14,일,1,0 days 19:00:00,0,5594.0,경기 수원시,19.0,20.0,0.0,29.3,0.0,0.0,19,True,False
2405,GC01,축구,2024-07-14,일,1,0 days 19:00:00,1,3524.0,경북 김천시,1.0,1.0,0.0,24.5,0.0,0.0,19,True,False
2406,JJ01,축구,2024-07-20,토,1,0 days 19:00:00,1,18573.0,전북 전주시,6.0,6.0,0.0,30.2,0.0,0.0,19,True,False
2407,GN01,축구,2024-07-20,토,1,0 days 19:30:00,1,10710.0,강원 강릉시,1.0,1.0,0.0,28.4,0.0,0.0,19,True,False
2408,IC01,축구,2024-07-21,일,1,0 days 19:00:00,0,10303.0,인천 서구,2.0,2.0,0.0,27.1,0.0,0.0,19,True,False
2409,DG01,축구,2024-07-21,일,1,0 days 19:00:00,0,10721.0,대구 동구,2.0,2.0,0.0,32.7,0.0,0.0,19,True,False
2410,SO01,축구,2024-07-21,일,1,0 days 19:00:00,1,18577.0,서울 마포구,5.0,5.0,0.0,29.4,0.0,0.0,19,True,False
2411,DJ01,축구,2024-07-21,일,1,0 days 19:00:00,0,6635.0,대전 유성구,1.0,1.0,0.0,29.5,0.0,0.0,19,True,False
2412,JE01,축구,2024-07-26,금,0,0 days 19:30:00,1,7346.0,제주 제주시,13.0,19.0,0.0,28.3,0.0,0.0,19,True,False
2413,GN01,축구,2024-07-26,금,0,0 days 19:30:00,1,12272.0,강원 강릉시,0.0,0.0,0.0,29.5,0.0,0.0,19,True,False
2414,GJ01,축구,2024-07-27,토,1,0 days 19:00:00,1,4239.0,광주 광산구,4.0,4.0,0.0,29.0,0.0,0.0,19,True,False
2415,DG01,축구,2024-07-27,토,1,0 days 19:30:00,0,11373.0,대구 동구,4.0,3.0,1.0,29.9,0.0,0.0,19,True,False
2416,IC01,축구,2024-07-27,토,1,0 days 19:30:00,0,15213.0,인천 서구,0.0,0.0,0.0,29.6,0.0,0.0,19,True,False
2418,JJ01,축구,2024-08-09,금,0,0 days 19:30:00,0,15178.0,전북 전주시,6.0,10.0,0.0,29.4,0.0,0.0,19,True,False
2419,GC01,축구,2024-08-09,금,0,0 days 19:30:00,0,3402.0,경북 김천시,1.0,2.0,0.0,27.8,0.0,0.0,19,True,False
2420,US01,축구,2024-08-10,토,1,0 days 19:00:00,1,17372.0,울산 남구,1.0,1.0,0.0,27.8,0.0,0.0,19,True,False
2421,JE01,축구,2024-08-10,토,1,0 days 19:30:00,0,6271.0,제주 제주시,3.0,4.0,0.0,31.6,0.0,0.0,19,True,False
2422,SU02,축구,2024-08-10,토,1,0 days 19:30:00,0,5223.0,경기 수원시,15.0,21.0,0.0,29.8,0.0,0.0,19,True,False
2424,DG01,축구,2024-08-16,금,0,0 days 19:30:00,1,9817.0,대구 동구,6.0,11.0,0.0,28.1,0.0,0.0,19,True,False
2425,SO01,축구,2024-08-16,금,0,0 days 19:30:00,1,18029.0,서울 마포구,6.0,10.0,0.0,30.1,0.0,0.0,19,True,False
2426,JJ01,축구,2024-08-17,토,1,0 days 19:00:00,1,14814.0,전북 전주시,5.0,6.0,0.0,26.3,0.0,0.0,19,True,False
2427,DJ01,축구,2024-08-17,토,1,0 days 19:30:00,1,8618.0,대전 유성구,5.0,6.0,0.0,28.3,0.0,0.0,19,True,False
2428,US01,축구,2024-08-18,일,1,0 days 19:00:00,0,13204.0,울산 남구,1.0,1.0,0.0,27.3,0.0,0.0,19,True,False
2429,GN01,축구,2024-08-18,일,1,0 days 19:00:00,1,13170.0,강원 강릉시,1.0,2.0,0.0,28.6,0.0,0.0,19,True,False
2431,IC01,축구,2024-08-24,토,1,0 days 19:30:00,0,15422.0,인천 서구,4.0,5.0,0.0,27.9,0.0,0.0,19,True,False
2432,SO01,축구,2024-08-24,토,1,0 days 19:30:00,1,34086.0,서울 마포구,4.0,6.0,0.0,28.3,0.0,0.0,19,True,False
2433,GJ01,축구,2024-08-25,일,1,0 days 19:00:00,0,5081.0,광주 광산구,1.0,3.0,0.0,29.3,0.0,0.0,19,True,False
2434,SU02,축구,2024-08-25,일,1,0 days 19:00:00,1,3275.0,경기 수원시,9.0,15.0,0.0,27.8,0.0,0.0,19,True,False
2435,GC01,축구,2024-08-25,일,1,0 days 19:00:00,0,3261.0,경북 김천시,2.0,2.0,0.0,30.5,0.0,0.0,19,True,False
2436,US01,축구,2024-08-31,토,1,0 days 19:00:00,1,22106.0,울산 남구,2.0,3.0,0.0,25.0,0.0,0.0,19,True,False
2437,DG01,축구,2024-08-31,토,1,0 days 19:30:00,0,11994.0,대구 동구,6.0,9.0,0.0,26.4,0.0,0.0,19,True,False
2438,JE01,축구,2024-09-01,일,1,0 days 18:00:00,1,5469.0,제주 제주시,7.0,8.0,1.0,29.7,0.0,0.0,18,True,False
2439,JJ01,축구,2024-09-01,일,1,0 days 19:00:00,0,22749.0,전북 전주시,3.0,8.0,0.0,27.6,0.0,0.0,19,True,False
2440,DJ01,축구,2024-09-01,일,1,0 days 19:00:00,1,7445.0,대전 유성구,1.0,2.0,0.0,28.7,0.0,0.0,19,True,False
2441,GN01,축구,2024-09-01,일,1,0 days 19:00:00,0,12292.0,강원 강릉시,2.0,2.0,0.0,29.5,0.0,0.0,19,True,False
2442,US01,축구,2024-09-13,금,0,0 days 19:30:00,1,22010.0,울산 남구,0.0,0.0,0.0,27.2,0.0,0.0,19,True,False
2443,GJ01,축구,2024-09-13,금,0,0 days 19:30:00,1,3136.0,광주 광산구,11.0,20.0,0.0,29.1,0.0,0.0,19,True,False
2444,SO01,축구,2024-09-14,토,1,0 days 16:30:00,0,26790.0,서울 마포구,4.0,4.0,0.0,31.1,0.0,0.0,16,True,False
2445,JE01,축구,2024-09-14,토,1,0 days 19:00:00,0,7746.0,제주 제주시,7.0,8.0,0.0,29.9,0.0,0.0,19,True,False
2446,SU02,축구,2024-09-14,토,1,0 days 19:00:00,0,9136.0,경기 수원시,8.0,8.0,0.0,26.7,0.0,0.0,19,True,False
2447,GC01,축구,2024-09-15,일,1,0 days 16:30:00,1,3315.0,경북 김천시,2.0,3.0,0.0,31.7,0.0,0.0,16,True,False
2448,SU02,축구,2024-09-21,토,1,0 days 16:30:00,0,3059.0,경기 수원시,13.0,16.0,0.0,21.9,0.0,0.0,16,True,False
2449,DG01,축구,2024-09-21,토,1,0 days 19:00:00,0,11837.0,대구 동구,3.0,3.0,0.0,20.4,6.0,0.0,19,True,False
2451,GJ01,축구,2024-09-22,일,1,0 days 16:30:00,0,3468.0,광주 광산구,5.0,7.0,1.0,21.8,0.4,0.0,16,True,False
2452,IC01,축구,2024-09-22,일,1,0 days 19:00:00,0,13888.0,인천 서구,4.0,4.0,0.0,22.1,0.0,0.0,19,True,False
2453,DJ01,축구,2024-09-22,일,1,0 days 19:00:00,0,18473.0,대전 유성구,4.0,5.0,0.0,23.0,0.0,0.0,19,True,False
2455,DJ01,축구,2024-09-27,금,0,0 days 19:30:00,0,11219.0,대전 유성구,6.0,8.0,0.0,21.7,0.0,0.0,19,True,False
2456,GN01,축구,2024-09-28,토,1,0 days 16:30:00,0,12677.0,강원 강릉시,2.0,5.0,0.0,22.7,0.0,0.0,16,True,False
2457,JJ01,축구,2024-09-28,토,1,0 days 19:00:00,1,21386.0,전북 전주시,6.0,14.0,0.0,26.0,0.0,0.0,19,True,False
2458,GC01,축구,2024-09-28,토,1,0 days 19:00:00,1,3238.0,경북 김천시,0.0,0.0,0.0,22.2,0.0,0.0,19,True,False
2459,SO01,축구,2024-09-29,일,1,0 days 16:30:00,1,31037.0,서울 마포구,3.0,3.0,0.0,27.3,0.0,0.0,16,True,False
2460,US01,축구,2024-10-06,일,1,0 days 15:00:00,1,24417.0,울산 남구,2.0,5.0,0.0,20.6,0.0,0.0,15,True,False
2461,GJ01,축구,2024-10-06,일,1,0 days 15:00:00,1,6357.0,광주 광산구,2.0,2.0,0.0,18.0,1.2,0.0,15,True,False
2462,DG01,축구,2024-10-06,일,1,0 days 15:00:00,1,12072.0,대구 동구,3.0,4.0,0.0,21.4,0.0,0.0,15,True,False
2463,IC01,축구,2024-10-06,일,1,0 days 15:00:00,0,14434.0,인천 서구,1.0,1.0,0.0,17.3,0.0,0.0,15,True,False
2464,JE01,축구,2024-10-06,일,1,0 days 15:00:00,1,6766.0,제주 제주시,5.0,6.0,0.0,23.4,0.0,0.0,15,True,False
2467,GJ01,축구,2024-10-18,금,0,0 days 19:30:00,0,2447.0,광주 광산구,8.0,14.0,0.0,24.0,0.0,0.0,19,False,True
2468,JJ01,축구,2024-10-19,토,1,0 days 14:00:00,0,18261.0,전북 전주시,5.0,6.0,0.0,18.3,0.0,0.0,14,False,True
2469,GC01,축구,2024-10-19,토,1,0 days 16:30:00,0,5636.0,경북 김천시,4.0,6.0,0.0,14.6,0.5,0.0,16,False,True
2470,IC01,축구,2024-10-19,토,1,0 days 16:30:00,0,7138.0,인천 서구,2.0,2.0,1.0,19.4,0.0,0.0,16,False,True
2471,GN01,축구,2024-10-20,일,1,0 days 15:00:00,1,12742.0,강원 강릉시,2.0,2.0,0.0,14.0,0.0,0.0,15,False,True
2472,GN01,축구,2024-10-26,토,1,0 days 14:00:00,1,9383.0,강원 강릉시,2.0,3.0,0.0,19.9,0.0,0.0,14,False,True
2473,SU02,축구,2024-10-26,토,1,0 days 16:30:00,0,7971.0,경기 수원시,19.0,36.0,0.0,22.3,0.0,0.0,16,False,True
2475,DJ01,축구,2024-10-27,일,1,0 days 14:00:00,1,13405.0,대전 유성구,4.0,4.0,0.0,17.7,0.0,0.0,14,False,True
2476,IC01,축구,2024-10-27,일,1,0 days 16:30:00,1,8257.0,인천 서구,4.0,6.0,0.0,16.6,0.0,0.0,16,False,True
2477,JE01,축구,2024-10-27,일,1,0 days 16:30:00,1,6376.0,제주 제주시,2.0,4.0,0.0,19.0,0.0,0.0,16,False,True
2478,US02,축구,2024-11-01,금,0,0 days 19:30:00,1,13438.0,울산 남구,1.0,1.0,0.0,14.3,0.0,0.0,19,False,True
2479,JJ01,축구,2024-11-02,토,1,0 days 14:00:00,0,18244.0,전북 전주시,6.0,10.0,0.0,22.6,0.0,0.0,14,False,True
2480,SO01,축구,2024-11-02,토,1,0 days 16:30:00,0,29377.0,서울 마포구,7.0,11.0,0.0,23.2,0.0,0.0,16,False,True
2481,GC01,축구,2024-11-02,토,1,0 days 16:30:00,1,1910.0,경북 김천시,1.0,3.0,0.0,20.1,0.0,0.0,16,False,True
2482,GJ01,축구,2024-11-02,토,1,0 days 16:30:00,0,4666.0,광주 광산구,5.0,7.0,0.0,21.3,0.0,0.0,16,False,True
2483,DG01,축구,2024-11-03,일,1,0 days 14:00:00,0,11940.0,대구 동구,4.0,7.0,0.0,20.2,0.0,0.0,14,False,True
2484,SU02,축구,2024-11-09,토,1,0 days 16:30:00,1,6778.0,경기 수원시,16.0,25.0,0.0,17.7,0.0,0.0,16,False,True
2485,SO01,축구,2024-11-10,일,1,0 days 14:00:00,0,37288.0,서울 마포구,6.0,9.0,0.0,20.3,0.0,0.0,14,False,True
2487,IC01,축구,2024-11-10,일,1,0 days 16:30:00,0,14633.0,인천 서구,1.0,1.0,0.0,17.3,0.0,0.0,16,False,True
2488,JE01,축구,2024-11-10,일,1,0 days 16:30:00,0,7651.0,제주 제주시,2.0,2.0,0.0,18.0,0.0,0.0,16,False,True
2489,JJ01,축구,2024-11-10,일,1,0 days 16:30:00,1,18985.0,전북 전주시,5.0,6.0,0.0,18.5,0.0,0.0,16,False,True
2490,US01,축구,2024-11-23,토,1,0 days 14:00:00,1,24096.0,울산 남구,1.0,1.0,0.0,11.2,0.0,0.0,14,False,True
2491,GC01,축구,2024-11-23,토,1,0 days 14:00:00,0,5943.0,경북 김천시,0.0,0.0,0.0,11.6,0.0,0.0,14,False,True
2492,GN01,축구,2024-11-23,토,1,0 days 14:00:00,1,11426.0,강원 강릉시,4.0,5.0,0.0,7.6,0.0,0.0,14,False,True
2493,GJ01,축구,2024-11-24,일,1,0 days 14:00:00,0,7957.0,광주 광산구,3.0,3.0,0.0,14.3,0.0,0.0,14,False,True
2494,DG01,축구,2024-11-24,일,1,0 days 14:00:00,0,11812.0,대구 동구,4.0,6.0,0.0,14.5,0.0,0.0,14,False,True
2495,DJ01,축구,2024-11-24,일,1,0 days 14:00:00,1,12743.0,대전 유성구,4.0,4.0,0.0,14.1,0.0,0.0,14,False,True
2497,DG01,축구,2024-12-01,일,1,0 days 14:00:00,1,9859.70530308612,대구 동구,3.0,4.0,0.0,14.5,0.0,0.0,14,False,True
2499,JJ01,축구,2024-12-08,일,1,0 days 14:25:00,1,13911.207850644769,전북 전주시,3.0,4.0,0.0,5.0,0.0,0.0,14,False,True
