날짜,요일,시간,구장,홈팀,홈팀점수,원정팀,원정팀점수,홈팀승리여부,구분
2023.05.27,토,14:00,고척 스카이돔,롯데,6,키움,5,True,페넌트레이스
2023.05.27,토,14:00,잠실야구장,경기취소,SSG,-,두산  -,False,페넌트레이스
2023.05.28,일,14:00,창원NC파크,경기취소,한화,-,NC  -,True,페넌트레이스
2023.05.28,일,14:00,대구 삼성 라이온즈 파크,KT,4,삼성,6,False,페넌트레이스
2023.05.28,일,14:00,광주-기아 챔피언스필드,LG,7,KIA,1,True,페넌트레이스
2023.05.28,일,14:00,고척 스카이돔,롯데,5,키움,7,False,페넌트레이스
2023.05.28,일,14:00,잠실야구장,경기취소,SSG,-,두산  -,False,페넌트레이스
2023.05.30,화,18:30,광주-기아 챔피언스필드,KT,1,KIA,6,False,페넌트레이스
2023.05.30,화,18:30,잠실야구장,롯데,1,LG,3,False,페넌트레이스
2023.05.30,화,18:30,창원NC파크,두산,0,NC,5,False,페넌트레이스
2023.05.30,화,18:30,인천 SSG 랜더스 필드,삼성,2,SSG,3,False,페넌트레이스
2023.05.30,화,18:30,한화생명 이글스 파크,키움,1,한화,7,False,페넌트레이스
2023.05.31,수,18:30,광주-기아 챔피언스필드,KT,1,KIA,7,False,페넌트레이스
2023.05.31,수,18:30,잠실야구장,롯데,7,LG,1,True,페넌트레이스
2023.05.31,수,18:30,창원NC파크,두산,3,NC,2,True,페넌트레이스
2023.05.31,수,18:30,인천 SSG 랜더스 필드,삼성,3,SSG,2,True,페넌트레이스
2023.05.31,수,18:30,한화생명 이글스 파크,키움,15,한화,3,False,페넌트레이스
2023.06.01,목,18:30,광주-기아 챔피언스필드,경기취소,KT,-,KIA  -,True,페넌트레이스
2023.06.01,목,18:30,잠실야구장,롯데,1,LG,6,False,페넌트레이스
2023.06.01,목,18:30,창원NC파크,경기취소,두산,-,NC  -,True,페넌트레이스
2023.06.01,목,18:30,인천 SSG 랜더스 필드,삼성,2,SSG,14,True,페넌트레이스
2023.06.01,목,18:30,한화생명 이글스 파크,키움,3,한화,7,False,페넌트레이스
2023.06.02,금,18:30,사직야구장,KIA,2,롯데,14,True,페넌트레이스
2023.06.02,금,18:30,잠실야구장,NC,9,LG,2,True,페넌트레이스
2023.06.02,금,18:30,수원 케이티위즈 파크,두산,10,KT,1,True,페넌트레이스
2023.06.02,금,18:30,한화생명 이글스 파크,삼성,8,한화,7,True,페넌트레이스
2023.06.02,금,18:30,인천 SSG 랜더스 필드,키움,2,SSG,3,False,페넌트레이스
2023.06.03,토,17:00,사직야구장,KIA,5,롯데,6,False,페넌트레이스
2023.06.03,토,17:00,잠실야구장,NC,7,LG,3,True,페넌트레이스
2023.06.03,토,17:00,수원 케이티위즈 파크,두산,3,KT,13,True,페넌트레이스
2023.06.03,토,17:00,한화생명 이글스 파크,삼성,7,한화,2,True,페넌트레이스
2023.06.03,토,17:00,인천 SSG 랜더스 필드,키움,1,SSG,2,False,페넌트레이스
2023.06.04,일,14:00,사직야구장,KIA,6,롯데,0,True,페넌트레이스
2023.06.04,일,17:00,잠실야구장,NC,3,LG,1,True,페넌트레이스
2023.06.04,일,17:00,수원 케이티위즈 파크,두산,2,KT,5,False,페넌트레이스
2023.06.04,일,17:00,한화생명 이글스 파크,삼성,5,한화,10,True,페넌트레이스
2023.06.04,일,17:00,인천 SSG 랜더스 필드,키움,4,SSG,3,True,페넌트레이스
2023.06.06,화,14:00,잠실야구장,한화,1,두산,4,False,페넌트레이스
2023.06.06,화,14:00,고척 스카이돔,LG,9,키움,1,True,페넌트레이스
2023.06.06,화,14:00,광주-기아 챔피언스필드,SSG,2,KIA,1,True,페넌트레이스
2023.06.06,화,17:00,사직야구장,KT,4,롯데,1,True,페넌트레이스
2023.06.06,화,17:00,대구 삼성 라이온즈 파크,NC,6,삼성,9,False,페넌트레이스
2023.06.07,수,18:30,잠실야구장,한화,3,두산,6,False,페넌트레이스
2023.06.07,수,18:30,사직야구장,KT,3,롯데,2,True,페넌트레이스
2023.06.07,수,18:30,고척 스카이돔,LG,5,키움,5,False,페넌트레이스
2023.06.07,수,18:30,대구 삼성 라이온즈 파크,NC,4,삼성,0,True,페넌트레이스
2023.06.07,수,18:30,광주-기아 챔피언스필드,SSG,9,KIA,8,True,페넌트레이스
2023.06.08,목,18:30,잠실야구장,한화,1,두산,2,False,페넌트레이스
2023.06.08,목,18:30,사직야구장,KT,7,롯데,6,True,페넌트레이스
2023.06.08,목,18:30,고척 스카이돔,LG,0,키움,13,False,페넌트레이스
2023.06.08,목,18:30,대구 삼성 라이온즈 파크,NC,7,삼성,1,True,페넌트레이스
2023.06.08,목,18:30,광주-기아 챔피언스필드,SSG,5,KIA,4,True,페넌트레이스
2023.06.09,금,18:30,잠실야구장,KIA,7,두산,3,True,페넌트레이스
2023.06.09,금,18:30,한화생명 이글스 파크,LG,5,한화,6,False,페넌트레이스
2023.06.09,금,18:30,대구 삼성 라이온즈 파크,롯데,5,삼성,1,True,페넌트레이스
2023.06.09,금,18:30,창원NC파크,SSG,2,NC,5,False,페넌트레이스
2023.06.09,금,18:30,수원 케이티위즈 파크,키움,2,KT,3,False,페넌트레이스
2023.06.10,토,17:00,잠실야구장,KIA,6,두산,3,True,페넌트레이스
2023.06.10,토,17:00,한화생명 이글스 파크,LG,0,한화,7,False,페넌트레이스
2023.06.10,토,17:00,대구 삼성 라이온즈 파크,롯데,7,삼성,9,False,페넌트레이스
2023.06.10,토,17:00,창원NC파크,SSG,0,NC,7,False,페넌트레이스
2023.06.10,토,17:00,수원 케이티위즈 파크,키움,5,KT,2,True,페넌트레이스
2023.06.11,일,17:00,잠실야구장,KIA,2,두산,3,False,페넌트레이스
2023.06.11,일,17:00,한화생명 이글스 파크,LG,13,한화,7,False,페넌트레이스
2023.06.11,일,17:00,대구 삼성 라이온즈 파크,롯데,4,삼성,6,False,페넌트레이스
2023.06.11,일,17:00,창원NC파크,SSG,4,NC,8,False,페넌트레이스
2023.06.11,일,17:00,수원 케이티위즈 파크,키움,14,KT,5,False,페넌트레이스
2023.06.13,화,18:30,사직야구장,한화,5,롯데,7,False,페넌트레이스
2023.06.13,화,18:30,고척 스카이돔,KIA,0,키움,1,False,페넌트레이스
2023.06.13,화,18:30,인천 SSG 랜더스 필드,KT,1,SSG,8,False,페넌트레이스
2023.06.13,화,18:30,창원NC파크,두산,11,NC,4,False,페넌트레이스
2023.06.13,화,18:30,잠실야구장,삼성,1,LG,2,False,페넌트레이스
2023.06.14,수,18:30,사직야구장,한화,8,롯데,4,True,페넌트레이스
2023.06.14,수,18:30,고척 스카이돔,KIA,1,키움,2,False,페넌트레이스
2023.06.14,수,18:30,인천 SSG 랜더스 필드,KT,14,SSG,4,False,페넌트레이스
2023.06.14,수,18:30,창원NC파크,두산,4,NC,5,False,페넌트레이스
2023.06.14,수,18:30,잠실야구장,삼성,2,LG,3,False,페넌트레이스
2023.06.15,목,18:30,사직야구장,한화,5,롯데,4,True,페넌트레이스
2023.06.15,목,18:30,고척 스카이돔,KIA,8,키움,4,True,페넌트레이스
2023.06.15,목,18:30,인천 SSG 랜더스 필드,KT,7,SSG,3,True,페넌트레이스
2023.06.15,목,18:30,창원NC파크,두산,3,NC,10,True,페넌트레이스
2023.06.15,목,18:30,잠실야구장,삼성,3,LG,9,False,페넌트레이스
2023.06.16,금,18:30,인천 SSG 랜더스 필드,롯데,1,SSG,12,False,페넌트레이스
2023.06.16,금,18:30,광주-기아 챔피언스필드,NC,11,KIA,13,False,페넌트레이스
2023.06.16,금,18:30,잠실야구장,두산,4,LG,7,False,페넌트레이스
2023.06.16,금,18:30,수원 케이티위즈 파크,삼성,6,KT,7,False,페넌트레이스
2023.06.16,금,18:30,한화생명 이글스 파크,키움,2,한화,2,False,페넌트레이스
2023.06.17,토,17:00,인천 SSG 랜더스 필드,롯데,5,SSG,8,False,페넌트레이스
2023.06.17,토,17:00,광주-기아 챔피언스필드,NC,10,KIA,7,False,페넌트레이스
2023.06.17,토,17:00,잠실야구장,두산,7,LG,4,True,페넌트레이스
2023.06.17,토,17:00,수원 케이티위즈 파크,삼성,5,KT,6,False,페넌트레이스
2023.06.17,토,17:00,한화생명 이글스 파크,키움,9,한화,6,True,페넌트레이스
2023.06.18,일,17:00,인천 SSG 랜더스 필드,롯데,7,SSG,2,True,페넌트레이스
2023.06.18,일,17:00,광주-기아 챔피언스필드,NC,7,KIA,7,False,페넌트레이스
2023.06.18,일,17:00,잠실야구장,두산,3,LG,15,True,페넌트레이스
2023.06.18,일,17:00,수원 케이티위즈 파크,삼성,7,KT,5,True,페넌트레이스
2023.06.18,일,17:00,한화생명 이글스 파크,키움,6,한화,5,True,페넌트레이스
2023.06.20,화,18:30,한화생명 이글스 파크,KIA,6,한화,4,True,페넌트레이스
2023.06.20,화,18:30,창원NC파크,LG,4,NC,8,False,페넌트레이스
2023.06.20,화,18:30,수원 케이티위즈 파크,롯데,2,KT,5,False,페넌트레이스
2023.06.20,화,18:30,잠실야구장,SSG,6,두산,1,True,페넌트레이스
2023.06.20,화,18:30,대구 삼성 라이온즈 파크,키움,7,삼성,2,True,페넌트레이스
2023.06.21,수,18:30,한화생명 이글스 파크,KIA,4,한화,7,False,페넌트레이스
2023.06.21,수,18:30,창원NC파크,LG,9,NC,3,True,페넌트레이스
2023.06.21,수,18:30,수원 케이티위즈 파크,롯데,2,KT,8,False,페넌트레이스
2023.06.21,수,18:30,잠실야구장,SSG,3,두산,1,True,페넌트레이스
2023.06.21,수,18:30,대구 삼성 라이온즈 파크,키움,2,삼성,0,True,페넌트레이스
2023.06.22,목,18:30,한화생명 이글스 파크,KIA,0,한화,1,False,페넌트레이스
2023.06.22,목,18:30,창원NC파크,LG,4,NC,3,True,페넌트레이스
2023.06.22,목,18:30,수원 케이티위즈 파크,롯데,2,KT,4,False,페넌트레이스
2023.06.22,목,18:30,잠실야구장,SSG,5,두산,3,True,페넌트레이스
2023.06.22,목,18:30,대구 삼성 라이온즈 파크,키움,2,삼성,1,True,페넌트레이스
2023.06.23,금,18:30,창원NC파크,한화,6,NC,2,True,페넌트레이스
2023.06.23,금,18:30,광주-기아 챔피언스필드,KT,10,KIA,3,False,페넌트레이스
2023.06.23,금,18:30,잠실야구장,롯데,2,LG,1,True,페넌트레이스
2023.06.23,금,18:30,고척 스카이돔,두산,2,키움,1,True,페넌트레이스
2023.06.23,금,18:30,인천 SSG 랜더스 필드,삼성,0,SSG,6,False,페넌트레이스
2023.06.24,토,17:00,창원NC파크,한화,7,NC,1,True,페넌트레이스
2023.06.24,토,17:00,광주-기아 챔피언스필드,KT,1,KIA,4,False,페넌트레이스
2023.06.24,토,17:00,잠실야구장,롯데,1,LG,9,False,페넌트레이스
2023.06.24,토,17:00,고척 스카이돔,두산,2,키움,4,False,페넌트레이스
2023.06.24,토,17:00,인천 SSG 랜더스 필드,삼성,10,SSG,13,False,페넌트레이스
2023.06.25,일,14:00,고척 스카이돔,두산,17,키움,2,False,페넌트레이스
2023.06.25,일,17:00,창원NC파크,경기취소,한화,-,NC  -,True,
2023.06.25,일,17:00,광주-기아 챔피언스필드,경기취소,KT,-,KIA  -,True,페넌트레이스
2023.06.25,일,17:00,잠실야구장,롯데,3,LG,7,False,페넌트레이스
2023.06.25,일,17:00,인천 SSG 랜더스 필드,삼성,5,SSG,2,True,페넌트레이스
2023.06.27,화,18:30,한화생명 이글스 파크,KT,1,한화,4,False,페넌트레이스
2023.06.27,화,18:30,인천 SSG 랜더스 필드,LG,14,SSG,0,True,페넌트레이스
2023.06.27,화,18:30,잠실야구장,NC,2,두산,3,False,페넌트레이스
2023.06.27,화,18:30,사직야구장,삼성,3,롯데,5,False,페넌트레이스
2023.06.27,화,18:30,광주-기아 챔피언스필드,키움,8,KIA,1,True,페넌트레이스
2023.06.28,수,18:30,한화생명 이글스 파크,KT,4,한화,6,False,페넌트레이스
2023.06.28,수,18:30,인천 SSG 랜더스 필드,LG,8,SSG,6,True,페넌트레이스
2023.06.28,수,18:30,잠실야구장,NC,4,두산,1,True,페넌트레이스
2023.06.28,수,18:30,사직야구장,삼성,6,롯데,9,False,페넌트레이스
2023.06.28,수,18:30,광주-기아 챔피언스필드,키움,7,KIA,5,True,페넌트레이스
2023.06.29,목,18:30,한화생명 이글스 파크,경기취소,KT,-,한화  -,False,페넌트레이스
2023.06.29,목,18:30,인천 SSG 랜더스 필드,경기취소,LG,-,SSG  -,False,페넌트레이스
2023.06.29,목,18:30,잠실야구장,경기취소,NC,-,두산  -,False,페넌트레이스
2023.06.29,목,18:30,사직야구장,경기취소,삼성,-,롯데  -,True,페넌트레이스
2023.06.29,목,18:30,광주-기아 챔피언스필드,경기취소,키움,-,KIA  -,True,
2023.06.30,금,18:30,대구 삼성 라이온즈 파크,한화,6,삼성,1,True,페넌트레이스
2023.06.30,금,18:30,잠실야구장,KIA,4,LG,5,False,페넌트레이스
2023.06.30,금,18:30,수원 케이티위즈 파크,NC,2,KT,3,False,페넌트레이스
2023.06.30,금,18:30,울산문수야구장,두산,0,롯데,1,False,페넌트레이스
2023.06.30,금,18:30,고척 스카이돔,SSG,7,키움,3,True,페넌트레이스
2023.07.01,토,18:00,대구 삼성 라이온즈 파크,한화,10,삼성,4,False,페넌트레이스
2023.07.01,토,18:00,잠실야구장,KIA,5,LG,3,True,페넌트레이스
2023.07.01,토,18:00,수원 케이티위즈 파크,NC,6,KT,7,False,페넌트레이스
2023.07.01,토,18:00,울산문수야구장,두산,2,롯데,1,True,페넌트레이스
2023.07.01,토,18:00,고척 스카이돔,SSG,3,키움,6,False,페넌트레이스
2023.07.02,일,14:00,고척 스카이돔,SSG,9,키움,5,True,페넌트레이스
2023.07.02,일,17:00,대구 삼성 라이온즈 파크,한화,1,삼성,2,False,페넌트레이스
2023.07.02,일,17:00,잠실야구장,KIA,1,LG,3,False,페넌트레이스
2023.07.02,일,17:00,수원 케이티위즈 파크,NC,0,KT,5,False,페넌트레이스
2023.07.02,일,17:00,울산문수야구장,두산,4,롯데,2,True,페넌트레이스
2023.07.04,화,18:30,인천 SSG 랜더스 필드,경기취소,KIA,-,SSG  -,False,페넌트레이스
2023.07.04,화,18:30,잠실야구장,경기취소,KT,-,LG  -,False,페넌트레이스
2023.07.04,화,18:30,한화생명 이글스 파크,경기취소,롯데,-,한화  -,False,페넌트레이스
2023.07.04,화,18:30,고척 스카이돔,NC,4,키움,8,False,페넌트레이스
2023.07.04,화,18:30,포항야구장,두산,5,삼성,3,True,페넌트레이스
2023.07.05,수,18:30,인천 SSG 랜더스 필드,KIA,17,SSG,3,False,페넌트레이스
2023.07.05,수,18:30,잠실야구장,KT,8,LG,4,True,페넌트레이스
2023.07.05,수,18:30,한화생명 이글스 파크,롯데,3,한화,5,False,페넌트레이스
2023.07.05,수,18:30,고척 스카이돔,NC,0,키움,2,False,페넌트레이스
2023.07.05,수,18:30,포항야구장,두산,7,삼성,4,True,페넌트레이스
2023.07.06,목,18:30,인천 SSG 랜더스 필드,KIA,7,SSG,6,True,페넌트레이스
2023.07.06,목,18:30,잠실야구장,KT,7,LG,8,False,페넌트레이스
2023.07.06,목,18:30,한화생명 이글스 파크,롯데,4,한화,3,True,페넌트레이스
2023.07.06,목,18:30,고척 스카이돔,NC,5,키움,4,True,페넌트레이스
2023.07.06,목,18:30,포항야구장,두산,5,삼성,1,True,페넌트레이스
2023.07.07,금,18:30,수원 케이티위즈 파크,KIA,6,KT,2,True,페넌트레이스
2023.07.07,금,18:30,사직야구장,경기취소,LG,-,롯데  -,False,페넌트레이스
2023.07.07,금,18:30,한화생명 이글스 파크,경기취소,SSG,-,한화  -,False,페넌트레이스
2023.07.07,금,18:30,창원NC파크,경기취소,삼성,-,NC  -,True,페넌트레이스
2023.07.07,금,18:30,잠실야구장,키움,0,두산,10,False,페넌트레이스
2023.07.08,토,18:00,수원 케이티위즈 파크,KIA,7,KT,0,True,페넌트레이스
2023.07.08,토,18:00,사직야구장,LG,12,롯데,3,False,페넌트레이스
2023.07.08,토,18:00,한화생명 이글스 파크,SSG,9,한화,7,True,페넌트레이스
2023.07.08,토,18:00,창원NC파크,삼성,8,NC,0,True,페넌트레이스
2023.07.08,토,18:00,잠실야구장,키움,2,두산,5,False,페넌트레이스
2023.07.09,일,17:00,수원 케이티위즈 파크,KIA,5,KT,1,True,페넌트레이스
2023.07.09,일,17:00,사직야구장,LG,4,롯데,7,False,페넌트레이스
2023.07.09,일,17:00,한화생명 이글스 파크,SSG,0,한화,7,False,페넌트레이스
2023.07.09,일,17:00,창원NC파크,삼성,7,NC,0,True,페넌트레이스
2023.07.09,일,17:00,잠실야구장,키움,2,두산,9,False,페넌트레이스
2023.07.11,화,18:30,잠실야구장,경기취소,한화,-,LG  -,True,페넌트레이스
2023.07.11,화,18:30,고척 스카이돔,KT,4,키움,2,True,페넌트레이스
2023.07.11,화,18:30,창원NC파크,경기취소,롯데,-,NC  -,True,페넌트레이스
2023.07.11,화,18:30,인천 SSG 랜더스 필드,경기취소,두산,-,SSG  -,True,페넌트레이스
2023.07.11,화,18:30,광주-기아 챔피언스필드,경기취소,삼성,-,KIA  -,True,페넌트레이스
2023.07.12,수,18:30,잠실야구장,한화,2,LG,1,True,페넌트레이스
2023.07.12,수,18:30,고척 스카이돔,KT,4,키움,3,True,페넌트레이스
2023.07.12,수,18:30,창원NC파크,롯데,2,NC,11,True,페넌트레이스
2023.07.12,수,18:30,인천 SSG 랜더스 필드,두산,4,SSG,1,True,페넌트레이스
2023.07.12,수,18:30,광주-기아 챔피언스필드,삼성,2,KIA,3,False,페넌트레이스
2023.07.13,목,18:30,잠실야구장,경기취소,한화,-,LG  -,True,페넌트레이스
2023.07.13,목,18:30,고척 스카이돔,KT,9,키움,0,True,페넌트레이스
2023.07.13,목,18:30,창원NC파크,롯데,3,NC,13,True,페넌트레이스
2023.07.13,목,18:30,인천 SSG 랜더스 필드,경기취소,두산,-,SSG  -,True,페넌트레이스
2023.07.13,목,18:30,광주-기아 챔피언스필드,삼성,4,KIA,1,True,페넌트레이스
2023.07.15,토,18:00,사직야구장,드림,4,나눔,8,False,올스타전
2023.07.21,금,18:30,대구 삼성 라이온즈 파크,KT,7,삼성,2,True,페넌트레이스
2023.07.21,금,18:30,한화생명 이글스 파크,NC,9,한화,3,True,페넌트레이스
2023.07.21,금,18:30,광주-기아 챔피언스필드,두산,5,KIA,2,True,페넌트레이스
2023.07.21,금,18:30,잠실야구장,SSG,6,LG,4,True,페넌트레이스
2023.07.21,금,18:30,사직야구장,키움,0,롯데,2,False,페넌트레이스
2023.07.22,토,18:00,대구 삼성 라이온즈 파크,KT,2,삼성,5,False,페넌트레이스
2023.07.22,토,18:00,한화생명 이글스 파크,NC,7,한화,5,True,페넌트레이스
2023.07.22,토,18:00,광주-기아 챔피언스필드,경기취소,두산,-,KIA  -,True,페넌트레이스
2023.07.22,토,18:00,잠실야구장,경기취소,SSG,-,LG  -,True,
2023.07.22,토,18:00,사직야구장,키움,5,롯데,3,True,페넌트레이스
2023.07.23,일,17:00,대구 삼성 라이온즈 파크,KT,8,삼성,7,True,페넌트레이스
2023.07.23,일,17:00,한화생명 이글스 파크,경기취소,NC,-,한화  -,False,페넌트레이스
2023.07.23,일,17:00,광주-기아 챔피언스필드,경기취소,두산,-,KIA  -,True,페넌트레이스
2023.07.23,일,17:00,잠실야구장,경기취소,SSG,-,LG  -,True,페넌트레이스
2023.07.23,일,17:00,사직야구장,키움,7,롯데,6,True,페넌트레이스
2023.07.25,화,18:30,고척 스카이돔,한화,16,키움,6,False,페넌트레이스
2023.07.25,화,18:30,창원NC파크,KIA,3,NC,5,False,페넌트레이스
2023.07.25,화,18:30,수원 케이티위즈 파크,LG,1,KT,4,False,페넌트레이스
2023.07.25,화,18:30,잠실야구장,롯데,5,두산,8,False,페넌트레이스
2023.07.25,화,18:30,대구 삼성 라이온즈 파크,SSG,1,삼성,5,False,페넌트레이스
2023.07.26,수,18:30,고척 스카이돔,한화,5,키움,4,True,페넌트레이스
2023.07.26,수,18:30,창원NC파크,KIA,13,NC,3,False,페넌트레이스
2023.07.26,수,18:30,수원 케이티위즈 파크,LG,3,KT,4,False,페넌트레이스
2023.07.26,수,18:30,잠실야구장,롯데,7,두산,2,True,페넌트레이스
2023.07.26,수,18:30,대구 삼성 라이온즈 파크,SSG,8,삼성,7,True,페넌트레이스
2023.07.27,목,18:30,고척 스카이돔,한화,0,키움,2,False,페넌트레이스
2023.07.27,목,18:30,창원NC파크,KIA,0,NC,4,False,페넌트레이스
2023.07.27,목,18:30,수원 케이티위즈 파크,LG,9,KT,6,True,페넌트레이스
2023.07.27,목,18:30,잠실야구장,롯데,9,두산,1,True,페넌트레이스
2023.07.27,목,18:30,대구 삼성 라이온즈 파크,SSG,5,삼성,6,False,페넌트레이스
2023.07.28,금,18:30,인천 SSG 랜더스 필드,한화,4,SSG,3,True,페넌트레이스
2023.07.28,금,18:30,창원NC파크,KT,10,NC,2,False,페넌트레이스
2023.07.28,금,18:30,잠실야구장,LG,9,두산,2,True,페넌트레이스
2023.07.28,금,18:30,광주-기아 챔피언스필드,롯데,5,KIA,6,False,페넌트레이스
2023.07.28,금,18:30,고척 스카이돔,삼성,5,키움,5,False,페넌트레이스
2023.07.29,토,18:00,인천 SSG 랜더스 필드,한화,3,SSG,6,False,페넌트레이스
2023.07.29,토,18:00,창원NC파크,KT,8,NC,2,True,페넌트레이스
2023.07.29,토,18:00,잠실야구장,LG,7,두산,6,True,페넌트레이스
2023.07.29,토,18:00,광주-기아 챔피언스필드,롯데,1,KIA,4,False,페넌트레이스
2023.07.29,토,18:00,고척 스카이돔,삼성,7,키움,2,True,페넌트레이스
2023.07.30,일,14:00,고척 스카이돔,삼성,10,키움,6,False,페넌트레이스
2023.07.30,일,17:00,인천 SSG 랜더스 필드,한화,1,SSG,6,False,페넌트레이스
2023.07.30,일,17:00,창원NC파크,KT,5,NC,2,True,페넌트레이스
2023.07.30,일,17:00,잠실야구장,LG,10,두산,0,True,페넌트레이스
2023.07.30,일,17:00,광주-기아 챔피언스필드,롯데,3,KIA,6,False,페넌트레이스
2023.08.01,화,18:30,포항야구장,KIA,11,삼성,8,False,페넌트레이스
2023.08.01,화,18:30,사직야구장,NC,6,롯데,3,True,페넌트레이스
2023.08.01,화,18:30,한화생명 이글스 파크,두산,8,한화,3,True,페넌트레이스
2023.08.01,화,18:30,수원 케이티위즈 파크,SSG,0,KT,8,False,페넌트레이스
2023.08.01,화,18:30,잠실야구장,키움,2,LG,4,False,페넌트레이스
2023.08.02,수,18:30,포항야구장,KIA,6,삼성,7,False,페넌트레이스
2023.08.02,수,18:30,사직야구장,NC,3,롯데,6,False,페넌트레이스
2023.08.02,수,18:30,한화생명 이글스 파크,두산,4,한화,1,True,페넌트레이스
2023.08.02,수,18:30,수원 케이티위즈 파크,SSG,0,KT,1,False,페넌트레이스
2023.08.02,수,18:30,잠실야구장,키움,3,LG,6,False,페넌트레이스
2023.08.03,목,18:30,포항야구장,KIA,12,삼성,8,False,페넌트레이스
2023.08.03,목,18:30,사직야구장,NC,8,롯데,1,True,페넌트레이스
2023.08.03,목,18:30,한화생명 이글스 파크,두산,2,한화,5,False,페넌트레이스
2023.08.03,목,18:30,수원 케이티위즈 파크,SSG,1,KT,3,False,페넌트레이스
2023.08.03,목,18:30,잠실야구장,키움,4,LG,5,False,페넌트레이스
2023.08.04,금,18:30,광주-기아 챔피언스필드,한화,3,KIA,9,False,페넌트레이스
2023.08.04,금,18:30,잠실야구장,KT,4,두산,3,True,페넌트레이스
2023.08.04,금,18:30,대구 삼성 라이온즈 파크,LG,4,삼성,5,False,페넌트레이스
2023.08.04,금,18:30,사직야구장,SSG,4,롯데,1,True,페넌트레이스
2023.08.04,금,18:30,창원NC파크,키움,2,NC,4,False,페넌트레이스
2023.08.05,토,18:00,광주-기아 챔피언스필드,한화,3,KIA,9,False,페넌트레이스
2023.08.05,토,18:00,잠실야구장,KT,4,두산,7,False,페넌트레이스
2023.08.05,토,18:00,대구 삼성 라이온즈 파크,LG,3,삼성,6,False,페넌트레이스
2023.08.05,토,18:00,사직야구장,SSG,9,롯데,6,True,페넌트레이스
2023.08.05,토,18:00,창원NC파크,키움,3,NC,4,False,페넌트레이스
2023.08.06,일,17:00,광주-기아 챔피언스필드,한화,4,KIA,4,False,페넌트레이스
2023.08.06,일,17:00,잠실야구장,KT,3,두산,1,True,페넌트레이스
2023.08.06,일,17:00,대구 삼성 라이온즈 파크,LG,7,삼성,4,True,페넌트레이스
2023.08.06,일,17:00,사직야구장,SSG,0,롯데,1,False,페넌트레이스
2023.08.06,일,17:00,창원NC파크,키움,7,NC,12,True,페넌트레이스
2023.08.08,화,18:30,수원 케이티위즈 파크,한화,2,KT,7,False,페넌트레이스
2023.08.08,화,18:30,광주-기아 챔피언스필드,경기취소,LG,-,KIA  -,True,페넌트레이스
2023.08.08,화,18:30,고척 스카이돔,롯데,3,키움,1,True,페넌트레이스
2023.08.08,화,18:30,인천 SSG 랜더스 필드,NC,2,SSG,0,True,페넌트레이스
2023.08.08,화,18:30,잠실야구장,삼성,3,두산,5,False,페넌트레이스
2023.08.09,수,18:30,수원 케이티위즈 파크,한화,6,KT,12,True,페넌트레이스
2023.08.09,수,18:30,광주-기아 챔피언스필드,LG,6,KIA,2,True,페넌트레이스
2023.08.09,수,18:30,고척 스카이돔,롯데,8,키움,10,True,페넌트레이스
2023.08.09,수,18:30,인천 SSG 랜더스 필드,NC,1,SSG,2,False,페넌트레이스
2023.08.09,수,18:30,잠실야구장,삼성,6,두산,4,True,페넌트레이스
2023.08.10,목,18:30,수원 케이티위즈 파크,경기취소,한화,-,KT  -,True,페넌트레이스
2023.08.10,목,18:30,광주-기아 챔피언스필드,경기취소,LG,-,KIA  -,True,페넌트레이스
2023.08.10,목,18:30,고척 스카이돔,롯데,12,키움,8,False,페넌트레이스
2023.08.10,목,18:30,인천 SSG 랜더스 필드,경기취소,NC,-,SSG  -,False,페넌트레이스
2023.08.10,목,18:30,잠실야구장,경기취소,삼성,-,두산  -,True,페넌트레이스
2023.08.11,금,18:30,사직야구장,KIA,1,롯데,7,False,페넌트레이스
2023.08.11,금,18:30,수원 케이티위즈 파크,NC,7,KT,3,True,페넌트레이스
2023.08.11,금,18:30,한화생명 이글스 파크,두산,11,한화,4,False,페넌트레이스
2023.08.11,금,18:30,인천 SSG 랜더스 필드,삼성,5,SSG,4,True,페넌트레이스
2023.08.11,금,18:30,잠실야구장,키움,3,LG,5,False,페넌트레이스
2023.08.12,토,18:00,사직야구장,KIA,13,롯데,5,False,페넌트레이스
2023.08.12,토,18:00,수원 케이티위즈 파크,NC,3,KT,4,False,페넌트레이스
2023.08.12,토,18:00,한화생명 이글스 파크,두산,1,한화,6,False,페넌트레이스
2023.08.12,토,18:00,인천 SSG 랜더스 필드,삼성,2,SSG,3,False,페넌트레이스
2023.08.12,토,18:00,잠실야구장,키움,4,LG,8,False,페넌트레이스
2023.08.13,일,17:00,사직야구장,KIA,1,롯데,6,False,페넌트레이스
2023.08.13,일,17:00,수원 케이티위즈 파크,NC,0,KT,4,False,페넌트레이스
2023.08.13,일,17:00,한화생명 이글스 파크,두산,3,한화,8,False,페넌트레이스
2023.08.13,일,17:00,인천 SSG 랜더스 필드,삼성,0,SSG,4,False,페넌트레이스
2023.08.13,일,17:00,잠실야구장,키움,8,LG,17,True,페넌트레이스
2023.08.15,화,17:00,창원NC파크,한화,3,NC,3,False,페넌트레이스
2023.08.15,화,17:00,잠실야구장,KT,1,두산,0,True,페넌트레이스
2023.08.15,화,17:00,대구 삼성 라이온즈 파크,LG,5,삼성,6,False,페넌트레이스
2023.08.15,화,17:00,사직야구장,SSG,6,롯데,10,True,페넌트레이스
