날짜,요일,시간,구장,홈팀,홈팀점수,원정팀,원정팀점수,홈팀승리여부,구분
2024.11.28,목,19:00,원주종합체육관,원주 DB,88,고양 소노,78,True,정규시즌
2024.11.29,금,19:00,잠실학생체육관,서울 SK,69,대구 한국가스공사,67,True,정규시즌
2024.11.29,금,19:00,안양 정관장 아레나,안양 정관장,85,부산 KCC,79,True,정규시즌
2024.11.30,토,14:00,수원 KT 아레나,수원 KT,73,울산 현대모비스,85,False,정규시즌
2024.11.30,토,14:00,고양 소노 아레나,고양 소노,78,창원 LG,86,False,정규시즌
2024.11.30,토,16:00,잠실실내체육관,서울 삼성,66,원주 DB,76,False,정규시즌
2024.12.01,일,14:00,잠실학생체육관,서울 SK,100,수원 KT,62,False,정규시즌
2024.12.01,일,14:00,고양 소노 아레나,고양 소노,67,부산 KCC,74,False,정규시즌
2024.12.01,일,16:00,대구체육관,대구 한국가스공사,83,안양 정관장,80,True,정규시즌
2024.12.02,월,19:00,잠실실내체육관,서울 삼성,71,울산 현대모비스,87,False,정규시즌
2024.12.03,화,19:00,대구체육관,대구 한국가스공사,85,고양 소노,63,True,정규시즌
2024.12.04,수,19:00,원주종합체육관,원주 DB,98,안양 정관장,67,True,정규시즌
2024.12.05,목,19:00,울산동천체육관,울산 현대모비스,83,창원 LG,75,True,정규시즌
2024.12.05,목,19:00,대구체육관,대구 한국가스공사,59,서울 삼성,74,False,정규시즌
2024.12.06,금,19:00,안양 정관장 아레나,안양 정관장,69,서울 SK,73,False,정규시즌
2024.12.06,금,19:00,고양 소노 아레나,고양 소노,64,수원 KT,72,False,정규시즌
2024.12.07,토,14:00,울산동천체육관,울산 현대모비스,89,대구 한국가스공사,85,True,정규시즌
2024.12.07,토,14:00,잠실실내체육관,서울 삼성,61,부산 KCC,78,False,정규시즌
2024.12.07,토,16:00,창원체육관,창원 LG,76,원주 DB,74,True,정규시즌
2024.12.08,일,14:00,수원 KT 아레나,수원 KT,60,부산 KCC,58,True,정규시즌
2024.12.08,일,14:00,고양 소노 아레나,고양 소노,81,서울 SK,92,False,정규시즌
2024.12.08,일,16:00,울산동천체육관,울산 현대모비스,71,안양 정관장,95,False,정규시즌
2024.12.09,월,19:00,대구체육관,대구 한국가스공사,85,창원 LG,78,True,정규시즌
2024.12.10,화,19:00,부산사직체육관,부산 KCC,80,서울 SK,74,True,정규시즌
2024.12.11,수,19:00,안양 정관장 아레나,안양 정관장,73,서울 삼성,80,False,정규시즌
2024.12.12,목,19:00,대구체육관,대구 한국가스공사,78,부산 KCC,100,True,정규시즌
2024.12.12,목,19:00,울산동천체육관,울산 현대모비스,87,원주 DB,84,True,정규시즌
2024.12.13,금,19:00,고양 소노 아레나,고양 소노,73,서울 삼성,82,False,정규시즌
2024.12.13,금,19:00,안양 정관장 아레나,안양 정관장,68,창원 LG,79,False,정규시즌
2024.12.14,토,14:00,부산사직체육관,부산 KCC,88,원주 DB,92,False,정규시즌
2024.12.14,토,14:00,수원 KT 아레나,수원 KT,83,대구 한국가스공사,87,False,정규시즌
2024.12.14,토,16:00,잠실학생체육관,서울 SK,89,울산 현대모비스,90,False,정규시즌
2024.12.15,일,14:00,부산사직체육관,부산 KCC,52,창원 LG,74,False,정규시즌
2024.12.15,일,14:00,안양 정관장 아레나,안양 정관장,79,고양 소노,78,True,정규시즌
2024.12.15,일,16:00,잠실학생체육관,서울 SK,84,서울 삼성,88,False,정규시즌
2024.12.16,월,19:00,원주종합체육관,원주 DB,72,수원 KT,66,True,정규시즌
2024.12.17,화,19:00,창원체육관,창원 LG,90,서울 삼성,76,True,정규시즌
2024.12.18,수,19:00,고양 소노 아레나,고양 소노,75,수원 KT,58,True,정규시즌
2024.12.19,목,19:00,울산동천체육관,울산 현대모비스,81,서울 삼성,79,True,정규시즌
2024.12.19,목,19:00,원주종합체육관,원주 DB,74,안양 정관장,57,True,정규시즌
2024.12.20,금,19:00,창원체육관,창원 LG,86,부산 KCC,74,True,정규시즌
2024.12.20,금,19:00,수원 KT 아레나,수원 KT,88,대구 한국가스공사,86,True,정규시즌
2024.12.21,토,14:00,고양 소노 아레나,고양 소노,81,서울 삼성,61,True,정규시즌
2024.12.21,토,14:00,안양 정관장 아레나,안양 정관장,73,서울 SK,77,False,정규시즌
2024.12.21,토,16:00,원주종합체육관,원주 DB,95,울산 현대모비스,72,True,정규시즌
2024.12.22,일,14:00,부산사직체육관,부산 KCC,71,대구 한국가스공사,97,False,정규시즌
2024.12.22,일,14:00,안양 정관장 아레나,안양 정관장,60,창원 LG,69,False,정규시즌
2024.12.22,일,16:00,원주종합체육관,원주 DB,77,수원 KT,81,False,정규시즌
2024.12.24,화,19:00,수원 KT 아레나,수원 KT,91,울산 현대모비스,78,True,정규시즌
2024.12.25,수,14:00,부산사직체육관,부산 KCC,94,안양 정관장,68,True,정규시즌
2024.12.25,수,14:00,고양 소노 아레나,고양 소노,87,원주 DB,81,True,정규시즌
2024.12.25,수,16:00,잠실학생체육관,서울 SK,63,서울 삼성,60,True,정규시즌
2024.12.26,목,19:00,대구체육관,대구 한국가스공사,54,창원 LG,85,False,정규시즌
2024.12.27,금,19:00,부산사직체육관,부산 KCC,79,울산 현대모비스,95,False,정규시즌
2024.12.27,금,19:00,원주종합체육관,원주 DB,80,서울 SK,75,True,정규시즌
2024.12.28,토,14:00,창원체육관,창원 LG,74,수원 KT,72,True,정규시즌
2024.12.28,토,14:00,대구체육관,대구 한국가스공사,76,고양 소노,73,True,정규시즌
2024.12.28,토,16:00,안양 정관장 아레나,안양 정관장,78,서울 삼성,100,True,정규시즌
2024.12.29,일,14:00,창원체육관,창원 LG,94,원주 DB,60,True,정규시즌
2024.12.29,일,14:00,울산동천체육관,울산 현대모비스,84,고양 소노,67,True,정규시즌
2024.12.29,일,16:00,부산사직체육관,부산 KCC,86,서울 SK,96,False,정규시즌
2024.12.31,화,22:00,울산동천체육관,울산 현대모비스,88,대구 한국가스공사,81,True,정규시즌
