date,region_code,accident_count,game_count,sports_types,is_post_season,temperature,precipitation,snow_depth,weather_condition,is_holiday,weekday
2024-07-09,충북 청주시,12,0,없음,0,23.3,2.8,0.0,비/눈,0,화
2024-07-10,충북 청주시,15,0,없음,0,25.9,19.7,0.0,비/눈,0,수
2024-07-11,충북 청주시,9,0,없음,0,24.0,0.0,0.0,흐림,0,목
2024-07-12,충북 청주시,21,0,없음,0,24.4,0.0,0.0,구름조금,0,금
2024-07-13,충북 청주시,11,0,없음,0,26.4,0.0,0.0,구름조금,1,토
2024-07-14,충북 청주시,14,0,없음,0,27.4,0.0,0.0,구름조금,1,일
2024-07-15,충북 청주시,12,0,없음,0,27.6,0.0,0.0,구름조금,0,월
2024-07-16,충북 청주시,21,0,없음,0,25.7,16.4,0.0,비/눈,0,화
2024-07-17,충북 청주시,12,0,없음,0,26.3,8.5,0.0,비/눈,0,수
2024-07-18,충북 청주시,10,0,없음,0,24.4,151.8,0.0,비/눈,0,목
2024-07-19,충북 청주시,12,0,없음,0,26.5,0.1,0.0,비/눈,0,금
2024-07-20,충북 청주시,11,0,없음,0,26.1,10.2,0.0,비/눈,1,토
2024-07-21,충북 청주시,8,0,없음,0,26.9,0.2,0.0,비/눈,1,일
2024-07-22,충북 청주시,13,0,없음,0,27.8,2.9,0.0,비/눈,0,월
2024-07-23,충북 청주시,14,0,없음,0,25.9,50.9,0.0,비/눈,0,화
2024-07-24,충북 청주시,12,0,없음,0,27.4,3.0,0.0,비/눈,0,수
2024-07-25,충북 청주시,9,0,없음,0,28.9,2.2,0.0,비/눈,0,목
2024-07-26,충북 청주시,8,0,없음,0,28.6,0.2,0.0,비/눈,0,금
2024-07-27,충북 청주시,11,0,없음,0,28.3,10.4,0.0,비/눈,1,토
2024-07-28,충북 청주시,9,0,없음,0,29.0,0.0,0.0,흐림,1,일
2024-07-29,충북 청주시,11,0,없음,0,27.4,0.0,0.0,흐림,0,월
2024-07-30,충북 청주시,9,0,없음,0,28.0,0.0,0.0,구름조금,0,화
2024-07-31,충북 청주시,14,0,없음,0,28.8,0.0,0.0,구름조금,0,수
2024-08-01,충북 청주시,11,0,없음,0,29.2,0.0,0.0,구름조금,0,목
2024-08-02,충북 청주시,12,0,없음,0,29.2,0.0,0.0,구름조금,0,금
2024-08-03,충북 청주시,11,0,없음,0,29.5,0.0,0.0,구름조금,1,토
2024-08-04,충북 청주시,7,0,없음,0,29.8,0.0,0.0,맑음,1,일
2024-08-05,충북 청주시,10,0,없음,0,29.6,1.4,0.0,비/눈,0,월
2024-08-06,충북 청주시,13,0,없음,0,27.7,40.7,0.0,비/눈,0,화
2024-08-07,충북 청주시,11,0,없음,0,29.0,0.0,0.0,구름조금,0,수
2024-08-08,충북 청주시,10,0,없음,0,27.0,1.8,0.0,비/눈,0,목
2024-08-09,충북 청주시,14,0,없음,0,27.7,0.0,0.0,구름조금,0,금
2024-08-10,충북 청주시,15,0,없음,0,28.8,0.0,0.0,구름조금,1,토
2024-08-11,충북 청주시,8,0,없음,0,29.6,0.0,0.0,구름조금,1,일
2024-08-12,충북 청주시,12,0,없음,0,29.9,0.0,0.0,구름조금,0,월
2024-08-13,충북 청주시,10,0,없음,0,29.0,19.0,0.0,비/눈,0,화
2024-08-14,충북 청주시,12,0,없음,0,29.4,1.4,0.0,비/눈,0,수
2024-08-15,충북 청주시,10,0,없음,0,29.1,4.9,0.0,비/눈,1,목
2024-08-16,충북 청주시,15,0,없음,0,29.2,0.0,0.0,구름조금,0,금
2024-08-17,충북 청주시,11,0,없음,0,29.7,0.0,0.0,구름조금,1,토
2024-08-18,충북 청주시,10,0,없음,0,28.6,0.0,0.0,구름조금,1,일
2024-08-19,충북 청주시,12,0,없음,0,29.3,0.0,0.0,맑음,0,월
2024-08-20,충북 청주시,12,1,야구,0,30.4,0.0,0.0,구름조금,0,화
2024-08-21,충북 청주시,10,1,야구,0,27.7,50.4,0.0,비/눈,0,수
2024-08-22,충북 청주시,12,1,야구,0,27.9,3.5,0.0,비/눈,0,목
2024-08-23,충북 청주시,9,0,없음,0,27.0,3.4,0.0,비/눈,0,금
2024-08-24,충북 청주시,9,0,없음,0,27.4,0.0,0.0,구름조금,1,토
2024-08-25,충북 청주시,4,0,없음,0,27.2,1.0,0.0,비/눈,1,일
2024-08-26,충북 청주시,15,0,없음,0,27.2,0.0,0.0,흐림,0,월
2024-08-27,충북 청주시,9,0,없음,0,26.1,0.1,0.0,비/눈,0,화
2024-08-28,충북 청주시,9,0,없음,0,27.6,0.0,0.0,맑음,0,수
2024-08-29,충북 청주시,14,0,없음,0,28.0,0.0,0.0,맑음,0,목
2024-08-30,충북 청주시,14,0,없음,0,27.5,0.0,0.0,맑음,0,금
2024-08-31,충북 청주시,12,0,없음,0,26.1,0.0,0.0,맑음,1,토
2024-09-01,충북 청주시,12,0,없음,0,25.8,0.0,0.0,구름조금,1,일
2024-09-02,충북 청주시,9,0,없음,0,24.4,2.6,0.0,비/눈,0,월
2024-09-03,충북 청주시,15,0,없음,0,26.9,0.0,0.0,구름조금,0,화
2024-09-04,충북 청주시,14,0,없음,0,26.8,0.0,0.0,맑음,0,수
2024-09-05,충북 청주시,19,0,없음,0,26.2,5.2,0.0,비/눈,0,목
2024-09-06,충북 청주시,18,0,없음,0,24.5,0.9,0.0,비/눈,0,금
2024-09-07,충북 청주시,5,0,없음,0,25.8,0.0,0.0,구름조금,1,토
2024-09-08,충북 청주시,7,0,없음,0,25.8,0.0,0.0,맑음,1,일
2024-09-09,충북 청주시,20,0,없음,0,27.3,0.0,0.0,맑음,0,월
2024-09-10,충북 청주시,9,0,없음,0,28.1,0.0,0.0,맑음,0,화
2024-09-11,충북 청주시,13,0,없음,0,27.4,2.9,0.0,비/눈,0,수
2024-09-12,충북 청주시,20,0,없음,0,25.7,34.8,0.0,비/눈,0,목
2024-09-13,충북 청주시,21,0,없음,0,26.2,3.7,0.0,비/눈,0,금
2024-09-14,충북 청주시,4,0,없음,0,27.0,0.2,0.0,비/눈,1,토
2024-09-15,충북 청주시,8,0,없음,0,27.6,0.0,0.0,맑음,1,일
2024-09-16,충북 청주시,8,0,없음,0,27.6,1.9,0.0,비/눈,1,월
2024-09-17,충북 청주시,10,0,없음,0,28.8,0.0,0.0,구름조금,1,화
2024-09-18,충북 청주시,7,0,없음,0,28.9,0.0,0.0,구름조금,1,수
2024-09-19,충북 청주시,15,0,없음,0,28.5,0.0,0.0,흐림,0,목
2024-09-20,충북 청주시,7,0,없음,0,25.5,91.5,0.0,비/눈,0,금
2024-09-21,충북 청주시,5,0,없음,0,19.4,75.7,0.0,비/눈,1,토
2024-09-22,충북 청주시,13,0,없음,0,21.0,0.0,0.0,구름조금,1,일
2024-09-23,충북 청주시,8,0,없음,0,20.6,0.0,0.0,맑음,0,월
2024-09-24,충북 청주시,14,0,없음,0,20.6,0.0,0.0,맑음,0,화
2024-09-25,충북 청주시,6,0,없음,0,22.5,0.0,0.0,구름조금,0,수
2024-09-26,충북 청주시,9,0,없음,0,23.3,0.0,0.0,구름조금,0,목
2024-09-27,충북 청주시,16,0,없음,0,22.4,0.0,0.0,맑음,0,금
2024-09-28,충북 청주시,6,0,없음,0,23.4,0.0,0.0,맑음,1,토
2024-09-29,충북 청주시,7,0,없음,0,23.6,0.0,0.0,구름조금,1,일
2024-09-30,충북 청주시,7,0,없음,0,22.4,0.0,0.0,맑음,0,월
2024-10-01,충북 청주시,11,0,없음,0,18.3,6.7,0.0,비/눈,1,화
2024-10-02,충북 청주시,4,0,없음,0,14.2,0.0,0.0,맑음,0,수
2024-10-03,충북 청주시,10,0,없음,0,14.2,0.0,0.0,맑음,1,목
2024-10-04,충북 청주시,14,0,없음,0,16.0,0.0,0.0,맑음,0,금
2024-10-05,충북 청주시,9,0,없음,0,16.4,0.0,0.0,구름조금,1,토
2024-10-06,충북 청주시,6,0,없음,0,15.1,0.2,0.0,비/눈,1,일
2024-10-07,충북 청주시,5,0,없음,0,16.6,0.0,0.0,흐림,0,월
2024-10-08,충북 청주시,17,0,없음,0,16.8,0.0,0.0,맑음,0,화
2024-10-09,충북 청주시,6,0,없음,0,17.8,0.0,0.0,구름조금,1,수
2024-10-10,충북 청주시,8,0,없음,0,18.3,0.0,0.0,구름조금,0,목
2024-10-11,충북 청주시,16,0,없음,0,17.3,0.0,0.0,맑음,0,금
2024-10-12,충북 청주시,17,0,없음,0,16.6,0.0,0.0,맑음,1,토
2024-10-13,충북 청주시,13,0,없음,0,17.0,0.0,0.0,구름조금,1,일
2024-10-14,충북 청주시,11,0,없음,0,19.1,0.0,0.0,흐림,0,월
2024-10-15,충북 청주시,16,0,없음,0,18.6,6.3,0.0,비/눈,0,화
2024-10-16,충북 청주시,12,0,없음,0,17.4,0.0,0.0,구름조금,0,수
2024-10-17,충북 청주시,16,0,없음,0,18.2,0.0,0.0,구름조금,0,목
2024-10-18,충북 청주시,18,0,없음,0,17.8,49.8,0.0,비/눈,0,금
2024-10-19,충북 청주시,14,0,없음,0,17.3,14.6,0.0,비/눈,1,토
2024-10-20,충북 청주시,8,0,없음,0,13.7,0.0,0.0,맑음,1,일
2024-10-21,충북 청주시,11,0,없음,0,14.6,0.4,0.0,비/눈,0,월
2024-10-22,충북 청주시,15,0,없음,0,15.7,16.1,0.0,비/눈,0,화
2024-10-23,충북 청주시,10,0,없음,0,13.4,2.3,0.0,비/눈,0,수
2024-10-24,충북 청주시,21,0,없음,0,11.5,0.0,0.0,맑음,0,목
2024-10-25,충북 청주시,15,0,없음,0,13.8,0.0,0.0,맑음,0,금
2024-10-26,충북 청주시,13,0,없음,0,16.2,0.0,0.0,맑음,1,토
2024-10-27,충북 청주시,8,0,없음,0,15.4,0.8,0.0,비/눈,1,일
2024-10-28,충북 청주시,13,0,없음,0,15.7,0.0,0.0,흐림,0,월
2024-10-29,충북 청주시,12,0,없음,0,15.7,0.0,0.0,구름조금,0,화
2024-10-30,충북 청주시,17,0,없음,0,14.9,0.0,0.0,맑음,0,수
2024-10-31,충북 청주시,14,0,없음,0,14.8,0.0,0.0,맑음,0,목
2024-11-01,충북 청주시,13,0,없음,0,14.3,0.0,0.0,흐림,0,금
2024-11-02,충북 청주시,5,0,없음,0,17.0,0.0,0.0,맑음,1,토
2024-11-03,충북 청주시,13,0,없음,0,16.8,0.0,0.0,맑음,1,일
2024-11-04,충북 청주시,10,0,없음,0,15.2,1.0,0.0,비/눈,0,월
2024-11-05,충북 청주시,13,0,없음,0,9.5,0.0,0.0,구름조금,0,화
2024-11-06,충북 청주시,15,0,없음,0,7.0,0.0,0.0,맑음,0,수
2024-11-07,충북 청주시,15,0,없음,0,6.7,0.0,0.0,맑음,0,목
2024-11-08,충북 청주시,17,0,없음,0,8.6,0.0,0.0,맑음,0,금
2024-11-09,충북 청주시,13,0,없음,0,11.7,0.0,0.0,맑음,1,토
2024-11-10,충북 청주시,10,0,없음,0,13.1,0.0,0.0,구름조금,1,일
2024-11-11,충북 청주시,2,0,없음,0,12.8,0.0,0.0,맑음,0,월
2024-11-12,충북 청주시,15,0,없음,0,13.2,0.0,0.0,맑음,0,화
2024-11-13,충북 청주시,4,0,없음,0,12.5,0.0,0.0,맑음,0,수
2024-11-14,충북 청주시,16,0,없음,0,14.5,0.0,0.0,흐림,0,목
2024-11-15,충북 청주시,13,0,없음,0,15.8,6.4,0.0,비/눈,0,금
2024-11-16,충북 청주시,6,0,없음,0,16.6,4.3,0.0,비/눈,1,토
2024-11-17,충북 청주시,7,0,없음,0,8.5,0.0,0.0,구름조금,1,일
2024-11-18,충북 청주시,5,0,없음,0,3.1,0.0,0.0,맑음,0,월
2024-11-19,충북 청주시,9,0,없음,0,3.8,0.0,0.0,구름조금,0,화
2024-11-20,충북 청주시,14,0,없음,0,4.9,0.2,0.0,비/눈,0,수
2024-11-21,충북 청주시,19,0,없음,0,8.6,0.0,0.0,구름조금,0,목
2024-11-22,충북 청주시,21,0,없음,0,6.6,0.0,0.0,맑음,0,금
2024-11-23,충북 청주시,9,0,없음,0,4.9,0.0,0.0,맑음,1,토
2024-11-24,충북 청주시,8,0,없음,0,5.9,0.0,0.0,맑음,1,일
2024-11-25,충북 청주시,15,0,없음,0,9.3,0.0,0.0,구름조금,0,월
2024-11-26,충북 청주시,13,0,없음,0,7.2,32.1,0.0,비/눈,0,화
2024-11-27,충북 청주시,8,0,없음,0,0.2,27.8,293.0,비/눈,0,수
2024-11-28,충북 청주시,10,0,없음,0,1.0,25.0,788.4,비/눈,0,목
2024-11-29,충북 청주시,9,0,없음,0,-0.6,0.9,513.6,비/눈,0,금
2024-11-30,충북 청주시,9,0,없음,0,0.8,0.4,382.7,비/눈,1,토
2024-12-01,충북 청주시,4,0,없음,0,3.1,0.0,261.1,구름조금,1,일
2024-12-02,충북 청주시,17,0,없음,0,5.5,0.4,141.8,비/눈,0,월
2024-12-03,충북 청주시,12,0,없음,0,0.8,0.0,40.0,구름조금,0,화
2024-12-04,충북 청주시,9,0,없음,0,2.0,0.0,0.0,맑음,0,수
2024-12-05,충북 청주시,12,0,없음,0,2.7,0.4,0.0,비/눈,0,목
2024-12-06,충북 청주시,17,0,없음,0,2.3,0.0,0.0,맑음,0,금
2024-12-07,충북 청주시,11,0,없음,0,-0.2,0.0,0.0,맑음,1,토
2024-12-08,충북 청주시,10,0,없음,0,-0.9,0.0,0.0,맑음,1,일
2024-12-09,충북 청주시,7,0,없음,0,-0.2,0.0,0.0,맑음,0,월
2024-12-10,충북 청주시,14,0,없음,0,1.0,0.0,0.0,맑음,0,화
2024-12-11,충북 청주시,18,0,없음,0,2.4,0.0,0.0,구름조금,0,수
2024-12-12,충북 청주시,5,0,없음,0,-0.1,0.0,0.0,구름조금,0,목
2024-12-13,충북 청주시,8,0,없음,0,0.8,0.0,0.0,구름조금,0,금
2024-12-14,충북 청주시,11,0,없음,0,-1.4,0.0,0.0,맑음,1,토
2024-12-15,충북 청주시,7,0,없음,0,0.7,0.0,0.0,구름조금,1,일
2024-12-16,충북 청주시,14,0,없음,0,-0.4,0.3,0.0,비/눈,0,월
2024-12-17,충북 청주시,5,0,없음,0,-1.3,0.0,0.0,맑음,0,화
2024-12-18,충북 청주시,8,0,없음,0,-3.6,0.0,0.0,맑음,0,수
2024-12-19,충북 청주시,15,0,없음,0,-2.9,0.0,0.0,맑음,0,목
2024-12-20,충북 청주시,12,0,없음,0,-0.0,0.0,0.5,흐림,0,금
2024-12-21,충북 청주시,16,0,없음,0,-0.3,3.1,7.9,비/눈,1,토
2024-12-22,충북 청주시,10,0,없음,0,-3.7,0.0,2.2,맑음,1,일
2024-12-23,충북 청주시,12,0,없음,0,-1.2,0.0,0.0,맑음,0,월
2024-12-24,충북 청주시,15,0,없음,0,-1.1,0.0,0.0,맑음,0,화
2024-12-25,충북 청주시,4,0,없음,0,1.4,0.0,0.0,흐림,1,수
2024-12-26,충북 청주시,11,0,없음,0,1.0,0.3,0.0,비/눈,0,목
2024-12-27,충북 청주시,16,0,없음,0,-2.7,0.0,0.6,맑음,0,금
2024-12-28,충북 청주시,8,0,없음,0,-3.1,0.0,0.9,맑음,1,토
2024-12-29,충북 청주시,5,0,없음,0,0.5,0.0,0.0,구름조금,1,일
2024-12-30,충북 청주시,11,0,없음,0,5.0,0.0,0.0,구름조금,0,월
2024-12-31,충북 청주시,19,0,없음,0,0.9,0.0,0.0,맑음,0,화
