date,region,accident_count,injury_count,death_count,game_count,sports_types,temperature,precipitation,snow_depth,weather_condition,is_post_season,is_hometeam_win,is_holiday,weekday,audience,game_start_time,game_end_time,region_code
2023-01-01,,0,0,0,0,없음,-2.5,0.0,0.0,정보없음,0,,1,일,,,,경북 김천시
2023-01-01,,0,0,0,0,없음,-2.1,0.0,0.0,맑음,0,,1,일,,,,강원 춘천시
2023-01-01,,0,0,0,0,없음,-0.2,0.0,0.0,정보없음,0,,1,일,,,,경기 김포시
2023-01-01,,0,0,0,0,없음,0.3,0.0,0.0,맑음,0,,1,일,,,,서울 구로구
2023-01-01,,0,0,0,0,없음,0.3,0.0,0.0,맑음,0,,1,일,,,,서울 중구
2023-01-01,,0,0,0,0,없음,1.1,0.0,0.0,정보없음,0,,1,일,,,,경기 안양시
2023-01-01,,0,0,0,0,없음,1.4,0.0,0.0,맑음,0,,1,일,,,,대구 동구
2023-01-01,,0,0,0,0,없음,4.0,0.0,0.0,맑음,0,,1,일,,,,울산 남구
2023-01-01,,0,0,0,1,농구,-0.6,0.0,0.0,정보없음,0,,1,일,,,,경기 고양시
2023-01-01,,0,0,0,1,농구,2.3,0.0,0.0,맑음,0,,1,일,,,,경남 창원시
2023-01-01,,1,1,0,0,없음,-1.9,0.0,0.0,맑음,0,,1,일,,,,경기 이천시
2023-01-01,,1,1,0,0,없음,-1.5,0.0,0.0,정보없음,0,,1,일,,,,경기 의정부시
2023-01-01,,1,1,0,0,없음,0.1,0.0,0.0,약간흐림,0,,1,일,,,,인천 계양구
2023-01-01,,1,1,0,0,없음,0.1,0.0,0.0,약간흐림,0,,1,일,,,,인천 미추홀구
2023-01-01,,1,1,0,0,없음,0.3,0.0,0.0,맑음,0,,1,일,,,,서울 양천구
2023-01-01,,1,1,0,0,없음,4.0,0.0,0.0,맑음,0,,1,일,,,,부산 동래구
2023-01-01,,1,2,0,0,없음,4.0,0.0,0.0,맑음,0,,1,일,,,,부산 연제구
2023-01-01,,2,2,0,0,없음,-0.8,0.0,0.0,맑음,0,,1,일,,,,대전 중구
2023-01-01,,2,2,0,0,없음,0.3,0.0,0.0,맑음,0,,1,일,,,,서울 마포구
2023-01-01,,2,2,0,0,없음,8.0,0.0,0.0,약간흐림,0,,1,일,,,,제주 제주시
2023-01-01,,2,3,0,0,없음,0.1,0.0,0.0,약간흐림,0,,1,일,,,,인천 남동구
2023-01-01,,2,3,0,0,없음,0.5,0.0,0.0,맑음,0,,1,일,,,,경북 구미시
2023-01-01,,2,4,0,0,없음,0.1,0.0,0.0,약간흐림,0,,1,일,,,,인천 서구
2023-01-01,,3,4,0,0,없음,-0.0,0.0,0.0,맑음,0,,1,일,,,,전북 군산시
2023-01-01,,3,6,0,0,없음,0.0,0.0,0.0,맑음,0,,1,일,,,,강원 원주시
2023-01-01,,3,6,0,0,없음,1.3,0.0,0.0,맑음,0,,1,일,,,,광주 북구
2023-01-01,,3,7,0,0,없음,4.0,0.0,0.0,맑음,0,,1,일,,,,울산 중구
2023-01-01,,4,4,0,0,없음,1.4,0.0,0.0,맑음,0,,1,일,,,,대구 수성구
2023-01-01,,4,6,0,0,없음,0.7,0.0,0.0,맑음,0,,1,일,,,,전북 전주시
2023-01-01,,4,7,0,0,없음,-0.8,0.0,0.0,맑음,0,,1,일,,,,대전 유성구
2023-01-01,,5,5,0,1,농구,0.3,0.0,0.0,맑음,0,,1,일,,,,서울 송파구
2023-01-01,,5,9,0,0,없음,1.3,0.0,0.0,맑음,0,,1,일,,,,광주 광산구
2023-01-01,,5,10,0,0,없음,4.9,0.0,0.0,맑음,0,,1,일,,,,강원 강릉시
2023-01-01,,5,10,1,0,없음,,,,정보없음,0,,1,일,,,,경북 포항시
2023-01-01,,6,7,1,1,여자배구,-1.0,0.0,0.0,정보없음,0,,1,일,,,,경기 화성시
2023-01-01,,9,15,0,0,없음,-2.7,0.0,0.0,맑음,0,,1,일,,,,충남 천안시
2023-01-01,,10,12,0,0,없음,-0.4,0.0,0.0,맑음,0,,1,일,,,,충북 청주시
2023-01-01,,11,13,0,1,배구,-2.9,0.0,0.0,정보없음,0,,1,일,,,,경기 안산시
2023-01-01,,15,20,0,0,없음,-2.0,0.0,0.0,맑음,0,,1,일,,,,경기 수원시
2023-01-02,,0,0,0,0,없음,-5.9,0.0,0.0,정보없음,0,,0,월,,,,경기 고양시
2023-01-02,,0,0,0,0,없음,-4.8,0.0,0.0,정보없음,0,,0,월,,,,경기 김포시
2023-01-02,,0,0,0,0,없음,-4.5,0.0,0.0,맑음,0,,0,월,,,,인천 계양구
2023-01-02,,0,0,0,0,없음,-4.4,0.0,0.0,맑음,0,,0,월,,,,서울 구로구
2023-01-02,,0,0,0,0,없음,-3.2,0.0,0.0,정보없음,0,,0,월,,,,경기 안양시
2023-01-02,,0,0,0,0,없음,0.7,0.0,0.0,약간흐림,0,,0,월,,,,대구 동구
2023-01-02,,0,0,0,0,없음,1.5,0.0,0.0,약간흐림,0,,0,월,,,,경남 창원시
2023-01-02,,1,1,0,0,없음,-4.4,0.0,0.0,맑음,0,,0,월,,,,서울 마포구
2023-01-02,,1,1,0,0,없음,-4.4,0.0,0.0,맑음,0,,0,월,,,,서울 양천구
2023-01-02,,1,1,0,0,없음,3.1,0.0,0.0,약간흐림,0,,0,월,,,,부산 동래구
2023-01-02,,1,2,0,0,없음,-4.2,0.0,0.0,정보없음,0,,0,월,,,,경북 김천시
2023-01-02,,1,2,0,0,없음,-1.6,0.0,0.0,맑음,0,,0,월,,,,전북 전주시
2023-01-02,,2,2,0,0,없음,-2.7,0.0,0.0,맑음,0,,0,월,,,,대전 중구
2023-01-02,,2,2,0,0,없음,1.5,0.0,0.0,약간흐림,0,,0,월,,,,울산 중구
2023-01-02,,2,2,0,0,없음,1.8,0.0,0.0,맑음,0,,0,월,,,,강원 강릉시
2023-01-02,,2,2,0,0,없음,3.1,0.0,0.0,약간흐림,0,,0,월,,,,부산 연제구
2023-01-02,,2,3,0,0,없음,-0.1,0.0,0.0,약간흐림,0,,0,월,,,,경북 구미시
2023-01-02,,2,4,0,0,없음,-4.5,0.0,0.0,맑음,0,,0,월,,,,인천 남동구
2023-01-02,,3,3,0,0,없음,-3.9,0.0,0.0,맑음,0,,0,월,,,,경기 이천시
2023-01-02,,3,3,0,0,없음,-2.7,0.0,0.0,맑음,0,,0,월,,,,대전 유성구
2023-01-02,,3,4,0,0,없음,,,,정보없음,0,,0,월,,,,경북 포항시
2023-01-02,,4,5,0,0,없음,-5.8,0.0,0.0,정보없음,0,,0,월,,,,경기 의정부시
2023-01-02,,4,6,0,0,없음,-4.5,0.0,0.0,맑음,0,,0,월,,,,인천 서구
2023-01-02,,4,8,0,0,없음,-0.0,0.0,0.0,약간흐림,0,,0,월,,,,광주 광산구
2023-01-02,,5,5,0,0,없음,-4.4,0.0,0.0,맑음,0,,0,월,,,,서울 중구
2023-01-02,,5,5,0,0,없음,1.5,0.0,0.0,약간흐림,0,,0,월,,,,울산 남구
2023-01-02,,5,6,0,0,없음,-4.2,0.0,0.0,맑음,0,,0,월,,,,충남 천안시
2023-01-02,,5,6,0,0,없음,-2.7,0.0,0.0,맑음,0,,0,월,,,,충북 청주시
2023-01-02,,5,6,0,0,없음,-2.2,0.0,0.0,맑음,0,,0,월,,,,전북 군산시
2023-01-02,,5,7,0,0,없음,-6.6,0.0,0.0,맑음,0,,0,월,,,,강원 춘천시
2023-01-02,,5,7,0,0,없음,0.7,0.0,0.0,약간흐림,0,,0,월,,,,대구 수성구
2023-01-02,,5,8,0,0,없음,-4.4,0.0,0.0,맑음,0,,0,월,,,,서울 송파구
2023-01-02,,7,8,0,0,없음,-5.7,0.0,0.0,정보없음,0,,0,월,,,,경기 안산시
2023-01-02,,7,9,0,0,없음,-4.5,0.0,0.0,맑음,0,,0,월,,,,인천 미추홀구
2023-01-02,,7,11,0,0,없음,5.3,0.0,0.0,흐림,0,,0,월,,,,제주 제주시
2023-01-02,,8,15,0,1,농구,-4.2,0.0,0.0,맑음,0,,0,월,,,,강원 원주시
2023-01-02,,9,11,0,0,없음,-4.4,0.0,0.0,정보없음,0,,0,월,,,,경기 화성시
2023-01-02,,9,11,0,0,없음,-0.0,0.0,0.0,약간흐림,0,,0,월,,,,광주 북구
2023-01-02,,12,16,0,0,없음,-5.2,0.0,0.0,맑음,0,,0,월,,,,경기 수원시
2023-01-03,,0,0,0,0,없음,-6.8,0.0,0.0,정보없음,0,,0,화,,,,경기 고양시
2023-01-03,,0,0,0,0,없음,-5.8,0.0,0.0,정보없음,0,,0,화,,,,경기 김포시
2023-01-03,,0,0,0,0,없음,-5.0,0.0,0.0,맑음,0,,0,화,,,,서울 구로구
2023-01-03,,0,0,0,0,없음,-3.4,0.0,0.0,정보없음,0,,0,화,,,,경기 안양시
2023-01-03,,0,0,0,0,없음,0.5,0.0,0.0,맑음,0,,0,화,,,,경남 창원시
2023-01-03,,0,0,0,0,없음,1.7,0.0,0.0,맑음,0,,0,화,,,,부산 연제구
2023-01-03,,1,1,0,0,없음,-4.8,0.0,0.0,맑음,0,,0,화,,,,인천 계양구
2023-01-03,,1,1,0,0,없음,-4.8,0.0,0.0,맑음,0,,0,화,,,,인천 서구
2023-01-03,,1,1,0,0,없음,1.7,0.0,0.0,맑음,0,,0,화,,,,부산 동래구
2023-01-03,,1,1,0,1,배구,-5.0,0.0,0.0,맑음,0,,0,화,,,,서울 중구
2023-01-03,,2,2,0,1,농구,-3.4,0.0,0.0,맑음,0,,0,화,,,,전북 군산시
2023-01-03,,2,5,0,0,없음,0.7,0.0,0.0,맑음,0,,0,화,,,,울산 중구
2023-01-03,,2,6,0,0,없음,-4.8,0.0,0.0,맑음,0,,0,화,,,,인천 미추홀구
2023-01-03,,3,3,0,0,없음,-6.4,0.0,0.0,맑음,0,,0,화,,,,경기 이천시
2023-01-03,,3,3,0,0,없음,-4.8,0.0,0.0,맑음,0,,0,화,,,,인천 남동구
2023-01-03,,3,3,0,0,없음,,,,정보없음,0,,0,화,,,,경북 포항시
2023-01-03,,3,4,0,0,없음,-7.5,0.0,0.0,맑음,0,,0,화,,,,강원 춘천시
2023-01-03,,3,4,0,0,없음,-5.0,0.0,0.0,맑음,0,,0,화,,,,서울 양천구
2023-01-03,,3,4,0,0,없음,0.7,0.0,0.0,맑음,0,,0,화,,,,울산 남구
2023-01-03,,3,4,0,0,없음,1.4,0.0,0.0,맑음,0,,0,화,,,,강원 강릉시
2023-01-03,,3,5,0,0,없음,-6.8,0.0,0.0,정보없음,0,,0,화,,,,경북 김천시
2023-01-03,,3,5,0,0,없음,-0.2,0.0,0.0,맑음,0,,0,화,,,,대구 수성구
2023-01-03,,3,6,0,1,여자배구,-3.6,0.0,0.0,맑음,0,1.0,0,화,,0 days 14:00:00,0 days 17:00:00,대전 중구
2023-01-03,,4,4,0,0,없음,-5.0,0.0,0.0,맑음,0,,0,화,,,,서울 송파구
2023-01-03,,4,7,0,0,없음,-5.0,0.0,0.0,맑음,0,,0,화,,,,서울 마포구
2023-01-03,,4,7,0,0,없음,-3.6,0.0,0.0,맑음,0,,0,화,,,,대전 유성구
2023-01-03,,4,7,0,0,없음,-0.2,0.0,0.0,맑음,0,,0,화,,,,대구 동구
2023-01-03,,5,5,0,0,없음,-6.0,0.0,0.0,맑음,0,,0,화,,,,강원 원주시
2023-01-03,,5,7,0,0,없음,-7.0,0.0,0.0,정보없음,0,,0,화,,,,경기 의정부시
2023-01-03,,6,7,0,0,없음,0.1,0.0,0.0,맑음,0,,0,화,,,,광주 광산구
2023-01-03,,6,10,0,0,없음,-0.9,0.0,0.0,맑음,0,,0,화,,,,경북 구미시
2023-01-03,,7,10,0,0,없음,-7.6,0.0,0.0,정보없음,0,,0,화,,,,경기 안산시
2023-01-03,,7,11,0,0,없음,-6.4,0.0,0.0,맑음,0,,0,화,,,,충남 천안시
2023-01-03,,7,13,0,0,없음,0.1,0.0,0.0,맑음,0,,0,화,,,,광주 북구
2023-01-03,,8,11,0,0,없음,-6.2,0.0,0.0,맑음,0,,0,화,,,,경기 수원시
2023-01-03,,8,11,0,0,없음,6.0,0.0,0.0,흐림,0,,0,화,,,,제주 제주시
2023-01-03,,8,12,1,0,없음,-2.2,0.0,0.0,맑음,0,,0,화,,,,전북 전주시
2023-01-03,,10,14,0,0,없음,-3.5,0.0,0.0,맑음,0,,0,화,,,,충북 청주시
2023-01-03,,15,17,1,0,없음,-5.2,0.0,0.0,정보없음,0,,0,화,,,,경기 화성시
2023-01-04,,0,0,0,0,없음,-4.4,0.0,0.0,정보없음,0,,0,수,,,,경북 김천시
2023-01-04,,0,0,0,0,없음,-3.6,0.0,0.0,정보없음,0,,0,수,,,,경기 고양시
2023-01-04,,0,0,0,0,없음,-2.9,0.0,0.0,정보없음,0,,0,수,,,,경기 김포시
2023-01-04,,0,0,0,0,없음,-1.9,0.0,0.0,맑음,0,,0,수,,,,서울 구로구
2023-01-04,,0,0,0,0,없음,-0.7,0.0,0.0,정보없음,0,,0,수,,,,경기 안양시
2023-01-04,,0,0,0,0,없음,1.6,0.0,0.0,맑음,0,,0,수,,,,경남 창원시
2023-01-04,,1,1,0,0,없음,1.4,0.0,0.0,맑음,0,,0,수,,,,울산 중구
2023-01-04,,2,2,0,0,없음,-1.9,0.0,0.0,맑음,0,,0,수,,,,서울 양천구
2023-01-04,,2,2,0,0,없음,-0.5,0.0,0.0,맑음,0,,0,수,,,,경북 구미시
2023-01-04,,2,2,0,0,없음,1.4,0.0,0.0,맑음,0,,0,수,,,,울산 남구
2023-01-04,,2,2,0,1,배구,-1.7,0.0,0.0,맑음,0,,0,수,,,,인천 계양구
2023-01-04,,2,4,0,0,없음,-1.7,0.0,0.0,맑음,0,,0,수,,,,인천 서구
2023-01-04,,2,6,0,0,없음,-3.8,0.0,0.0,맑음,0,,0,수,,,,경기 이천시
2023-01-04,,3,3,0,0,없음,-1.7,0.0,0.0,맑음,0,,0,수,,,,인천 미추홀구
2023-01-04,,3,3,0,0,없음,-1.6,0.0,0.0,맑음,0,,0,수,,,,대전 중구
2023-01-04,,3,3,0,0,없음,0.9,0.0,0.0,맑음,0,,0,수,,,,대구 동구
2023-01-04,,3,3,0,0,없음,2.6,0.0,0.0,맑음,0,,0,수,,,,부산 연제구
2023-01-04,,3,4,0,0,없음,2.3,0.0,0.0,맑음,0,,0,수,,,,강원 강릉시
2023-01-04,,3,5,0,0,없음,2.6,0.0,0.0,맑음,0,,0,수,,,,부산 동래구
2023-01-04,,4,4,0,0,없음,-6.8,0.0,0.0,맑음,0,,0,수,,,,강원 춘천시
2023-01-04,,4,4,0,0,없음,-4.9,0.0,0.0,맑음,0,,0,수,,,,강원 원주시
2023-01-04,,4,4,0,0,없음,-4.8,0.0,0.0,정보없음,0,,0,수,,,,경기 의정부시
2023-01-04,,5,5,1,0,없음,-1.7,0.0,0.0,맑음,0,,0,수,,,,인천 남동구
2023-01-04,,5,6,0,0,없음,-1.9,0.0,0.0,맑음,0,,0,수,,,,서울 마포구
2023-01-04,,5,7,0,0,없음,-1.9,0.0,0.0,맑음,0,,0,수,,,,서울 중구
2023-01-04,,5,7,0,0,없음,0.3,0.0,0.0,맑음,0,,0,수,,,,광주 북구
2023-01-04,,6,5,1,0,없음,0.9,0.0,0.0,맑음,0,,0,수,,,,대구 수성구
2023-01-04,,6,6,0,0,없음,-0.0,0.0,0.0,맑음,0,,0,수,,,,전북 전주시
2023-01-04,,6,8,0,0,없음,-0.9,0.0,0.0,맑음,0,,0,수,,,,전북 군산시
2023-01-04,,6,9,0,0,없음,-1.6,0.0,0.0,맑음,0,,0,수,,,,대전 유성구
2023-01-04,,7,7,0,0,없음,-4.1,0.0,0.0,맑음,0,,0,수,,,,충남 천안시
2023-01-04,,7,12,0,0,없음,,,,정보없음,0,,0,수,,,,경북 포항시
2023-01-04,,7,14,0,0,없음,0.3,0.0,0.0,맑음,0,,0,수,,,,광주 광산구
2023-01-04,,9,11,0,0,없음,6.5,0.0,0.0,맑음,0,,0,수,,,,제주 제주시
2023-01-04,,10,12,0,0,없음,-1.5,0.0,0.0,맑음,0,,0,수,,,,충북 청주시
2023-01-04,,10,13,0,1,농구,-1.9,0.0,0.0,맑음,0,,0,수,,,,서울 송파구
2023-01-04,,11,12,0,0,없음,-4.6,0.0,0.0,정보없음,0,,0,수,,,,경기 안산시
2023-01-04,,12,15,0,0,없음,-2.2,0.0,0.0,정보없음,0,,0,수,,,,경기 화성시
2023-01-04,,12,16,0,1,여자배구,-3.5,0.0,0.0,맑음,0,,0,수,,,,경기 수원시
2023-01-05,,0,0,0,0,없음,-3.6,0.0,0.0,정보없음,0,,0,목,,,,경기 김포시
2023-01-05,,0,0,0,0,없음,-1.7,0.0,0.0,약간흐림,0,,0,목,,,,서울 구로구
2023-01-05,,0,0,0,0,없음,-0.6,0.0,0.0,정보없음,0,,0,목,,,,경기 안양시
2023-01-05,,0,0,0,0,없음,2.2,0.0,0.0,약간흐림,0,,0,목,,,,경남 창원시
2023-01-05,,0,0,0,1,농구,-3.5,0.0,0.0,정보없음,0,,0,목,,,,경기 고양시
2023-01-05,,0,0,0,1,배구,-1.2,0.0,0.0,약간흐림,0,,0,목,,,,대전 중구
2023-01-05,,1,1,0,0,없음,-4.3,0.0,0.0,정보없음,0,,0,목,,,,경북 김천시
2023-01-05,,1,1,0,0,없음,-1.6,0.0,0.0,약간흐림,0,,0,목,,,,인천 계양구
2023-01-05,,1,1,0,0,없음,0.7,0.0,0.0,약간흐림,0,,0,목,,,,전북 군산시
2023-01-05,,1,1,0,0,없음,3.6,0.0,0.0,맑음,0,,0,목,,,,강원 강릉시
2023-01-05,,1,1,0,0,없음,4.5,0.0,0.0,맑음,0,,0,목,,,,부산 동래구
2023-01-05,,1,1,0,0,없음,4.5,0.0,0.0,맑음,0,,0,목,,,,부산 연제구
2023-01-05,,2,2,0,0,없음,-1.7,0.0,0.0,약간흐림,0,,0,목,,,,서울 양천구
2023-01-05,,2,2,0,0,없음,3.3,0.0,0.0,약간흐림,0,,0,목,,,,울산 남구
2023-01-05,,2,3,0,0,없음,-1.7,0.0,0.0,약간흐림,0,,0,목,,,,서울 마포구
2023-01-05,,2,3,0,0,없음,7.9,0.0,0.0,약간흐림,0,,0,목,,,,제주 제주시
2023-01-05,,2,4,0,0,없음,-1.2,0.0,0.0,약간흐림,0,,0,목,,,,대전 유성구
2023-01-05,,3,3,0,0,없음,-1.2,0.0,0.0,맑음,0,,0,목,,,,경북 구미시
2023-01-05,,3,4,0,0,없음,-3.8,0.0,0.0,맑음,0,,0,목,,,,강원 원주시
2023-01-05,,3,4,0,0,없음,-1.6,0.0,0.0,약간흐림,0,,0,목,,,,인천 미추홀구
2023-01-05,,3,5,0,0,없음,-1.7,0.0,0.0,약간흐림,0,,0,목,,,,서울 중구
2023-01-05,,3,8,0,0,없음,3.3,0.0,0.0,약간흐림,0,,0,목,,,,울산 중구
2023-01-05,,4,6,0,0,없음,-1.6,0.0,0.0,약간흐림,0,,0,목,,,,인천 서구
2023-01-05,,4,7,0,0,없음,-5.1,0.0,0.0,맑음,0,,0,목,,,,경기 이천시
2023-01-05,,4,8,0,0,없음,0.4,0.0,0.0,맑음,0,,0,목,,,,대구 동구
2023-01-05,,5,5,0,0,없음,-4.2,0.0,0.0,정보없음,0,,0,목,,,,경기 의정부시
2023-01-05,,5,8,0,0,없음,2.8,0.0,0.0,약간흐림,0,,0,목,,,,광주 북구
2023-01-05,,5,9,0,0,없음,2.8,0.0,0.0,약간흐림,0,,0,목,,,,광주 광산구
2023-01-05,,5,10,0,0,없음,0.4,0.0,0.0,맑음,0,,0,목,,,,대구 수성구
2023-01-05,,6,8,0,0,없음,-5.5,0.0,0.0,맑음,0,,0,목,,,,강원 춘천시
2023-01-05,,6,10,0,0,없음,,,,정보없음,0,,0,목,,,,경북 포항시
2023-01-05,,6,13,0,1,여자배구,-1.6,0.0,0.0,약간흐림,0,,0,목,,,,인천 남동구
2023-01-05,,8,9,0,1,농구,-1.7,0.0,0.0,약간흐림,0,,0,목,,,,서울 송파구
2023-01-05,,8,10,0,0,없음,-2.0,0.0,0.0,정보없음,0,,0,목,,,,경기 화성시
2023-01-05,,9,15,0,0,없음,2.1,0.0,0.0,약간흐림,0,,0,목,,,,전북 전주시
2023-01-05,,10,13,0,0,없음,-3.8,0.0,0.0,약간흐림,0,,0,목,,,,충남 천안시
2023-01-05,,13,14,0,0,없음,-5.2,0.0,0.0,정보없음,0,,0,목,,,,경기 안산시
2023-01-05,,14,17,0,0,없음,-3.6,0.0,0.0,약간흐림,0,,0,목,,,,경기 수원시
2023-01-05,,17,24,0,0,없음,-1.2,0.0,0.0,약간흐림,0,,0,목,,,,충북 청주시
2023-01-06,,0,0,0,0,없음,-0.5,3.5,3.5,비,0,,0,금,,,,경기 김포시
2023-01-06,,0,0,0,0,없음,-0.5,5.5,5.5,비,0,,0,금,,,,경기 고양시
2023-01-06,,0,0,0,0,없음,0.3,1.0,1.0,비,0,,0,금,,,,서울 구로구
2023-01-06,,0,0,0,0,없음,3.3,0.0,0.0,맑음,0,,0,금,,,,경남 창원시
2023-01-06,,0,0,0,1,농구,1.5,3.5,3.5,비,0,,0,금,,,,경기 안양시
2023-01-06,,1,1,0,0,없음,3.9,0.0,0.0,맑음,0,,0,금,,,,울산 중구
2023-01-06,,1,1,0,0,없음,5.2,0.0,0.0,맑음,0,,0,금,,,,부산 연제구
2023-01-06,,1,1,0,0,없음,5.2,0.0,0.0,약간흐림,0,,0,금,,,,강원 강릉시
2023-01-06,,2,2,0,0,없음,0.3,1.0,1.0,비,0,,0,금,,,,서울 마포구
2023-01-06,,2,2,0,0,없음,5.2,0.0,0.0,맑음,0,,0,금,,,,부산 동래구
2023-01-06,,2,4,0,0,없음,0.9,0.0,0.0,약간흐림,0,,0,금,,,,대전 유성구
2023-01-06,,3,3,0,0,없음,3.2,0.2,0.2,비,0,,0,금,,,,전북 전주시
2023-01-06,,3,3,0,1,여자배구,-3.1,0.0,0.0,정보없음,0,,0,금,,,,경북 김천시
2023-01-06,,3,4,0,0,없음,1.2,1.1,1.1,비,0,,0,금,,,,인천 계양구
2023-01-06,,3,4,0,0,없음,1.2,1.1,1.1,비,0,,0,금,,,,인천 서구
2023-01-06,,3,5,0,0,없음,0.3,1.0,1.0,비,0,,0,금,,,,서울 양천구
2023-01-06,,3,5,0,0,없음,0.9,0.0,0.0,약간흐림,0,,0,금,,,,대전 중구
2023-01-06,,3,5,0,0,없음,3.4,0.5,0.5,비,0,,0,금,,,,광주 광산구
2023-01-06,,3,5,0,0,없음,3.9,0.0,0.0,맑음,0,,0,금,,,,울산 남구
2023-01-06,,3,6,0,0,없음,1.8,0.0,0.0,약간흐림,0,,0,금,,,,대구 동구
2023-01-06,,3,6,0,0,없음,3.4,0.5,0.5,비,0,,0,금,,,,광주 북구
2023-01-06,,3,12,0,0,없음,,,,정보없음,0,,0,금,,,,경북 포항시
2023-01-06,,4,5,0,0,없음,1.2,1.1,1.1,비,0,,0,금,,,,인천 남동구
2023-01-06,,4,5,1,0,없음,-3.2,0.0,0.0,약간흐림,0,,0,금,,,,경기 이천시
2023-01-06,,4,6,0,0,없음,0.3,1.0,1.0,비,0,,0,금,,,,서울 중구
2023-01-06,,4,7,0,0,없음,-0.2,0.0,0.0,약간흐림,0,,0,금,,,,경북 구미시
2023-01-06,,6,8,0,0,없음,1.2,1.1,1.1,비,0,,0,금,,,,인천 미추홀구
2023-01-06,,6,8,0,0,없음,9.0,1.7,1.7,비,0,,0,금,,,,제주 제주시
2023-01-06,,6,8,0,1,배구,-1.9,2.5,2.5,비,0,,0,금,,,,경기 의정부시
2023-01-06,,6,11,0,0,없음,-2.3,0.0,0.0,약간흐림,0,,0,금,,,,강원 원주시
2023-01-06,,7,7,0,0,없음,0.8,0.0,0.0,약간흐림,0,,0,금,,,,충북 청주시
2023-01-06,,7,13,0,0,없음,-3.9,0.0,0.0,약간흐림,0,,0,금,,,,강원 춘천시
2023-01-06,,7,13,0,1,농구,2.0,0.0,0.0,약간흐림,0,,0,금,,,,전북 군산시
2023-01-06,,9,11,0,0,없음,1.8,0.0,0.0,약간흐림,0,,0,금,,,,대구 수성구
2023-01-06,,10,11,0,0,없음,-1.6,0.0,0.0,약간흐림,0,,0,금,,,,충남 천안시
2023-01-06,,10,15,0,0,없음,0.3,1.0,1.0,비,0,,0,금,,,,서울 송파구
2023-01-06,,13,19,0,0,없음,0.6,5.0,5.0,비,0,,0,금,,,,경기 화성시
2023-01-06,,17,20,0,0,없음,-1.8,3.5,3.5,비,0,,0,금,,,,경기 안산시
2023-01-06,,23,35,0,0,없음,-1.3,0.6,0.6,비,0,,0,금,,,,경기 수원시
2023-01-07,,0,0,0,0,없음,1.2,0.0,0.0,정보없음,0,,1,토,,,,경기 고양시
2023-01-07,,0,0,0,0,없음,1.5,0.0,0.0,정보없음,0,,1,토,,,,경기 김포시
2023-01-07,,0,0,0,0,없음,1.7,3.0,3.0,비,0,,1,토,,,,서울 구로구
2023-01-07,,0,0,0,0,없음,1.7,3.0,3.0,비,0,,1,토,,,,서울 마포구
2023-01-07,,0,0,0,0,없음,2.8,0.5,0.5,비,0,,1,토,,,,경기 안양시
2023-01-07,,0,0,0,1,농구,4.9,0.1,0.1,비,0,,1,토,,,,경남 창원시
2023-01-07,,1,1,0,0,없음,1.1,0.5,0.5,비,0,,1,토,,,,경북 김천시
2023-01-07,,1,1,0,0,없음,1.7,3.0,3.0,비,0,,1,토,,,,서울 양천구
2023-01-07,,1,1,0,0,없음,1.9,2.1,2.1,비,0,,1,토,,,,인천 남동구
2023-01-07,,1,1,0,1,배구,1.9,2.1,2.1,비,0,,1,토,,,,인천 계양구
2023-01-07,,1,2,0,0,없음,3.0,2.8,2.8,비,0,,1,토,,,,대전 유성구
2023-01-07,,1,3,0,0,없음,1.7,3.0,3.0,비,0,,1,토,,,,서울 중구
2023-01-07,,2,3,0,0,없음,5.9,1.0,1.0,비,0,,1,토,,,,부산 연제구
2023-01-07,,2,3,0,1,농구,5.3,0.1,0.1,비,0,,1,토,,,,울산 중구
2023-01-07,,2,6,0,0,없음,4.9,1.9,1.9,비,0,,1,토,,,,광주 광산구
2023-01-07,,2,7,0,1,농구,3.3,0.0,0.0,약간흐림,0,,1,토,,,,대구 동구
2023-01-07,,3,3,1,0,없음,1.9,2.1,2.1,비,0,,1,토,,,,인천 미추홀구
2023-01-07,,3,4,0,0,없음,3.3,0.0,0.0,약간흐림,0,,1,토,,,,대구 수성구
2023-01-07,,3,4,0,0,없음,4.8,0.3,0.3,비,0,,1,토,,,,강원 강릉시
2023-01-07,,3,5,0,0,없음,1.3,1.4,1.4,비,0,,1,토,,,,강원 원주시
2023-01-07,,3,5,0,0,없음,4.3,2.7,2.7,비,0,,1,토,,,,전북 전주시
2023-01-07,,3,6,0,0,없음,0.5,4.7,4.7,비,0,,1,토,,,,강원 춘천시
2023-01-07,,3,7,0,0,없음,1.1,3.5,3.5,비,0,,1,토,,,,경기 이천시
2023-01-07,,3,8,0,0,없음,0.5,0.5,0.5,비,0,,1,토,,,,경기 의정부시
2023-01-07,,4,4,0,0,없음,1.9,0.5,0.5,비,0,,1,토,,,,경기 화성시
2023-01-07,,4,4,0,0,없음,2.0,6.1,6.1,비,0,,1,토,,,,충남 천안시
2023-01-07,,4,4,0,0,없음,8.9,0.0,0.0,약간흐림,0,,1,토,,,,제주 제주시
2023-01-07,,4,5,0,0,없음,1.7,3.0,3.0,비,0,,1,토,,,,서울 송파구
2023-01-07,,4,5,0,0,없음,3.0,2.8,2.8,비,0,,1,토,,,,대전 중구
2023-01-07,,4,6,0,0,없음,5.3,0.1,0.1,비,0,,1,토,,,,울산 남구
