date,region_code,accident_count,game_count,sports_types,is_post_season,temperature,precipitation,snow_depth,weather_condition,is_holiday,weekday
2024-10-31,대구 수성구,6,0,없음,0,14.8,0.0,0.0,맑음,0,목
2024-11-01,대구 수성구,7,0,없음,0,14.3,0.0,0.0,흐림,0,금
2024-11-02,대구 수성구,8,0,없음,0,17.0,0.0,0.0,맑음,1,토
2024-11-03,대구 수성구,1,0,없음,0,16.8,0.0,0.0,맑음,1,일
2024-11-04,대구 수성구,2,0,없음,0,15.2,1.0,0.0,비/눈,0,월
2024-11-05,대구 수성구,8,0,없음,0,9.5,0.0,0.0,구름조금,0,화
2024-11-06,대구 수성구,8,0,없음,0,7.0,0.0,0.0,맑음,0,수
2024-11-07,대구 수성구,5,0,없음,0,6.7,0.0,0.0,맑음,0,목
2024-11-08,대구 수성구,5,0,없음,0,8.6,0.0,0.0,맑음,0,금
2024-11-09,대구 수성구,7,0,없음,0,11.7,0.0,0.0,맑음,1,토
2024-11-10,대구 수성구,6,0,없음,0,13.1,0.0,0.0,구름조금,1,일
2024-11-11,대구 수성구,2,0,없음,0,12.8,0.0,0.0,맑음,0,월
2024-11-12,대구 수성구,3,0,없음,0,13.2,0.0,0.0,맑음,0,화
2024-11-13,대구 수성구,6,0,없음,0,12.5,0.0,0.0,맑음,0,수
2024-11-14,대구 수성구,5,0,없음,0,14.5,0.0,0.0,흐림,0,목
2024-11-15,대구 수성구,4,0,없음,0,15.8,6.4,0.0,비/눈,0,금
2024-11-16,대구 수성구,10,0,없음,0,16.6,4.3,0.0,비/눈,1,토
2024-11-17,대구 수성구,2,0,없음,0,8.5,0.0,0.0,구름조금,1,일
2024-11-18,대구 수성구,4,0,없음,0,3.1,0.0,0.0,맑음,0,월
2024-11-19,대구 수성구,6,0,없음,0,3.8,0.0,0.0,구름조금,0,화
2024-11-20,대구 수성구,8,0,없음,0,4.9,0.2,0.0,비/눈,0,수
2024-11-21,대구 수성구,6,0,없음,0,8.6,0.0,0.0,구름조금,0,목
2024-11-22,대구 수성구,6,0,없음,0,6.6,0.0,0.0,맑음,0,금
2024-11-23,대구 수성구,6,0,없음,0,4.9,0.0,0.0,맑음,1,토
2024-11-24,대구 수성구,2,0,없음,0,5.9,0.0,0.0,맑음,1,일
2024-11-25,대구 수성구,6,0,없음,0,9.3,0.0,0.0,구름조금,0,월
2024-11-26,대구 수성구,6,0,없음,0,7.2,32.1,0.0,비/눈,0,화
2024-11-27,대구 수성구,5,0,없음,0,0.2,27.8,293.0,비/눈,0,수
2024-11-28,대구 수성구,7,0,없음,0,1.0,25.0,788.4,비/눈,0,목
2024-11-29,대구 수성구,1,0,없음,0,-0.6,0.9,513.6,비/눈,0,금
2024-11-30,대구 수성구,8,0,없음,0,0.8,0.4,382.7,비/눈,1,토
2024-12-01,대구 수성구,3,0,없음,0,3.1,0.0,261.1,구름조금,1,일
2024-12-02,대구 수성구,6,0,없음,0,5.5,0.4,141.8,비/눈,0,월
2024-12-03,대구 수성구,4,0,없음,0,0.8,0.0,40.0,구름조금,0,화
2024-12-04,대구 수성구,6,0,없음,0,2.0,0.0,0.0,맑음,0,수
2024-12-05,대구 수성구,6,0,없음,0,2.7,0.4,0.0,비/눈,0,목
2024-12-06,대구 수성구,9,0,없음,0,2.3,0.0,0.0,맑음,0,금
2024-12-07,대구 수성구,5,0,없음,0,-0.2,0.0,0.0,맑음,1,토
2024-12-08,대구 수성구,1,0,없음,0,-0.9,0.0,0.0,맑음,1,일
2024-12-09,대구 수성구,8,0,없음,0,-0.2,0.0,0.0,맑음,0,월
2024-12-10,대구 수성구,5,0,없음,0,1.0,0.0,0.0,맑음,0,화
2024-12-11,대구 수성구,7,0,없음,0,2.4,0.0,0.0,구름조금,0,수
2024-12-12,대구 수성구,3,0,없음,0,-0.1,0.0,0.0,구름조금,0,목
2024-12-13,대구 수성구,4,0,없음,0,0.8,0.0,0.0,구름조금,0,금
2024-12-14,대구 수성구,10,0,없음,0,-1.4,0.0,0.0,맑음,1,토
2024-12-15,대구 수성구,3,0,없음,0,0.7,0.0,0.0,구름조금,1,일
2024-12-16,대구 수성구,2,0,없음,0,-0.4,0.3,0.0,비/눈,0,월
2024-12-17,대구 수성구,3,0,없음,0,-1.3,0.0,0.0,맑음,0,화
2024-12-18,대구 수성구,3,0,없음,0,-3.6,0.0,0.0,맑음,0,수
2024-12-19,대구 수성구,3,0,없음,0,-2.9,0.0,0.0,맑음,0,목
2024-12-20,대구 수성구,5,0,없음,0,-0.0,0.0,0.5,흐림,0,금
2024-12-21,대구 수성구,6,0,없음,0,-0.3,3.1,7.9,비/눈,1,토
2024-12-22,대구 수성구,2,0,없음,0,-3.7,0.0,2.2,맑음,1,일
2024-12-23,대구 수성구,7,0,없음,0,-1.2,0.0,0.0,맑음,0,월
2024-12-24,대구 수성구,6,0,없음,0,-1.1,0.0,0.0,맑음,0,화
2024-12-25,대구 수성구,4,0,없음,0,1.4,0.0,0.0,흐림,1,수
2024-12-26,대구 수성구,5,0,없음,0,1.0,0.3,0.0,비/눈,0,목
2024-12-27,대구 수성구,5,0,없음,0,-2.7,0.0,0.6,맑음,0,금
2024-12-28,대구 수성구,6,0,없음,0,-3.1,0.0,0.9,맑음,1,토
2024-12-29,대구 수성구,4,0,없음,0,0.5,0.0,0.0,구름조금,1,일
2024-12-30,대구 수성구,3,0,없음,0,5.0,0.0,0.0,구름조금,0,월
2024-12-31,대구 수성구,6,0,없음,0,0.9,0.0,0.0,맑음,0,화
